iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,104,95,107,95,124,93,90,98,94
2,105,101,139,98,101,74,101,91,90
3,94,75,152,113,88,108,74,97,99
4,130,88,127,143,87,92,86,76,71
5,128,76,126,167,76,72,77,92,86
6,117,72,101,145,74,90,135,76,90
7,101,79,114,140,81,68,161,78,78
8,105,76,103,120,75,56,187,83,95
9,90,61,91,136,73,65,245,61,78
10,84,76,101,133,65,59,256,62,64
11,86,76,80,118,64,81,264,57,74
12,98,61,70,117,57,87,297,51,62
13,78,70,72,112,63,45,340,64,56
14,76,65,93,92,55,59,349,55,56
15,70,55,74,101,49,67,367,56,61
16,72,47,95,94,42,38,389,69,54
17,83,39,70,83,40,51,393,99,42
18,61,38,49,79,48,48,420,105,52
19,46,34,106,59,40,28,401,148,38
20,40,35,119,49,83,34,350,116,74
21,45,60,104,37,66,61,323,112,92
22,34,97,80,39,83,60,292,108,107
23,61,70,70,66,82,46,295,88,122
24,58,56,79,61,115,38,273,102,118
25,37,46,72,64,144,28,275,90,144
26,39,30,93,81,165,32,233,105,122
27,36,31,115,101,142,28,254,55,138
28,22,29,113,114,146,50,218,56,152
29,30,18,127,128,161,69,200,53,114
30,20,20,151,148,154,80,204,32,91
31,17,15,158,146,171,56,198,27,112
32,14,10,158,141,191,38,178,28,142
33,6,10,154,176,167,37,187,25,138
34,9,18,182,171,138,22,189,12,159
35,7,7,175,182,131,30,219,14,135
36,6,12,177,132,138,26,260,18,131
37,9,13,187,173,160,66,192,7,93
38,6,6,187,190,171,44,209,6,81
39,9,5,191,163,161,47,228,9,87
40,8,6,145,191,173,43,186,9,139
41,60,3,131,212,201,30,160,7,96
42,48,6,97,212,211,32,185,7,102
43,35,10,103,231,223,22,192,7,77
44,48,7,93,196,235,32,182,8,99
45,26,2,68,205,253,16,219,11,100
46,31,9,61,167,262,22,249,10,89
47,24,9,69,145,275,18,271,7,82
48,25,7,66,138,300,21,255,11,77
49,61,7,41,139,281,12,278,7,74
50,102,6,45,96,296,16,271,8,60
51,75,6,31,88,299,16,317,14,54
52,76,9,43,75,332,19,283,13,50
53,80,5,38,55,344,9,284,11,74
54,63,10,33,62,313,9,311,8,91
55,46,5,26,61,347,17,312,18,68
56,99,3,26,47,301,15,336,11,62
57,105,1,24,57,308,15,335,10,45
58,110,10,27,58,316,16,303,9,51
59,101,4,31,40,332,13,325,6,48
60,81,7,11,30,362,15,344,13,37
61,74,10,17,31,351,14,323,10,70
62,61,7,14,24,338,7,354,15,80
63,65,10,17,27,359,13,335,7,67
64,61,14,21,32,355,8,347,6,56
65,47,10,18,20,369,12,364,13,47
66,54,9,16,26,369,8,361,12,45
67,47,2,14,23,360,5,361,11,77
68,37,15,12,11,382,11,342,10,80
69,37,6,14,18,362,7,377,8,71
70,42,13,11,24,346,10,358,9,87
71,35,10,4,17,366,14,332,9,113
72,30,12,9,18,366,10,337,9,109
73,25,9,12,12,367,6,345,12,112
74,25,8,14,19,374,15,358,3,84
75,23,11,10,15,373,11,349,10,98
76,14,10,9,14,365,10,406,4,68
77,22,10,7,14,361,9,391,7,79
78,11,8,10,13,389,10,356,12,91
79,21,5,11,11,357,5,392,7,91
80,17,13,13,12,378,15,359,9,84
81,22,5,9,8,403,9,341,8,95
82,22,6,14,15,347,12,369,5,110
83,13,7,9,16,381,8,348,11,107
84,9,3,14,12,368,6,348,6,134
85,15,11,9,13,350,4,361,11,126
86,12,16,16,8,346,12,370,13,107
87,12,15,14,9,374,9,352,9,106
88,10,8,17,8,364,9,364,2,118
89,19,11,13,7,341,11,355,10,133
90,9,18,11,9,360,8,357,8,120
91,11,16,12,15,386,11,332,10,107
92,9,15,9,7,367,16,379,7,91
93,11,16,14,5,371,9,384,4,86
94,10,8,9,8,380,9,387,10,79
95,5,8,8,10,355,13,413,11,77
96,7,5,11,7,378,7,370,11,104
97,4,11,15,5,346,12,389,13,105
98,9,15,7,4,370,9,352,9,125
99,8,6,7,7,332,7,386,8,139
100,10,8,14,12,367,8,337,9,135
101,6,5,9,11,355,9,363,8,134
102,5,4,8,9,371,6,371,13,113
103,6,14,10,9,360,4,388,9,100
104,5,5,17,12,390,10,365,7,89
105,7,12,4,11,370,8,377,4,107
106,10,6,11,10,377,6,358,9,113
107,4,12,11,9,377,11,368,12,96
108,8,9,12,12,372,6,381,10,90
109,13,6,11,12,348,12,408,4,86
110,6,9,5,6,395,10,378,8,83
111,10,10,8,12,354,12,418,14,62
112,13,9,9,10,373,10,386,9,81
113,10,9,7,14,374,9,393,6,78
114,14,9,14,6,366,14,418,12,47
115,11,16,19,8,366,8,428,6,38
116,9,8,6,13,406,11,384,14,49
117,10,13,8,8,432,17,370,9,33
118,4,10,8,10,477,14,327,10,40
119,16,16,15,8,414,14,361,10,46
120,10,7,9,16,429,9,364,10,46
121,8,7,5,13,441,13,364,8,41
122,6,8,12,9,439,14,372,11,29
123,11,11,8,9,440,12,369,8,32
124,12,7,11,9,428,18,369,20,26
125,7,11,5,10,441,10,381,5,30
126,7,12,7,10,444,7,363,14,36
127,11,11,14,9,456,12,358,12,17
128,7,7,9,13,400,8,413,10,33
129,8,12,10,7,439,9,388,7,20
130,17,14,10,4,464,15,345,14,17
131,8,13,14,8,448,15,367,11,16
132,10,14,9,12,452,10,360,10,23
133,13,9,15,13,443,8,371,14,14
134,11,8,15,7,441,10,373,11,24
135,7,17,20,10,459,9,358,5,15
136,13,10,16,9,428,14,391,4,15
137,12,11,10,11,437,10,385,9,15
138,11,5,10,12,427,11,396,17,11
139,7,11,3,7,460,3,387,8,14
140,9,9,13,14,452,13,365,10,15
141,9,58,12,10,431,5,351,13,11
142,8,92,9,7,414,10,336,12,12
143,11,119,8,11,401,9,317,13,11
144,11,137,5,8,410,13,285,11,20
145,10,174,6,8,406,11,257,8,20
146,5,170,9,10,367,12,304,8,15
147,5,185,13,8,348,12,305,12,12
148,9,197,7,10,368,9,282,7,11
149,8,241,9,6,334,9,274,9,10
150,6,211,3,5,323,8,324,7,13
151,9,220,12,7,347,8,274,12,11
152,11,221,8,7,338,6,297,7,5
153,10,223,11,3,337,5,301,5,5
