iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,97,96,101,87,94,98,102,125
2,88,92,126,94,121,87,113,79
3,179,70,104,72,133,75,92,75
4,151,66,86,74,114,165,84,60
5,114,68,85,80,79,148,173,53
6,109,56,78,56,82,220,143,56
7,83,71,73,66,60,278,128,41
8,89,52,59,47,175,229,106,43
9,68,46,58,43,279,174,90,42
10,62,50,46,38,228,152,180,44
11,63,47,47,47,281,116,155,44
12,62,35,47,46,220,220,120,50
13,60,48,48,39,179,278,108,40
14,63,46,63,44,137,321,91,35
15,45,48,64,54,209,249,99,32
16,42,48,42,25,189,204,212,38
17,44,60,48,47,137,176,242,46
18,48,49,43,52,221,152,205,30
19,54,48,38,53,293,101,159,54
20,51,36,39,46,331,101,137,59
21,44,48,44,35,416,91,99,23
22,58,52,42,29,410,74,83,52
23,49,45,43,37,417,68,89,52
24,53,47,53,27,436,54,79,51
25,44,44,39,40,450,53,73,57
26,47,41,47,45,472,46,61,41
27,45,46,50,54,466,40,57,42
28,37,35,38,53,475,41,74,47
29,37,32,43,42,481,60,57,48
30,36,29,48,34,492,51,58,52
31,41,36,36,53,491,53,54,36
32,48,33,59,39,471,60,38,52
33,54,42,51,38,465,39,51,60
34,44,42,40,51,486,48,36,53
35,33,50,44,47,503,44,40,39
36,45,48,43,40,497,39,49,39
37,36,50,50,43,507,35,38,41
38,58,160,36,35,377,53,51,30
39,54,127,35,47,429,38,44,26
40,48,122,36,52,417,46,40,39
41,33,101,44,43,451,44,31,53
42,42,93,29,34,455,68,24,55
43,41,83,39,39,472,39,32,55
44,44,75,41,39,470,48,38,45
45,55,72,49,29,494,37,27,37
46,44,67,29,34,482,44,39,61
47,38,59,38,41,505,59,29,31
48,47,150,34,43,401,40,42,43
49,44,237,43,51,312,45,34,34
50,77,196,39,40,338,38,34,38
51,47,263,46,45,298,27,33,41
52,42,328,37,55,220,37,47,34
53,48,342,37,48,203,40,39,43
54,36,401,30,47,162,47,41,36
55,43,422,36,41,135,38,43,42
56,56,430,40,45,106,34,41,48
57,39,440,64,44,105,43,25,40
58,39,479,55,38,85,33,27,44
59,38,468,67,36,57,55,42,37
60,34,486,39,47,74,47,32,41
61,39,490,58,51,68,34,35,25
62,36,505,52,32,54,41,40,40
63,48,504,34,36,51,44,35,48
64,29,512,33,54,58,32,30,52
65,35,494,50,44,43,49,37,48
66,42,392,172,46,38,41,33,36
67,43,415,111,44,52,45,46,44
68,39,332,224,44,40,56,34,31
69,37,280,265,50,47,34,52,35
70,36,193,236,45,43,47,33,167
71,35,186,312,40,41,38,31,117
72,37,133,219,175,43,46,43,104
73,40,109,272,132,51,51,50,95
74,39,109,336,128,31,40,37,80
75,28,84,379,99,40,52,52,66
76,45,70,413,102,28,50,49,43
77,40,74,311,184,35,42,53,61
78,40,70,229,261,42,42,56,60
79,51,64,214,293,51,48,39,40
80,39,54,179,348,47,40,36,57
81,50,55,132,375,51,51,40,46
82,48,61,236,274,46,44,44,47
83,34,45,286,241,44,40,44,66
84,39,39,322,208,47,46,39,60
85,48,42,385,154,34,51,43,43
86,37,32,403,124,40,49,59,56
87,48,54,415,113,37,45,48,40
88,51,51,313,197,26,73,45,44
89,47,33,274,262,41,49,48,46
90,42,38,220,337,30,47,53,33
91,36,138,202,252,40,38,43,51
92,33,241,162,202,33,52,34,43
93,50,278,124,161,34,48,46,59
94,41,375,73,129,45,47,47,43
95,50,285,79,226,42,39,34,45
96,40,207,69,289,56,50,35,54
97,44,190,65,332,45,47,39,38
98,41,145,72,378,55,43,35,31
99,51,225,54,314,52,32,41,31
100,32,187,58,365,38,45,36,39
101,35,157,51,397,30,42,50,38
102,51,126,58,406,42,37,37,43
103,45,98,56,418,52,51,39,41
104,38,100,60,438,41,40,41,42
105,39,73,57,463,44,46,42,36
106,32,61,54,480,49,40,42,42
107,44,60,43,489,38,44,39,43
108,49,59,50,477,60,45,28,32
109,41,51,45,489,54,40,43,37
110,58,47,37,488,61,41,46,22
111,56,48,30,482,58,49,42,35
112,41,46,44,507,37,38,46,41
113,38,41,54,474,56,54,42,41
114,51,38,55,483,38,43,52,40
115,32,37,62,515,38,52,35,29
116,33,46,57,505,37,46,35,41
117,44,46,51,507,28,43,38,43
118,53,35,36,527,34,39,43,33
119,49,41,37,512,39,36,59,27
120,35,48,45,524,34,49,34,31
121,44,48,38,510,38,57,36,29
122,45,47,33,504,32,62,45,32
123,48,40,56,489,41,54,45,27
124,57,39,26,549,32,26,37,34
125,48,35,45,531,34,44,25,38
126,52,40,34,406,41,29,163,35
127,60,52,52,415,46,32,105,38
128,37,43,42,451,37,34,121,35
129,50,44,41,468,25,40,87,45
130,62,26,38,472,41,27,78,56
131,34,34,45,483,24,45,84,51
132,50,40,36,500,42,38,57,37
133,45,55,34,458,56,45,53,54
134,37,48,34,494,36,60,48,43
135,53,43,40,502,34,46,36,46
136,34,44,37,517,31,43,37,57
137,49,45,38,508,33,44,36,47
