iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,89,104,102,92,112,109,94,98
2,120,97,91,101,83,115,85,108
3,100,68,193,75,84,104,69,107
4,120,66,260,74,62,81,64,73
5,70,74,324,60,74,75,47,76
6,56,62,359,58,72,73,54,66
7,64,51,385,47,52,76,53,72
8,53,37,421,50,52,61,51,75
9,60,55,444,40,42,61,40,58
10,60,44,432,55,47,60,49,53
11,37,57,460,50,51,46,46,53
12,46,39,482,57,38,42,54,42
13,49,42,475,51,45,57,45,36
14,41,29,387,45,39,52,152,55
15,45,54,427,41,31,42,119,41
16,41,69,436,37,39,27,110,41
17,55,49,447,37,37,45,87,43
18,53,37,356,32,43,48,65,166
19,46,51,273,38,50,36,70,236
20,41,44,330,48,42,35,57,203
21,40,41,391,55,34,46,52,141
22,38,34,414,47,45,43,48,131
23,45,41,311,72,47,29,43,212
24,38,46,254,40,44,48,45,285
25,39,50,207,44,40,30,48,342
26,167,43,166,44,46,51,34,249
27,127,38,151,46,147,35,41,215
28,222,50,108,32,122,46,46,174
29,171,52,98,38,100,40,46,255
30,147,42,91,43,86,38,48,305
31,94,42,83,31,83,47,58,362
32,111,41,78,32,81,38,44,375
33,109,34,62,44,41,40,47,423
34,86,32,47,31,63,39,63,439
35,185,45,49,33,56,32,38,362
36,128,38,64,27,40,52,60,391
37,126,36,52,35,56,37,47,411
38,87,35,57,36,44,50,35,456
39,72,39,53,36,70,158,35,337
40,67,44,53,41,50,121,34,390
41,62,33,48,37,51,100,34,435
42,71,42,48,45,37,97,41,419
43,52,31,48,47,43,84,39,456
44,55,44,45,40,39,93,39,445
45,66,45,50,42,29,55,41,472
46,55,34,51,47,33,65,54,461
47,46,39,44,39,41,56,43,492
48,52,40,37,30,37,181,52,371
49,53,26,42,43,43,232,42,319
50,36,43,54,34,37,205,39,352
51,44,33,42,47,42,171,34,387
52,43,34,34,40,46,146,48,409
53,44,42,39,48,41,117,44,425
54,40,38,36,42,50,97,43,454
55,47,31,34,36,36,96,39,481
56,44,41,42,41,43,72,37,480
57,42,37,32,47,51,85,41,465
58,41,42,43,148,61,60,31,374
59,47,37,34,124,29,67,33,429
60,38,28,46,115,37,56,37,443
61,33,39,42,86,35,55,43,467
62,38,144,36,68,30,60,64,360
63,37,223,40,71,27,57,55,290
64,44,190,34,60,42,59,56,315
65,38,144,37,63,49,46,53,370
66,43,136,39,58,47,52,129,296
67,41,232,39,35,51,55,125,222
68,44,281,47,60,28,46,116,178
69,22,216,47,45,39,45,119,267
70,30,187,49,40,36,51,86,321
71,31,250,42,44,51,48,68,266
72,39,341,57,42,38,41,59,183
73,28,277,47,37,155,42,73,141
74,46,204,40,48,124,48,64,226
75,49,164,46,48,93,44,53,303
76,47,233,43,59,87,30,69,232
77,44,210,39,48,78,48,34,299
78,56,153,38,50,81,31,61,330
79,44,237,31,62,81,32,45,268
80,60,297,43,39,63,35,47,216
81,43,354,43,54,55,34,43,174
82,44,409,35,47,46,34,51,134
83,47,416,46,50,44,27,44,126
84,38,309,41,41,181,42,40,108
85,48,347,47,40,126,54,34,104
86,45,287,48,43,218,34,45,80
87,43,245,33,33,286,45,36,79
88,33,203,41,55,331,35,38,64
89,40,170,35,37,363,43,43,69
90,38,128,36,60,404,40,40,54
91,47,110,40,41,419,40,44,59
92,58,100,45,31,444,37,35,50
93,52,81,38,25,479,35,34,56
94,45,70,52,45,461,31,35,61
95,44,66,39,36,485,39,33,58
96,50,61,27,55,468,36,45,58
97,146,68,34,39,394,33,40,46
98,111,49,34,166,316,26,51,47
99,109,178,35,105,230,45,59,39
100,97,241,46,87,194,35,40,60
101,201,190,38,88,143,46,52,42
102,250,165,44,87,130,39,43,42
103,236,136,37,172,91,40,45,43
104,179,120,42,244,97,50,36,32
105,259,95,47,199,78,46,39,37
106,209,96,50,286,60,36,26,37
107,257,58,42,263,70,34,37,39
108,346,72,39,155,45,43,47,53
109,377,86,42,140,53,35,33,34
110,314,55,54,238,34,24,46,35
111,216,58,39,300,52,37,46,52
112,311,50,27,255,39,32,33,53
113,315,63,45,187,56,41,30,63
114,364,65,44,151,53,29,48,46
115,411,58,45,127,34,31,41,53
116,406,48,54,109,35,40,47,61
117,348,34,47,83,43,41,157,47
118,291,51,38,87,31,39,223,40
119,204,46,46,61,44,50,301,48
120,309,23,47,49,37,40,244,51
121,343,43,37,55,40,52,183,47
122,278,48,29,50,45,139,171,40
123,243,45,43,32,43,113,234,47
124,189,54,45,54,37,91,180,150
125,265,40,32,31,43,108,171,110
126,322,42,58,48,34,68,118,110
127,379,41,46,46,53,60,86,89
128,429,40,42,32,36,50,84,87
129,404,34,55,46,44,46,86,85
130,303,157,59,37,49,61,58,76
131,357,132,37,52,46,62,59,55
132,287,93,56,50,38,54,167,55
133,354,83,38,49,41,41,138,56
134,289,90,37,38,42,143,103,58
135,306,90,39,39,47,140,86,53
136,266,63,29,156,48,102,87,49
137,311,56,39,130,49,84,82,49
138,239,61,48,110,49,171,65,57
139,196,51,154,95,54,150,53,47
140,266,42,135,77,47,134,58,41
141,195,54,106,178,48,109,53,57
142,201,52,106,121,43,196,39,42
143,147,53,78,134,34,272,38,44
144,115,57,63,114,165,207,35,44
145,103,46,73,82,217,191,41,47
146,93,42,53,68,305,154,45,40
147,90,50,66,68,214,129,141,42
148,64,42,53,70,307,102,128,34
149,64,37,68,161,250,90,97,33
150,60,51,45,129,206,76,189,44
151,64,40,41,114,158,71,176,136
152,53,51,51,95,217,71,145,117
153,62,46,50,76,290,60,99,117
154,56,49,58,60,341,47,94,95
155,50,42,41,60,398,48,96,65
156,52,45,59,57,410,43,71,63
157,54,33,54,62,448,41,55,53
158,38,41,49,57,469,40,59,47
159,44,50,54,47,443,37,66,59
160,52,53,46,51,480,39,33,46
161,42,59,48,45,474,40,57,35
162,48,48,173,39,364,43,49,36
163,41,44,135,49,378,48,57,48
164,35,54,219,69,303,48,47,25
165,44,41,176,35,351,47,58,48
166,39,154,152,45,259,58,43,50
167,46,128,221,38,216,64,48,39
168,38,95,294,39,174,58,59,43
169,37,87,320,48,160,51,55,42
170,40,80,393,38,129,35,47,38
171,45,69,293,47,216,45,51,34
172,45,53,355,46,180,49,40,32
173,44,57,411,46,124,40,41,37
174,37,60,420,45,128,40,35,35
175,47,56,412,50,119,40,37,39
176,31,52,439,35,109,62,39,33
177,42,39,470,36,91,39,56,27
178,39,45,477,34,82,48,41,34
179,36,169,356,41,76,41,37,44
180,44,159,284,42,67,136,32,36
181,30,100,349,48,72,132,29,40
182,43,85,375,44,59,113,41,40
183,43,77,422,32,52,81,35,58
184,33,81,444,32,44,76,39,51
185,40,71,447,41,46,74,32,49
186,49,54,464,47,35,60,31,60
187,43,74,462,43,53,43,28,54
188,36,63,458,38,51,50,42,62
189,34,56,491,50,37,41,36,55
190,41,53,451,45,57,59,38,56
191,52,131,397,42,44,48,33,53
192,43,125,411,50,31,48,50,42
193,42,118,429,38,37,52,41,43
194,59,193,320,55,29,56,39,49
195,50,277,284,40,25,46,42,36
196,49,246,304,54,27,50,35,35
197,54,166,372,57,26,42,40,43
198,45,270,298,49,22,41,49,26
199,49,311,223,46,29,44,52,46
200,48,346,200,40,36,50,41,39
201,36,406,154,50,37,51,35,31
202,52,307,133,150,37,35,52,34
203,50,247,123,228,38,39,38,37
204,56,168,226,187,43,30,35,55
205,58,280,167,136,38,46,30,45
206,53,341,140,120,44,38,34,30
207,48,366,114,105,35,40,50,42
208,47,406,81,97,36,48,41,44
209,54,394,88,87,42,42,44,49
210,42,358,158,73,37,39,53,40
211,31,362,156,53,52,48,57,41
212,46,423,114,58,38,43,35,43
213,44,405,109,42,49,55,55,41
214,54,331,187,49,38,53,44,44
215,38,264,272,56,38,43,45,44
216,34,318,232,42,41,41,34,58
217,41,245,291,44,40,40,48,51
218,35,193,362,42,31,42,51,44
219,37,180,374,45,37,36,47,44
220,31,132,395,59,49,40,45,49
221,34,218,312,56,45,45,46,44
222,41,307,265,37,48,28,30,44
223,34,251,289,35,47,40,53,51
224,31,188,255,36,45,157,42,46
225,138,155,220,41,36,124,42,44
226,105,118,186,143,43,111,47,47
227,102,206,131,137,44,88,45,47
228,87,194,109,212,41,72,38,47
229,89,228,108,165,38,58,57,57
230,66,316,72,140,47,74,41,44
231,71,347,85,114,31,66,52,34
232,70,390,41,101,33,65,54,46
233,54,306,61,190,43,51,52,43
234,67,363,56,142,38,60,40,34
235,50,283,51,126,40,56,32,162
236,46,206,51,100,38,46,41,272
237,53,167,41,91,34,54,44,316
238,46,134,45,205,42,53,47,228
239,43,102,51,165,47,49,47,296
240,35,109,37,139,39,56,37,348
241,29,82,48,124,39,56,30,392
242,42,80,51,202,39,58,44,284
243,29,64,45,273,44,49,40,256
