iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,54,49,38,63,49,65,49,42,41
2,50,45,63,54,48,48,46,51,45
3,37,43,85,56,41,43,56,42,47
4,34,42,82,49,48,42,56,50,47
5,47,49,92,35,54,44,44,44,41
6,35,41,117,44,40,50,41,46,36
7,57,48,122,24,56,36,32,41,34
8,36,38,127,58,35,38,44,43,31
9,45,38,108,28,42,38,51,53,47
10,32,50,125,45,42,38,32,45,41
11,41,30,120,53,60,35,40,38,33
12,41,36,140,34,41,43,34,45,36
13,32,38,138,48,50,37,35,42,30
14,42,49,118,39,56,45,27,36,38
15,26,44,149,36,35,33,42,43,42
16,37,38,142,41,35,33,34,45,45
17,44,33,132,38,36,30,45,50,42
18,38,35,132,40,35,43,50,40,37
19,41,34,147,37,49,31,42,40,29
20,38,50,105,31,49,39,61,47,30
21,28,33,123,51,34,33,56,54,38
22,31,38,132,35,29,35,51,63,36
23,28,41,105,42,25,49,52,83,25
24,41,27,95,52,43,42,41,76,33
25,46,34,84,45,31,31,47,90,42
26,36,43,66,39,35,31,52,110,38
27,51,35,64,52,28,40,48,97,35
28,49,35,47,48,40,37,49,110,35
29,59,36,58,40,42,36,43,99,37
30,40,33,55,55,40,34,59,90,44
31,50,40,50,81,33,34,32,82,48
32,47,28,53,99,36,34,37,78,38
33,58,32,56,84,28,40,45,61,46
34,46,52,54,109,32,35,22,60,40
35,54,31,59,89,29,42,42,63,41
36,33,40,45,116,31,30,58,61,36
37,39,37,34,98,45,41,63,57,36
38,40,41,41,97,41,44,59,54,33
39,32,38,37,129,36,30,68,45,35
40,41,40,37,128,33,29,46,63,33
41,37,35,37,127,43,46,53,44,28
42,29,57,36,129,32,28,52,53,34
43,27,55,41,112,27,42,60,45,41
44,37,74,33,80,30,38,53,58,47
45,45,60,33,79,49,32,57,53,42
46,27,49,46,81,63,32,49,56,47
47,38,53,42,66,81,34,49,45,42
48,27,53,25,74,95,28,63,46,39
49,49,59,28,59,98,33,53,43,28
50,53,49,39,72,88,38,44,31,36
51,56,48,40,68,98,27,33,42,38
52,41,57,33,53,116,35,50,35,30
53,65,41,28,48,107,25,41,62,33
54,52,34,42,50,87,49,35,64,37
55,59,28,33,53,76,31,41,90,39
56,48,32,29,51,76,38,49,91,36
57,57,40,35,49,63,34,38,103,31
58,61,39,33,48,69,33,38,101,28
59,41,45,46,41,61,22,36,118,40
60,48,34,50,43,50,24,56,101,44
61,60,52,40,45,51,28,57,82,35
62,38,55,34,60,60,27,50,86,40
63,36,48,44,59,73,31,43,74,42
64,53,41,41,69,63,36,51,69,27
65,46,35,34,62,79,40,38,85,31
66,32,51,39,67,75,33,45,77,31
67,38,46,43,49,87,39,39,80,29
68,56,36,36,61,96,30,37,66,32
69,38,35,34,63,108,22,46,84,20
70,31,43,30,41,113,29,35,86,42
71,43,38,25,49,127,31,33,70,34
72,37,38,43,55,94,47,40,68,28
73,33,38,41,43,117,36,39,68,35
74,42,33,32,52,129,31,37,58,36
75,39,36,38,48,132,36,35,57,29
76,37,28,45,46,134,35,42,48,35
77,35,34,48,45,145,33,35,51,24
78,36,35,44,42,133,32,31,47,50
79,40,33,32,30,159,40,41,35,40
80,39,45,35,47,141,38,38,36,31
81,41,38,32,35,152,33,37,48,34
82,31,37,32,39,152,39,43,45,32
83,38,37,30,42,138,38,54,31,42
84,36,36,34,35,117,38,67,50,37
85,39,44,37,35,116,28,76,47,28
86,26,44,29,32,112,37,95,33,42
87,41,33,33,31,103,33,80,31,65
88,30,37,31,26,91,35,107,43,50
89,30,32,35,26,90,29,114,41,53
90,35,35,36,32,86,39,116,31,40
91,42,32,48,49,84,29,99,25,42
92,41,38,34,70,51,32,102,39,43
93,38,31,24,81,61,39,90,51,35
94,35,43,41,89,51,35,85,36,35
95,31,36,42,95,57,36,73,49,31
96,37,33,44,112,51,41,61,40,31
97,31,41,51,105,49,39,72,41,21
98,41,26,51,131,42,42,55,28,34
99,34,50,75,98,44,32,45,43,29
100,39,34,78,74,55,35,53,42,40
101,34,32,87,96,45,24,51,37,44
102,38,38,69,68,51,42,58,43,43
103,32,33,99,83,45,31,61,30,36
104,49,31,108,71,40,41,49,40,21
105,26,38,93,64,45,30,60,37,57
106,35,38,96,56,32,31,76,40,46
107,44,33,76,63,42,29,81,38,44
108,48,40,70,52,45,32,91,24,48
109,25,38,69,51,37,38,105,25,62
110,31,30,92,45,41,31,100,21,59
111,42,22,56,36,28,25,109,49,83
112,47,22,52,43,57,20,107,39,63
113,70,37,65,18,53,21,82,30,74
114,62,40,79,38,34,19,80,22,76
115,60,44,67,46,16,23,74,44,76
116,73,56,54,36,34,29,54,58,56
117,80,47,54,36,31,26,64,63,49
118,82,42,55,30,33,22,72,64,50
119,106,43,57,17,29,31,56,60,51
120,97,50,54,24,34,30,53,69,39
121,100,44,32,32,54,22,51,59,56
122,97,46,41,21,74,27,48,43,53
123,82,37,47,22,74,32,42,57,57
124,90,28,44,24,78,43,35,56,52
125,84,34,48,29,96,32,23,51,53
126,83,40,47,25,96,22,44,42,51
127,78,32,64,39,91,31,39,42,34
128,87,33,55,34,99,24,30,36,52
129,116,32,64,37,80,29,22,25,45
130,120,37,48,48,64,19,29,43,42
131,117,33,53,42,54,35,27,40,49
132,119,49,51,40,53,24,32,41,41
133,116,58,44,38,67,20,26,29,52
134,124,39,31,43,61,34,53,33,32
135,144,43,35,28,45,28,58,30,39
136,144,30,39,36,46,35,64,28,28
137,131,45,32,34,41,29,61,39,38
138,138,49,38,35,42,23,64,29,32
139,132,49,44,42,48,24,52,30,29
140,133,36,33,43,38,32,75,28,32
141,134,34,29,43,35,30,75,31,39
142,115,45,38,52,23,26,69,28,54
143,95,71,31,35,30,30,77,21,60
144,111,49,27,47,29,30,76,26,55
145,103,47,35,43,36,23,77,27,59
146,121,45,30,44,37,33,72,28,40
147,122,59,30,38,37,32,61,27,44
148,140,45,29,44,34,19,68,16,55
