iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,50,55,45,55,57,46,47,53,42
2,40,63,42,50,53,42,57,57,46
3,46,51,40,74,54,50,38,48,49
4,38,57,32,81,57,46,50,46,43
5,42,58,54,83,45,47,34,41,46
6,53,51,43,74,53,43,41,28,64
7,37,50,35,67,82,50,45,43,41
8,44,40,38,83,76,45,37,41,46
9,42,41,41,77,81,41,40,49,38
10,39,47,43,43,100,39,48,46,45
11,50,35,40,49,119,44,38,37,38
12,43,56,35,41,108,47,43,34,43
13,42,52,41,45,111,43,35,39,42
14,54,46,44,52,110,36,44,30,34
15,40,42,53,46,119,31,45,39,35
16,40,56,38,44,99,37,45,44,47
17,35,81,39,42,89,44,40,45,35
18,42,79,41,54,87,33,43,39,32
19,37,98,46,38,94,30,38,40,29
20,46,82,28,55,77,29,48,37,48
21,34,93,46,46,77,45,35,32,42
22,31,84,60,35,73,31,46,46,44
23,37,85,42,42,56,52,54,48,34
24,43,97,25,39,58,33,52,64,39
25,41,100,42,40,59,40,49,47,32
26,39,100,35,41,46,41,46,62,40
27,29,106,33,44,63,31,50,61,33
28,40,95,40,61,42,33,37,62,40
29,29,83,51,43,45,37,44,89,29
30,42,78,28,28,51,38,40,106,39
31,27,72,52,36,44,42,40,101,36
32,42,66,38,37,56,37,38,100,36
33,45,67,32,40,35,31,39,124,37
34,41,60,30,30,41,39,40,138,31
35,38,48,37,40,35,40,52,128,32
36,35,46,35,48,46,48,33,127,32
37,41,47,36,32,49,40,35,135,35
38,30,45,37,40,42,31,35,156,34
39,42,44,34,29,65,36,38,131,31
40,39,54,43,32,47,45,32,131,27
41,34,53,29,47,48,32,38,138,31
42,44,38,35,33,50,43,50,127,30
43,40,43,25,33,54,50,31,139,35
44,31,43,39,44,44,41,45,135,28
45,44,39,33,40,48,43,23,146,34
46,41,38,39,44,44,39,26,150,29
47,40,30,27,38,51,41,36,147,40
48,48,34,28,41,35,34,45,167,18
49,41,28,32,44,42,51,45,134,33
50,40,33,33,52,33,38,45,147,29
51,30,35,25,38,49,36,41,158,38
52,32,32,44,46,49,45,34,132,36
53,27,36,25,45,37,39,56,147,38
54,40,33,32,27,44,48,30,155,41
55,34,35,42,38,33,57,31,142,38
56,39,36,43,36,39,43,41,142,31
57,32,52,37,30,32,37,39,158,33
58,32,29,43,31,47,41,41,158,28
59,36,41,47,38,34,40,42,132,40
60,44,37,35,36,54,34,32,150,28
