iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,69,69,79,58,70,73,73,69
2,81,103,71,64,58,70,56,57
3,61,94,55,58,73,70,63,86
4,61,96,61,72,55,57,65,93
5,71,102,52,49,73,44,48,121
6,56,99,52,47,51,58,65,132
7,41,95,62,54,61,60,47,140
8,47,96,46,57,46,45,44,179
9,51,95,51,46,59,41,39,178
10,37,81,41,46,41,50,42,222
11,40,90,33,34,46,46,38,233
12,45,79,41,41,42,40,37,235
13,40,73,45,41,31,32,43,255
14,38,57,33,51,43,30,33,275
15,30,68,22,46,33,39,34,288
16,29,65,41,35,38,39,29,284
17,27,61,32,38,43,44,42,273
18,33,53,44,36,32,31,26,305
19,25,58,38,31,31,29,24,324
20,22,63,25,31,33,23,25,338
21,27,47,28,30,27,30,61,310
22,22,57,24,21,27,36,88,285
23,24,39,21,35,37,22,99,283
24,28,39,21,23,27,34,124,264
25,21,49,22,21,30,21,157,239
26,25,26,21,23,20,22,173,250
27,27,32,14,19,29,24,168,247
28,16,34,21,19,20,14,210,226
29,24,32,23,31,15,19,217,199
30,23,28,19,29,16,28,244,173
31,20,23,32,30,17,20,239,179
32,21,30,19,34,18,15,271,152
33,26,42,14,20,17,17,276,148
34,19,32,27,20,24,16,288,134
35,16,25,14,16,28,18,304,139
36,18,21,14,11,24,14,323,135
37,21,31,15,17,19,15,319,123
38,19,16,22,11,14,21,335,122
39,22,21,16,17,29,21,323,111
40,18,21,12,24,25,18,350,92
41,18,26,19,15,13,17,361,91
42,14,29,15,11,20,18,380,73
43,13,24,18,14,20,18,372,81
44,16,18,14,14,17,18,381,82
45,18,20,10,15,10,13,392,82
46,20,20,12,14,18,16,346,114
47,20,18,11,11,16,21,382,81
48,10,14,13,15,14,15,366,113
49,20,22,15,16,5,15,387,80
50,12,21,16,14,13,18,396,70
51,10,20,18,18,20,12,384,78
52,15,19,17,14,15,12,373,95
53,13,15,16,35,16,11,381,73
54,12,18,9,35,20,10,363,93
55,12,10,17,32,18,16,337,118
56,20,12,7,27,9,14,323,148
57,16,16,15,24,17,8,309,155
58,14,14,12,21,10,13,280,196
59,10,19,12,22,18,10,268,201
60,15,12,13,25,21,13,259,202
61,14,12,27,20,11,15,253,208
62,13,18,45,25,10,12,238,199
63,11,8,94,25,15,12,222,173
64,16,14,70,27,9,6,189,229
65,15,8,73,16,15,13,176,244
66,11,12,62,17,8,11,208,231
67,20,10,66,12,14,10,173,255
68,14,11,61,13,11,6,150,294
69,16,16,56,14,13,11,159,275
70,9,10,57,8,14,17,145,300
71,12,21,61,22,13,11,140,280
72,18,8,58,12,16,14,132,302
73,15,8,39,25,16,14,138,305
74,13,12,44,18,14,15,115,329
75,19,16,47,9,18,13,104,334
76,11,14,44,8,19,12,119,333
77,12,12,42,17,11,14,117,335
78,17,11,29,9,16,9,101,368
79,10,13,37,13,12,6,136,333
80,12,13,36,12,21,8,142,316
81,11,12,38,14,10,16,158,301
82,15,13,39,12,7,13,185,276
83,11,16,34,24,23,17,178,257
84,10,8,30,12,9,12,201,278
85,6,18,24,15,10,12,197,278
86,14,11,28,20,16,7,210,254
87,10,12,24,19,9,23,197,266
88,11,21,27,7,22,8,233,231
89,8,10,16,14,18,19,236,239
90,11,14,24,11,14,12,266,208
91,14,11,20,12,16,14,278,195
92,16,14,30,13,13,7,283,184
93,10,12,40,11,17,12,275,183
94,12,10,52,7,17,14,254,194
95,8,17,43,15,18,9,242,208
96,11,12,57,10,12,14,209,235
97,10,10,36,9,7,10,244,234
98,13,20,43,15,16,13,196,244
99,3,10,35,13,10,10,210,269
