iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,77,62,68,69,66,68,72,78
2,60,70,62,72,71,71,96,58
3,61,59,65,56,71,62,113,73
4,54,61,60,48,78,58,139,62
5,62,71,61,55,57,56,139,59
6,53,47,55,58,49,65,186,47
7,36,50,46,48,58,66,202,54
8,50,46,45,44,44,44,247,40
9,48,54,49,55,39,40,230,45
10,62,41,39,48,51,49,223,47
11,50,58,40,44,34,38,260,36
12,44,41,42,51,39,34,268,41
13,36,40,41,37,33,36,290,47
14,43,30,37,35,54,33,281,47
15,42,30,39,43,47,40,288,31
16,37,37,30,43,37,36,304,36
17,39,29,27,43,32,38,318,34
18,32,36,25,32,28,31,339,37
19,26,31,33,37,33,22,340,38
20,43,26,29,24,28,33,352,25
21,28,22,25,27,26,19,386,27
22,35,33,35,19,22,29,356,31
23,41,26,25,28,26,25,357,32
24,54,32,28,27,35,23,336,25
25,78,31,22,27,27,30,314,31
26,106,21,25,29,21,22,309,27
27,140,27,25,21,26,24,269,28
28,135,20,25,25,20,22,291,22
29,154,18,22,31,22,17,276,20
30,182,22,25,25,20,19,243,24
31,195,24,17,30,21,16,235,22
32,219,14,19,15,21,22,231,19
33,224,18,21,25,24,21,207,20
34,227,20,20,30,27,25,187,24
35,272,16,18,14,30,15,171,24
36,292,20,17,16,23,18,157,17
37,278,17,19,16,17,21,172,20
38,289,24,19,21,17,19,151,20
39,300,15,23,20,18,16,149,19
40,317,15,21,17,20,14,147,9
41,340,10,12,16,22,17,127,16
42,335,17,26,19,20,13,115,15
43,344,12,15,24,15,16,123,11
44,349,18,18,22,16,10,112,15
45,367,14,17,16,16,16,93,21
46,348,17,18,15,20,26,98,18
47,342,34,11,25,11,18,98,21
48,331,67,12,16,12,12,91,19
49,326,68,16,28,11,16,85,10
50,323,58,14,13,43,15,79,15
51,299,49,20,15,54,23,86,14
52,292,81,13,14,69,12,70,9
53,268,68,15,13,80,13,84,19
54,243,112,12,14,93,13,62,11
55,227,90,16,12,91,16,95,13
56,248,84,15,11,73,12,98,19
57,224,70,15,19,63,11,113,45
58,188,77,12,18,78,13,130,44
59,196,105,16,15,58,13,116,41
60,168,88,14,17,63,11,156,43
61,176,125,8,14,56,15,126,40
62,158,117,16,18,70,12,130,39
63,151,161,10,14,55,22,121,26
64,149,178,12,6,45,12,120,38
65,132,198,12,15,46,13,116,28
66,123,228,15,17,47,16,88,26
67,133,193,7,11,45,13,127,31
68,93,213,18,15,41,11,133,36
69,121,219,10,10,39,20,116,25
70,113,221,15,12,44,9,115,31
71,145,203,16,15,34,15,95,37
72,160,191,11,12,30,8,130,18
73,154,209,14,12,39,9,110,13
74,210,172,12,15,23,8,104,16
75,212,153,15,11,31,12,102,24
76,169,179,16,9,23,16,128,20
77,173,156,17,12,34,8,131,29
78,165,133,17,10,29,10,145,51
79,152,168,6,10,23,10,143,48
80,153,166,6,12,18,17,113,75
81,133,163,13,10,17,8,126,90
82,127,141,10,13,27,10,118,114
83,130,118,8,8,28,16,120,132
84,118,115,12,10,22,12,121,150
85,99,120,7,8,28,9,106,183
86,102,94,6,12,19,12,118,197
87,98,89,15,14,24,21,93,206
88,105,110,8,23,21,15,69,209
89,114,100,10,11,14,16,74,221
90,97,73,16,17,20,15,66,256
91,83,74,12,19,24,12,75,261
92,95,75,13,5,23,14,63,272
93,87,86,11,16,27,10,54,269
94,91,66,9,12,27,20,47,288
95,79,72,8,14,19,17,56,295
96,60,74,14,12,19,16,59,306
97,61,63,10,18,25,15,49,319
98,69,62,13,14,9,13,65,315
99,82,43,9,11,16,10,75,314
100,75,41,16,10,18,15,51,334
101,60,44,13,7,13,11,52,360
102,60,44,10,14,13,18,50,351
103,67,47,12,13,13,17,49,342
104,71,40,19,18,15,11,45,341
105,69,43,7,17,8,16,54,346
106,56,37,14,15,17,13,45,363
107,53,43,9,13,14,15,46,367
108,56,42,10,14,13,15,28,382
109,50,23,15,9,24,12,39,388
110,41,30,10,12,11,15,27,414
111,38,43,12,13,16,8,31,399
112,48,37,14,9,15,11,38,388
113,47,41,15,18,14,17,23,385
114,46,33,11,7,14,15,33,401
115,30,36,14,10,14,21,34,401
116,34,31,13,10,21,16,33,402
117,33,33,7,16,12,12,29,418
118,25,22,13,14,18,11,18,439
119,28,20,12,10,11,11,21,447
120,28,20,12,9,16,15,28,432
121,26,17,11,14,11,10,27,444
122,38,20,12,7,22,16,17,428
123,21,26,18,13,13,13,27,429
124,35,18,11,10,9,14,19,444
125,29,24,9,12,8,8,26,444
126,26,18,13,17,16,5,21,444
127,25,27,16,13,13,12,32,422
128,19,22,15,13,10,18,22,441
129,16,12,7,16,17,19,18,455
130,17,21,4,35,12,15,26,430
131,18,17,16,72,6,11,19,401
132,20,21,6,91,16,14,20,372
133,16,5,12,104,13,11,22,377
134,21,17,14,133,8,11,16,340
135,23,21,10,150,11,14,21,310
136,15,19,11,176,6,18,19,296
137,19,12,11,197,15,19,12,275
138,21,13,14,199,20,7,14,272
139,14,15,11,254,13,11,12,230
140,15,20,16,230,11,19,13,236
141,18,5,11,246,9,16,19,236
142,17,11,10,283,7,8,21,203
143,14,13,12,275,12,8,15,211
144,19,16,8,265,15,11,11,215
145,9,16,13,231,13,12,7,259
146,15,17,12,230,16,16,11,243
147,14,17,22,220,15,10,9,253
148,16,18,18,192,11,8,6,291
149,10,6,8,198,14,12,12,300
150,9,15,10,180,15,11,9,311
151,12,15,9,165,9,19,17,314
152,13,11,10,172,14,12,13,315
153,19,13,5,149,11,9,10,344
154,7,12,13,130,16,8,18,356
155,26,16,13,141,10,11,10,333
156,14,8,10,135,16,11,16,350
157,14,11,13,125,10,9,12,366
158,9,10,14,98,22,20,9,378
159,17,14,10,115,13,11,13,367
160,19,6,14,94,17,9,11,390
161,11,12,11,105,14,8,12,387
162,22,7,18,78,12,15,9,399
163,20,14,11,92,11,13,38,361
164,17,11,6,117,13,10,44,342
165,14,8,11,114,15,12,31,355
166,14,8,7,138,8,11,63,311
167,8,11,11,119,11,14,84,302
168,16,13,10,112,11,15,114,269
169,18,13,10,105,17,9,145,243
170,14,11,12,96,18,10,155,244
171,15,19,7,93,12,12,180,222
172,13,13,11,98,7,8,181,229
173,14,10,9,85,9,8,199,226
174,14,10,15,82,11,12,220,196
175,14,13,18,95,15,7,214,184
176,15,9,15,92,17,10,243,159
177,21,8,14,66,16,13,238,184
178,15,8,12,64,17,11,263,170
179,12,7,8,65,14,9,291,154
180,9,14,12,67,15,10,294,139
181,12,14,11,57,14,9,293,150
182,10,8,9,61,14,9,311,138
183,11,18,11,63,12,11,318,116
184,12,9,11,41,16,15,317,139
185,6,11,7,44,8,15,350,119
186,10,8,9,45,18,7,371,92
187,10,12,13,35,25,10,340,115
188,18,9,7,35,15,16,356,104
189,13,8,12,41,10,16,358,102
190,15,10,16,48,11,16,337,107
191,14,11,14,35,9,8,383,86
192,11,14,16,40,19,9,360,91
193,11,3,9,47,11,17,378,84
194,9,12,13,21,12,11,422,60
195,7,15,15,25,8,6,408,76
196,10,16,16,32,5,10,405,66
197,18,7,8,23,12,7,402,83
