iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,70,76,65,61,89,67,69,63
2,72,57,73,66,64,64,69,95
3,51,64,70,58,64,61,66,126
4,48,64,68,42,62,58,68,150
5,59,60,68,41,67,51,49,165
6,58,51,52,39,54,58,56,192
7,36,44,74,42,52,56,56,200
8,50,62,43,49,57,48,47,204
9,38,41,42,55,40,45,55,244
10,46,51,54,41,38,36,41,253
11,46,48,48,34,52,48,44,240
12,38,46,29,33,45,32,50,287
13,39,45,47,41,34,43,51,260
14,42,40,37,33,37,33,39,299
15,33,37,29,41,31,39,41,309
16,38,33,30,36,37,42,36,308
17,34,32,33,32,42,32,30,325
18,37,36,33,25,42,33,26,328
19,36,38,31,31,30,36,25,333
20,32,21,36,26,28,27,31,359
21,24,18,32,28,26,36,21,375
22,34,33,37,23,19,34,22,358
23,28,21,26,37,31,27,28,362
24,36,19,25,24,27,21,19,389
25,23,26,26,31,26,27,27,374
26,31,32,23,18,19,31,27,379
27,23,22,30,20,29,20,21,395
28,27,23,21,20,23,23,20,403
29,23,24,24,32,23,19,24,391
30,19,30,27,14,26,34,22,388
31,16,20,12,22,28,22,22,418
32,29,12,16,29,12,18,15,429
33,27,15,19,24,18,20,14,423
34,21,19,12,19,18,17,17,437
35,20,18,23,17,22,13,21,426
36,21,21,17,27,14,13,26,421
37,14,15,24,20,18,18,24,427
38,15,16,13,12,20,15,19,450
39,15,16,21,9,15,22,23,439
40,19,15,18,20,15,18,8,447
41,16,22,11,11,20,11,17,452
42,11,22,20,19,14,14,13,447
43,19,19,20,16,11,12,12,451
44,24,19,18,11,13,14,12,449
45,16,16,20,15,13,18,18,444
46,14,28,21,17,23,21,9,427
47,21,18,15,15,12,22,16,441
48,14,14,20,14,17,11,11,459
49,22,22,15,16,15,22,19,429
50,23,15,21,9,17,16,11,448
51,15,16,30,15,13,10,9,452
52,18,19,9,13,19,22,16,444
53,7,15,20,14,8,10,7,479
54,12,14,12,17,13,9,14,469
55,14,13,11,17,12,16,10,467
56,8,14,14,11,10,11,12,480
57,10,12,11,16,14,17,12,468
58,14,16,23,9,10,16,9,463
59,19,11,11,7,25,10,8,469
60,17,13,11,12,53,14,13,427
61,14,19,14,12,85,12,14,390
62,16,11,9,13,91,16,11,393
63,10,18,14,9,127,15,18,349
64,13,16,17,8,131,15,11,349
65,11,7,14,12,167,13,19,317
66,8,23,19,22,159,19,14,296
67,9,11,14,8,205,11,12,290
68,15,10,18,12,190,16,42,257
69,13,10,9,14,173,18,75,248
70,15,12,17,9,190,12,81,224
71,13,13,4,8,163,11,110,238
72,18,14,5,13,156,8,132,214
73,16,8,11,10,170,12,158,175
74,15,11,6,8,157,16,182,165
75,11,16,14,11,135,7,209,157
76,16,12,16,8,133,11,195,169
77,11,9,19,15,118,12,234,142
78,11,21,11,12,115,16,217,157
79,14,8,8,11,114,6,252,147
80,11,19,12,12,97,15,267,127
81,11,13,17,14,84,9,281,131
82,18,11,42,12,86,14,251,126
83,16,7,45,12,84,10,269,117
84,20,13,84,11,77,8,238,109
85,12,12,102,12,87,19,216,100
86,15,11,98,16,90,9,212,109
87,10,18,125,10,66,14,203,114
88,8,9,125,10,63,17,224,104
89,11,41,107,13,65,13,208,102
90,12,51,99,10,53,13,215,107
91,7,61,104,16,47,6,207,112
92,14,90,73,7,50,12,191,123
93,15,83,77,13,49,14,234,75
94,11,90,77,18,53,12,221,78
95,11,76,70,12,36,9,258,88
96,8,101,72,10,41,12,242,74
97,7,58,70,16,56,8,267,78
98,11,78,70,18,39,11,273,60
99,12,85,60,13,36,10,274,70
100,18,119,58,18,25,7,251,64
101,13,109,63,11,37,7,265,55
102,8,108,58,11,36,12,263,64
103,15,90,51,10,35,6,292,61
104,10,85,49,11,40,11,311,43
105,10,86,46,7,33,8,320,50
106,14,90,43,13,24,14,312,50
107,13,76,48,15,38,14,321,35
108,12,68,33,45,29,6,327,40
109,6,71,44,63,30,12,287,47
110,13,66,35,100,20,8,271,47
111,12,63,45,115,26,7,255,37
112,6,37,28,153,37,12,246,41
113,7,62,39,153,20,13,243,23
114,12,52,26,166,18,12,231,43
115,9,55,25,186,29,16,208,32
116,14,40,24,229,19,12,199,23
117,23,42,27,233,20,7,184,24
118,19,51,32,247,11,16,158,26
119,9,30,25,266,21,14,164,31
120,13,37,18,259,29,12,158,34
121,9,32,29,291,17,9,152,21
122,13,39,21,291,13,16,138,29
123,11,33,20,267,24,12,135,58
124,15,37,28,261,17,9,118,75
125,14,41,24,217,19,10,139,96
126,10,40,17,222,21,18,127,105
127,11,42,24,232,16,11,105,119
128,10,34,21,208,20,13,82,172
129,13,23,20,190,16,9,103,186
130,7,29,13,180,20,8,103,200
131,9,27,15,163,12,11,102,221
132,14,28,20,162,12,20,71,233
133,11,26,16,155,13,12,96,231
134,9,27,24,133,16,13,73,265
135,20,26,13,140,12,7,63,279
136,16,27,19,135,18,12,55,278
137,10,25,12,134,15,14,62,288
138,47,17,13,116,15,11,43,298
139,41,25,13,97,11,16,68,289
140,35,18,19,104,12,8,49,315
141,53,49,18,83,13,9,50,285
142,33,53,10,97,16,7,43,301
143,49,48,11,76,17,13,84,262
144,35,31,12,90,14,17,98,263
145,30,41,16,74,13,13,128,245
146,29,44,17,65,13,15,146,231
147,33,39,27,82,10,16,139,214
148,29,51,17,74,12,10,163,204
