iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,61,65,67,66,67,79,77,78
2,72,82,55,71,62,65,96,57
3,55,76,53,73,55,71,119,58
4,56,53,54,59,73,58,143,64
5,56,58,62,47,73,49,158,57
6,56,37,57,58,63,51,184,54
7,44,62,46,54,55,55,185,59
8,60,53,45,51,50,54,207,40
9,55,44,47,57,45,49,209,54
10,48,38,39,54,46,40,247,48
11,23,43,48,48,44,45,269,40
12,46,34,42,52,44,37,259,46
13,48,50,40,35,35,46,265,41
14,47,34,37,35,30,36,293,48
15,31,34,32,30,34,27,326,46
16,40,41,46,30,32,35,303,33
17,36,36,30,29,38,37,320,34
18,26,40,37,26,29,36,334,32
19,35,25,25,27,37,40,351,20
20,26,28,19,23,34,32,371,27
21,29,27,28,23,29,34,363,27
22,28,26,25,25,40,21,361,34
23,22,23,33,28,22,28,386,18
24,28,28,24,29,27,28,372,24
25,30,24,30,26,29,32,365,24
26,29,29,31,32,23,18,372,26
27,25,23,16,25,19,32,391,29
28,18,19,14,23,26,29,409,22
29,28,20,23,29,20,24,398,18
30,40,16,16,27,30,23,386,22
31,66,20,20,16,20,15,378,25
32,92,17,21,33,25,15,333,24
33,91,16,25,29,20,20,336,23
34,136,17,11,26,16,22,312,20
35,166,11,16,14,14,13,300,26
36,170,18,15,14,13,13,299,18
37,186,22,11,29,21,14,253,24
38,239,19,8,29,13,20,212,20
39,201,21,14,15,25,27,228,29
40,212,16,26,22,18,23,219,24
41,249,16,11,51,19,9,192,13
42,206,13,12,74,19,19,203,14
43,198,14,14,90,10,12,202,20
44,182,17,15,134,14,16,173,9
45,192,14,12,101,50,18,150,23
46,162,11,19,113,49,11,170,25
47,158,19,19,141,58,10,143,12
48,157,12,17,176,34,15,132,17
49,144,12,17,164,41,20,148,14
50,137,13,13,164,42,20,150,21
51,118,16,17,199,34,22,138,16
52,134,18,18,212,29,13,125,11
53,131,13,17,227,32,11,121,8
54,96,15,12,262,36,19,107,13
55,113,12,17,246,27,9,126,10
56,147,14,11,220,30,7,116,15
57,103,9,10,254,31,17,119,17
58,122,19,18,253,30,18,90,10
59,126,9,17,251,24,14,104,15
60,111,18,7,295,22,17,83,7
61,111,18,15,296,21,13,71,15
62,95,10,16,299,27,16,81,16
63,96,12,16,333,17,12,63,11
64,85,13,15,335,21,16,65,10
65,85,9,19,338,16,15,69,9
66,87,22,11,351,16,18,45,10
67,71,12,11,366,14,10,62,14
68,65,6,9,376,19,11,61,13
69,76,19,12,355,17,12,62,7
70,67,11,14,390,16,8,48,6
71,58,11,14,344,15,9,101,8
72,60,11,11,323,21,13,107,14
73,55,14,20,314,16,9,121,11
74,53,20,11,273,23,11,162,7
75,51,17,9,264,19,12,177,11
76,47,15,11,276,13,10,176,12
77,38,14,10,236,17,14,221,10
78,37,18,18,223,21,8,223,12
79,45,10,16,235,14,14,215,11
80,47,11,9,220,9,12,244,8
81,36,10,14,193,19,10,265,13
82,40,8,16,176,19,12,283,6
83,48,12,14,166,10,18,275,17
84,41,17,13,158,11,15,292,13
85,33,10,17,184,11,7,285,13
86,35,14,15,133,10,17,320,16
87,33,10,14,122,17,8,345,11
88,25,16,9,134,10,13,346,7
89,25,16,13,121,18,14,333,20
90,25,20,15,125,11,6,346,12
91,18,18,7,131,10,9,356,11
92,19,15,11,104,19,12,367,13
93,49,11,18,117,12,14,327,12
94,49,13,10,114,17,15,328,14
95,47,8,13,152,10,6,313,11
96,45,15,15,157,12,15,287,14
97,51,14,8,186,11,9,273,8
98,34,8,12,220,9,15,241,21
99,42,17,7,200,10,15,261,8
100,38,12,7,246,10,10,227,10
101,26,11,17,251,10,15,222,8
102,29,10,12,253,17,12,213,14
103,40,13,10,277,10,7,192,11
104,34,13,17,299,11,13,159,14
105,23,13,6,294,9,13,185,17
106,22,18,13,322,9,8,155,13
107,28,10,10,331,11,8,149,13
108,28,12,11,329,17,14,133,16
109,21,12,8,356,20,9,127,7
110,37,9,11,354,10,10,110,19
111,21,10,11,376,9,8,117,8
112,12,15,14,388,11,12,99,9
113,30,6,10,388,14,9,92,11
114,18,12,9,389,14,9,93,16
115,19,10,17,365,17,14,99,19
