iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,64,60,67,85,64,73,76,71
2,64,77,49,64,81,53,69,103
3,47,62,70,57,63,70,63,128
4,49,58,55,62,57,53,72,154
5,61,57,54,63,50,66,53,156
6,58,54,64,47,66,56,59,156
7,48,48,49,57,43,60,62,193
8,43,56,49,53,47,50,50,212
9,42,45,55,44,53,38,46,237
10,45,44,51,47,43,45,40,245
11,43,41,48,52,46,42,54,234
12,29,43,38,46,47,51,46,260
13,54,35,36,41,37,34,37,286
14,39,26,40,35,45,38,31,306
15,38,40,32,32,34,34,41,309
16,36,34,40,33,33,26,76,282
17,36,30,38,38,38,32,89,259
18,26,39,29,36,41,28,105,256
19,38,30,26,29,27,43,145,222
20,27,29,32,36,26,27,155,228
21,28,27,35,31,25,37,138,239
22,21,27,26,24,23,24,162,253
23,30,27,32,28,28,31,126,258
24,30,32,31,27,25,28,122,265
25,19,32,29,31,18,34,108,289
26,27,34,20,22,26,25,113,293
27,18,27,28,22,40,24,101,300
28,22,13,28,21,19,28,96,333
29,20,21,29,13,22,20,85,350
30,25,20,23,19,28,15,80,350
31,10,24,14,19,16,23,87,367
32,17,20,22,21,14,21,95,350
33,22,20,15,11,22,25,73,372
34,20,21,27,22,20,15,64,371
35,23,17,16,18,24,21,62,379
36,18,24,16,16,16,16,60,394
37,26,13,24,17,18,16,73,373
38,19,26,19,18,20,12,55,391
39,19,13,18,17,20,8,63,402
40,10,23,23,16,16,19,61,392
41,8,11,10,15,10,14,51,441
42,10,16,12,9,14,19,57,423
43,15,20,14,13,22,14,51,411
44,18,29,19,22,19,13,54,386
45,13,17,21,17,10,15,45,422
46,25,17,18,5,20,17,47,411
47,14,14,9,10,16,16,44,437
48,11,18,19,16,19,16,48,413
49,13,16,24,18,15,19,32,423
50,12,15,14,12,16,12,41,438
51,20,12,10,19,20,19,28,432
52,17,19,9,16,15,10,32,442
53,13,17,15,18,14,14,19,450
54,19,17,12,12,13,16,37,434
55,9,21,11,11,15,7,25,461
56,14,15,10,9,8,11,23,470
57,9,15,16,14,15,14,28,449
58,7,15,7,10,18,9,22,472
59,12,13,11,16,8,10,26,464
60,11,11,4,15,42,18,24,435
61,7,13,10,12,64,13,22,419
62,18,12,14,11,101,11,33,360
63,13,13,13,11,116,8,26,360
64,15,10,10,12,126,18,22,347
65,14,22,14,9,138,12,28,323
66,11,9,16,12,179,11,17,305
67,11,26,16,13,189,12,19,274
68,11,17,9,12,211,6,20,274
69,13,13,15,13,207,18,18,263
