iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,67,71,77,77,62,63,73
2,57,72,61,67,70,94,69
3,57,60,54,57,74,121,67
4,60,63,81,51,54,116,65
5,56,62,36,69,46,160,61
6,53,61,52,53,49,152,70
7,48,52,55,65,47,168,55
8,65,42,61,49,46,182,45
9,54,41,47,51,37,199,61
10,45,55,50,55,58,193,34
11,45,32,46,56,46,215,50
12,47,47,40,37,29,245,45
13,31,46,42,47,47,237,40
14,40,45,40,36,33,258,38
15,36,46,36,39,38,254,41
16,31,41,26,39,32,294,27
17,28,39,23,37,38,293,32
18,32,34,31,22,25,307,39
19,29,32,27,33,28,310,31
20,37,21,22,29,26,313,42
21,28,28,29,30,34,309,32
22,26,24,30,18,42,322,28
23,29,29,24,32,30,329,17
24,33,25,22,21,31,336,22
25,26,26,29,20,24,335,30
26,26,19,27,25,28,340,25
27,29,23,33,22,24,338,21
28,31,21,27,22,25,334,30
29,22,24,28,33,20,342,21
30,33,24,17,22,21,348,25
31,22,17,20,22,17,365,27
32,31,19,21,15,25,354,25
33,17,19,24,21,17,368,24
34,16,17,18,19,13,391,16
35,19,24,16,19,16,381,15
36,27,18,21,27,14,363,20
37,17,24,22,20,14,381,12
38,19,25,16,17,17,382,14
39,16,26,21,31,15,360,21
40,18,21,13,15,22,378,23
41,23,21,16,20,21,367,22
42,17,15,15,23,12,390,18
43,10,18,11,16,14,404,17
44,19,15,14,20,34,374,14
45,14,17,13,23,64,345,14
46,14,18,13,21,95,313,16
47,16,9,14,15,119,302,15
48,15,20,17,20,123,285,10
49,14,20,18,16,138,272,12
50,13,11,12,20,161,263,10
51,16,9,13,10,181,247,14
52,20,14,13,18,189,225,11
53,15,14,22,6,199,212,22
54,15,10,22,8,183,234,18
55,22,18,14,9,211,203,13
56,10,12,19,16,236,182,15
57,19,8,7,13,261,169,13
58,13,13,17,21,261,152,13
59,12,17,11,11,270,163,6
60,16,18,18,14,267,150,7
61,18,13,15,10,295,129,10
62,18,12,11,12,299,130,8
63,14,18,19,10,297,126,6
64,15,12,6,12,319,119,7
65,16,17,13,12,315,105,12
66,15,13,12,12,328,102,8
67,14,11,10,16,345,88,6
68,12,13,11,16,340,91,7
69,12,10,11,9,351,90,7
70,18,16,12,9,346,84,5
71,13,8,32,21,330,76,10
72,5,18,57,8,318,75,9
73,15,8,77,12,295,70,13
74,10,16,103,14,261,74,12
75,16,10,125,5,258,62,14
76,18,9,134,13,230,74,12
77,13,17,147,15,225,64,9
78,17,12,170,8,213,61,9
79,12,7,216,11,184,50,10
80,17,10,215,9,180,46,13
81,9,14,227,16,177,35,12
82,14,11,217,17,171,49,11
83,11,12,211,17,154,71,14
84,13,17,208,12,141,93,6
85,8,11,197,4,157,98,15
86,14,18,165,14,129,130,20
87,22,11,175,7,119,138,18
88,15,15,146,8,126,165,15
89,15,9,149,13,108,186,10
90,13,19,144,9,104,191,10
91,9,16,125,12,104,208,16
92,15,12,133,10,102,210,8
93,10,8,110,15,82,254,11
94,13,16,91,8,109,245,8
95,14,14,101,8,92,250,11
96,18,14,122,12,78,241,5
97,15,9,94,11,72,282,7
98,6,7,111,17,60,280,9
99,15,10,87,13,80,271,14
100,8,12,90,31,69,269,11
101,10,13,86,46,58,264,13
102,16,20,70,81,64,227,12
103,17,10,67,103,57,221,15
104,12,10,64,125,49,221,9
105,10,14,68,137,43,205,13
106,11,18,71,140,49,190,11
107,8,9,53,174,44,192,10
108,13,14,43,185,50,177,8
109,8,17,54,203,40,157,11
110,9,16,42,207,42,164,10
111,9,10,52,207,46,152,14
112,11,9,53,233,42,131,11
113,12,11,42,253,24,141,7
114,7,10,40,263,37,114,19
115,12,12,36,273,32,115,10
116,11,16,48,290,32,80,13
117,8,18,38,269,35,107,15
118,10,17,37,289,29,97,11
119,9,12,26,314,31,88,10
120,20,18,27,318,27,69,11
121,13,11,27,328,26,74,11
122,10,17,24,325,27,75,12
123,12,13,28,320,27,73,17
124,8,15,25,331,22,67,22
125,10,11,29,319,26,81,14
126,7,11,30,349,28,59,6
127,10,8,23,362,16,57,14
128,7,12,17,350,28,67,9
129,13,18,30,326,26,63,14
130,9,8,25,359,18,53,18
131,16,11,17,367,21,47,11
132,12,13,20,374,11,44,16
133,15,12,25,369,16,42,11
134,14,11,19,370,19,39,18
135,16,6,22,384,16,35,11
136,15,7,20,366,21,45,16
137,12,12,14,393,18,30,11
138,13,6,18,399,13,29,12
139,12,6,16,386,23,31,16
140,12,17,24,381,23,26,7
141,13,12,16,387,16,25,21
142,13,8,22,380,17,45,5
143,9,15,17,392,17,28,12
144,13,10,15,393,20,26,13
145,19,9,47,364,9,33,9
146,8,13,62,355,13,28,11
147,12,6,87,340,16,19,10
148,7,9,120,296,19,30,9
149,5,5,123,285,18,37,17
150,18,11,133,291,6,22,9
151,14,16,163,251,17,21,8
152,14,6,185,238,12,23,12
153,10,12,170,247,21,19,11
154,12,8,196,226,20,20,8
155,20,14,205,194,16,31,10
156,16,12,205,210,13,16,18
157,9,5,194,239,12,19,12
158,14,7,220,203,11,25,10
159,12,10,241,193,9,14,11
160,16,10,239,182,11,22,10
161,11,10,269,156,14,23,7
162,11,7,265,162,18,17,10
163,9,13,299,130,13,15,11
164,13,9,288,146,13,15,6
165,14,6,296,131,10,15,18
166,8,17,319,114,6,14,12
167,14,16,303,121,12,12,12
168,8,13,329,109,10,13,8
169,15,13,340,94,9,12,7
170,18,11,330,90,14,19,8
171,11,12,317,102,16,23,9
172,13,7,353,77,11,16,13
173,11,6,364,82,6,9,12
174,14,10,352,80,14,9,11
175,17,6,354,78,5,14,16
176,12,2,356,81,9,18,12
177,15,14,357,73,10,17,4
178,13,12,350,73,15,18,9
179,9,7,356,66,11,31,10
180,13,12,315,56,16,71,7
181,17,11,298,58,14,81,11
182,18,10,280,66,7,100,9
183,12,13,276,49,13,118,9
184,12,6,237,49,13,167,6
185,7,7,292,44,12,118,10
186,12,12,233,44,14,163,12
187,11,11,230,40,8,179,11
188,6,9,219,45,10,190,11
189,13,7,221,36,16,185,12
190,13,8,199,35,8,219,8
191,9,11,194,47,12,200,17
192,14,6,175,33,15,234,13
193,15,12,171,29,12,235,16
194,16,8,157,30,10,258,11
195,17,8,178,27,15,235,10
196,15,11,179,31,12,227,15
197,7,16,199,28,16,206,18
198,17,12,223,23,10,192,13
199,14,19,238,16,9,179,15
200,14,20,252,22,14,158,10
201,13,7,255,27,15,165,8
202,9,19,267,21,11,156,7
203,11,9,262,27,15,158,8
204,8,12,264,20,11,161,14
205,13,14,247,24,10,169,13
206,13,10,227,22,15,188,15
207,10,10,231,17,9,203,10
208,22,7,230,19,14,184,14
209,15,11,214,20,17,198,15
210,12,13,213,19,14,208,11
211,10,11,186,18,19,236,10
212,12,12,158,19,9,271,9
213,12,7,173,28,7,256,7
214,9,10,156,14,13,276,12
215,12,7,142,19,14,285,11
216,17,16,130,20,24,279,4
217,9,8,136,17,18,289,13
218,17,11,135,11,13,293,10
219,12,9,119,18,13,308,11
220,10,9,114,12,15,320,10
221,14,9,97,19,17,320,14
222,13,18,94,15,13,324,13
223,12,12,89,13,11,349,4
224,14,12,124,13,20,300,7
225,16,7,132,10,14,298,13
226,7,16,153,12,24,266,12
227,17,11,164,11,13,256,18
228,12,8,205,13,17,229,6
229,12,15,191,15,11,237,9
230,14,11,195,15,15,233,7
231,21,16,202,16,12,208,15
232,17,12,218,14,7,210,12
233,34,13,222,15,7,188,11
234,70,14,197,9,15,173,12
235,92,15,194,5,14,160,10
236,91,12,186,17,11,155,18
237,101,28,189,10,9,140,13
238,103,55,155,4,11,152,10
