iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,65,73,64,75,63,75,75
2,62,69,70,70,62,91,66
3,56,62,52,71,64,120,65
4,60,63,53,72,61,127,54
5,70,46,61,58,48,145,62
6,64,53,54,49,52,157,61
7,49,47,55,51,52,188,48
8,45,48,52,51,59,196,39
9,54,37,42,53,43,212,49
10,50,36,51,43,67,210,33
11,45,40,47,39,36,232,51
12,39,40,41,45,33,240,52
13,34,42,42,38,40,252,42
14,37,34,32,51,47,245,44
15,37,25,39,37,39,281,32
16,39,25,40,38,41,268,39
17,24,37,35,28,34,297,35
18,39,40,25,33,49,279,25
19,29,28,26,30,42,302,33
20,34,24,35,32,34,303,28
21,28,31,25,23,36,320,27
22,35,24,28,24,24,332,23
23,21,39,22,39,20,320,29
24,17,24,17,40,26,339,27
25,23,23,22,24,34,339,25
26,24,19,21,29,27,349,21
27,20,27,28,24,16,345,30
28,25,28,18,21,19,358,21
29,16,22,23,14,22,365,28
30,16,22,10,31,25,364,22
31,19,19,20,23,35,355,19
32,14,22,14,25,15,375,25
33,32,23,22,24,26,347,16
34,25,17,18,19,14,374,23
35,22,17,19,22,23,363,24
36,19,16,22,20,24,366,23
37,19,16,19,14,27,382,13
38,21,8,9,19,22,392,19
39,17,28,16,19,14,387,9
40,18,15,15,16,17,393,16
41,14,17,14,26,18,380,21
42,12,20,9,20,16,399,14
43,15,14,11,13,22,396,19
44,17,15,4,23,19,392,20
45,12,18,11,17,21,390,21
46,18,15,9,16,17,395,20
47,18,25,12,14,22,389,10
48,8,24,14,17,19,393,15
49,12,22,12,18,13,402,11
50,14,12,13,18,12,404,17
51,13,19,2,14,13,410,19
52,14,11,9,20,16,406,14
53,15,15,11,13,13,418,5
54,11,16,12,16,16,406,13
55,4,19,22,17,15,399,14
56,13,14,11,20,10,407,15
57,11,16,16,17,13,402,15
58,18,20,6,13,20,399,14
59,9,9,11,11,19,414,17
60,13,13,22,7,18,397,20
61,12,19,13,13,27,396,10
62,11,12,17,14,11,412,13
63,7,14,8,6,12,423,20
64,17,12,13,11,11,406,20
65,6,12,15,13,12,424,8
66,3,18,12,16,14,415,12
67,9,15,11,12,16,414,13
68,15,14,16,11,14,410,10
69,11,7,12,14,12,426,8
70,16,9,14,12,9,414,16
71,12,10,13,12,14,410,19
72,14,19,10,15,16,405,11
73,11,13,11,11,14,422,8
74,10,14,13,10,10,422,11
75,16,17,14,11,10,410,12
76,11,7,19,9,17,409,18
77,11,11,14,14,8,422,10
78,7,11,7,18,14,421,12
79,13,16,21,7,11,413,9
80,7,12,9,6,17,428,11
81,20,8,14,15,10,409,14
82,10,8,16,7,13,418,18
83,12,5,37,10,13,390,23
84,12,11,57,10,14,369,17
85,13,9,86,13,17,341,11
86,12,10,111,15,14,318,10
87,7,8,117,11,10,331,6
88,13,13,130,9,10,300,15
89,13,9,170,15,13,254,16
90,11,6,195,7,9,251,11
91,11,11,196,9,15,238,10
92,7,11,216,6,6,233,11
93,8,11,216,11,10,224,10
94,20,7,243,11,8,186,15
95,12,5,261,13,9,175,15
96,6,12,258,9,13,178,14
97,18,15,276,13,12,146,10
98,14,12,248,9,10,186,11
99,13,11,275,12,8,161,10
100,13,8,268,13,5,171,12
101,15,14,267,9,12,166,7
102,18,11,291,16,13,136,5
103,5,11,299,18,9,138,10
104,5,15,284,16,17,140,13
105,9,9,310,12,8,133,9
106,14,15,304,17,14,115,11
107,8,16,297,16,12,130,11
108,18,10,321,10,11,109,11
109,20,15,312,13,6,110,14
110,10,13,329,9,12,105,12
111,7,15,331,10,13,102,12
112,5,10,362,19,7,78,9
113,13,14,360,10,12,66,15
114,9,14,343,14,17,76,17
115,17,6,349,13,13,78,14
116,13,11,364,9,13,69,11
117,13,14,369,6,11,68,9
118,10,14,361,11,11,73,10
119,14,8,366,14,11,64,13
120,13,11,373,7,18,55,13
121,6,12,370,11,9,65,17
122,9,8,396,12,12,45,8
123,11,14,373,14,15,48,15
124,16,14,374,15,4,56,11
125,9,11,387,9,14,44,16
126,15,11,392,13,9,39,11
127,8,12,391,11,10,49,9
128,14,4,385,11,13,48,15
129,14,12,361,15,10,69,9
130,8,11,364,6,6,81,14
131,11,14,346,10,19,84,6
132,8,12,355,9,12,79,15
133,15,14,367,11,9,60,14
134,12,12,367,7,18,63,11
135,7,17,371,6,15,63,11
136,12,11,367,16,8,65,11
137,11,16,370,15,12,62,4
138,10,12,346,7,13,87,15
139,12,12,338,15,15,90,8
140,13,12,315,18,13,109,10
141,9,8,289,15,16,138,15
142,11,10,272,11,11,157,18
143,22,10,255,8,5,178,12
144,13,12,257,7,20,171,10
145,10,4,233,10,13,210,10
146,10,9,215,8,9,227,12
147,33,12,210,13,12,195,15
148,65,14,192,10,8,193,8
149,89,8,178,11,11,177,16
150,124,13,176,19,10,138,10
151,116,9,179,7,9,157,13
152,133,12,145,13,16,155,16
153,151,12,149,10,17,144,7
154,172,14,129,9,10,140,16
155,184,14,142,11,6,122,11
156,203,10,126,15,5,121,10
157,226,13,124,10,14,94,9
158,222,10,131,12,8,96,11
159,256,8,98,10,11,99,8
160,254,16,102,10,9,89,10
161,266,6,101,12,18,80,7
162,255,14,112,13,7,81,8
163,278,6,83,13,13,82,15
164,296,9,79,15,15,64,12
165,298,8,82,9,11,79,3
166,311,5,60,12,11,75,16
167,297,17,79,16,11,61,9
168,318,11,62,16,13,64,6
169,323,15,58,14,9,60,11
170,328,12,53,20,13,55,9
171,326,13,70,10,11,52,8
172,326,12,54,12,11,56,19
173,333,12,49,21,9,59,7
174,361,19,51,12,7,34,6
175,356,14,34,14,17,44,11
176,371,6,33,17,5,45,13
177,349,13,45,7,14,50,12
178,359,11,48,10,8,44,10
179,356,10,54,14,18,32,6
180,369,8,41,10,10,42,10
181,367,15,37,15,13,30,13
182,381,8,48,12,14,20,7
183,379,12,28,8,19,33,11
184,338,8,41,10,11,65,17
185,338,15,35,14,17,68,3
186,320,9,30,11,9,93,18
187,289,13,31,11,7,130,9
188,280,8,25,14,9,146,8
189,267,11,33,10,11,146,12
190,264,12,21,12,11,160,10
191,230,7,31,11,13,179,19
192,255,4,16,13,8,186,8
193,239,8,31,11,16,178,7
194,277,13,11,17,11,146,15
195,281,9,20,14,11,143,12
196,279,10,15,12,16,150,8
197,301,2,22,18,7,131,9
198,305,10,15,14,14,118,14
199,319,7,18,12,15,106,13
200,314,13,14,22,8,107,12
201,328,7,14,11,10,112,8
202,338,10,15,10,9,98,10
203,333,11,17,11,10,99,9
204,307,9,25,9,12,112,16
205,326,14,22,13,8,90,17
206,343,13,15,15,8,82,14
207,333,8,24,5,16,88,16
208,344,12,20,12,13,80,9
209,350,8,21,13,10,79,9
210,340,10,13,9,18,81,19
211,362,12,15,12,18,61,10
212,353,9,22,8,15,69,14
213,378,4,20,17,4,52,15
214,369,14,10,16,19,55,7
215,369,11,18,12,10,61,9
216,357,13,17,14,15,58,16
217,378,12,15,15,9,52,9
218,375,12,22,9,11,49,12
219,365,10,22,16,12,56,9
220,351,9,14,11,8,81,16
221,376,10,9,13,14,63,5
222,367,10,21,13,8,54,17
223,376,8,12,14,12,59,9
224,386,12,15,13,11,41,12
225,368,18,14,12,13,55,10
226,386,6,15,13,13,43,14
227,395,7,13,10,7,41,17
228,372,20,24,8,8,46,12
229,338,11,62,15,10,44,10
230,326,6,82,7,16,35,18
231,319,7,91,12,11,41,9
232,289,13,112,7,16,46,7
233,278,15,131,7,14,37,8
234,262,8,160,9,12,30,9
235,249,11,177,8,9,25,11
236,214,10,199,13,10,36,8
237,206,16,199,17,11,30,11
238,199,9,216,13,11,34,8
239,185,15,221,14,15,27,13
240,186,10,230,12,17,29,6
241,170,7,259,13,5,26,10
242,164,17,245,14,14,25,11
243,152,15,252,14,13,25,19
244,134,13,274,19,13,24,13
245,153,10,275,8,11,20,13
246,129,17,271,14,12,31,16
247,123,13,289,12,10,35,8
248,121,7,305,7,12,24,14
249,108,10,319,10,5,24,14
250,109,15,297,12,21,24,12
251,147,15,279,6,15,20,8
252,165,8,274,11,10,11,11
253,155,12,250,11,14,30,18
254,189,6,250,10,10,17,8
255,212,14,217,7,11,22,7
256,218,13,202,14,9,17,17
257,227,11,190,16,11,23,12
258,219,10,201,13,13,17,17
259,262,20,152,15,14,18,9
260,263,14,170,10,10,14,9
261,278,8,158,8,14,14,10
262,295,11,128,20,11,12,13
263,289,10,139,12,15,13,12
264,306,11,120,10,10,21,12
265,309,18,109,13,14,15,12
266,303,12,120,13,12,20,10
267,305,13,121,12,11,17,11
268,296,15,113,16,14,20,16
269,322,14,98,11,14,22,9
270,297,14,106,18,13,32,10
271,285,16,112,13,14,42,8
272,272,7,103,16,9,69,14
273,265,11,91,12,9,81,21
274,236,10,91,8,17,114,14
275,233,12,84,17,10,123,11
276,224,8,76,13,11,146,12
277,208,8,69,4,5,185,11
278,200,11,63,9,13,180,14
279,176,10,78,8,8,196,14
280,162,11,58,13,15,226,5
281,179,14,62,10,10,205,10
282,151,9,53,14,13,239,11
283,143,11,73,13,13,222,15
284,131,16,45,13,21,254,10
285,114,17,47,8,10,284,10
286,133,10,44,13,10,268,12
287,125,5,49,13,9,276,13
288,116,10,48,16,10,282,8
289,88,10,50,14,7,308,13
290,89,14,43,17,14,303,10
291,103,10,34,10,8,310,15
292,93,17,44,13,5,300,18
293,77,23,62,9,9,300,10
294,69,14,84,12,13,286,12
295,72,12,85,17,15,272,17
296,51,14,133,16,16,244,16
297,57,16,131,8,12,256,10
298,58,14,147,10,8,236,17
299,43,10,146,10,6,256,19
300,53,13,137,9,16,255,7
301,54,12,118,16,9,272,9
302,40,13,134,17,12,267,7
303,47,12,152,11,12,239,17
304,48,12,156,16,5,236,17
305,43,15,181,7,9,215,20
306,38,11,188,9,11,220,13
307,42,15,194,7,11,210,11
308,32,17,231,8,10,176,16
309,34,11,248,9,11,161,16
310,36,14,217,15,9,184,15
311,27,5,254,13,16,160,15
312,31,12,265,8,11,154,9
313,31,18,269,12,17,134,9
314,36,17,253,13,9,154,8
315,20,12,286,10,10,145,7
316,20,15,277,8,11,144,15
317,32,17,284,13,12,123,9
318,32,12,290,13,22,114,7
319,16,18,306,8,9,116,17
320,34,18,295,12,13,103,15
321,18,12,313,11,16,109,11
322,24,12,322,10,12,99,11
323,20,9,322,9,17,102,11
324,20,13,339,12,11,80,15
325,17,12,331,18,15,84,13
326,27,11,325,15,10,88,14
327,29,13,344,11,12,70,11
328,16,13,350,11,9,77,14
329,19,14,347,15,12,70,13
330,19,10,363,8,15,66,9
