iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,73,71,65,74,75,66,66
2,71,58,54,74,70,86,77
3,57,54,67,73,62,111,66
4,53,65,50,68,60,127,67
5,56,45,62,65,52,159,51
6,51,50,44,52,55,177,61
7,71,51,45,54,46,168,55
8,46,43,50,49,48,206,48
9,51,54,43,44,48,211,39
10,45,53,52,42,46,203,49
11,38,42,52,40,47,219,52
12,39,41,35,35,48,247,45
13,44,43,45,35,31,253,39
14,26,45,35,39,35,261,49
15,40,32,37,34,33,281,33
16,42,29,31,38,39,265,46
17,30,28,32,33,45,291,31
18,33,18,47,39,31,287,35
19,27,23,27,35,35,314,29
20,34,29,29,41,25,309,23
21,27,31,30,27,35,311,29
22,34,29,28,29,29,312,29
23,15,27,31,29,23,329,36
24,29,23,23,23,29,337,26
25,29,33,29,23,17,346,13
26,20,23,21,29,25,335,37
27,27,25,28,22,23,347,18
28,24,18,36,23,22,348,19
29,19,21,28,14,11,378,19
30,25,23,23,21,18,361,19
31,19,28,22,25,13,355,28
32,24,24,23,18,17,366,18
33,17,15,13,19,22,393,11
34,18,21,24,16,22,369,20
35,18,10,19,25,10,390,18
36,19,24,12,15,15,391,14
37,12,18,24,17,10,387,22
38,13,20,15,17,18,389,18
39,16,15,27,11,17,392,12
40,17,13,18,19,19,391,13
41,8,20,25,27,16,383,11
42,17,18,11,9,14,402,19
43,17,12,23,17,23,381,17
44,21,19,20,17,12,384,17
45,16,13,19,18,9,398,17
46,19,14,8,13,16,401,19
47,17,26,24,14,10,386,13
48,9,22,18,24,14,390,13
49,11,9,20,13,11,405,21
50,17,15,18,13,11,396,20
51,15,11,18,14,13,407,12
52,11,19,12,19,13,400,16
53,17,12,16,23,15,399,8
54,13,9,17,8,20,411,12
55,12,15,14,21,11,407,10
56,5,13,9,16,17,412,18
57,18,17,16,17,14,400,8
58,16,9,13,13,14,416,9
59,17,19,19,15,8,403,9
60,13,6,13,14,9,419,16
61,19,12,12,22,9,410,6
62,14,20,11,13,14,406,12
63,13,14,11,12,7,425,8
64,13,13,10,8,15,411,20
65,16,9,14,18,18,405,10
66,8,25,14,14,17,398,14
67,13,15,7,13,14,414,14
68,20,19,11,6,16,409,9
69,8,11,6,13,11,429,12
70,11,11,13,13,15,411,16
71,19,11,13,14,10,408,15
72,19,11,13,13,5,417,12
73,18,13,11,17,8,409,14
74,14,10,8,16,10,420,12
75,8,10,19,7,13,423,10
76,13,15,13,18,9,411,11
77,14,18,13,13,8,408,16
78,14,13,14,15,12,413,9
79,17,16,10,19,11,407,10
80,8,13,9,15,5,426,14
81,12,17,12,17,13,408,11
82,12,10,10,6,11,432,9
83,17,16,11,13,14,410,9
84,16,14,12,13,10,409,16
85,15,10,11,13,10,418,13
86,14,15,11,16,6,417,11
87,9,11,11,19,15,414,11
88,5,20,17,15,10,409,14
89,15,15,13,15,6,416,10
90,14,12,8,13,9,423,11
91,13,10,7,7,8,437,8
92,11,12,8,14,7,425,13
93,6,8,16,11,12,426,11
94,7,9,6,16,11,427,14
95,10,19,9,10,12,418,12
96,7,14,8,16,7,427,11
97,7,16,15,9,15,418,10
98,9,12,11,11,12,423,12
99,12,6,17,42,10,392,11
100,15,10,15,66,19,357,8
101,15,9,16,83,9,347,11
102,7,18,17,79,12,350,7
103,10,14,14,66,17,361,8
104,13,15,15,63,17,357,10
105,15,13,14,63,9,370,6
106,14,10,9,64,9,376,8
107,10,8,10,55,9,386,12
108,18,11,13,54,10,366,18
109,9,13,15,57,8,379,9
110,12,7,13,43,9,400,6
111,15,17,13,42,16,375,12
112,10,13,16,48,7,381,15
113,14,15,8,44,19,379,11
114,16,13,10,40,11,387,13
115,13,9,13,41,10,398,6
116,13,13,14,41,15,385,9
117,7,15,10,33,10,407,8
118,19,19,15,50,13,363,11
119,15,12,7,88,16,341,11
120,14,11,7,111,11,327,9
121,14,16,10,115,11,311,13
122,8,13,14,134,12,295,14
123,6,12,33,126,11,295,7
124,15,22,37,159,9,238,10
125,7,9,27,180,16,245,6
126,17,12,29,177,19,227,9
127,16,12,27,201,23,200,11
128,10,13,30,213,10,204,10
129,11,9,31,214,11,209,5
130,6,11,30,225,12,195,11
131,11,12,27,245,14,171,10
132,13,11,28,233,15,179,11
133,9,7,16,258,18,167,15
134,10,9,24,277,15,148,7
135,17,15,28,263,9,146,12
136,13,13,26,293,10,126,9
137,17,9,22,288,13,132,9
138,13,10,17,303,5,124,18
139,14,8,15,263,14,158,18
140,11,9,29,237,13,183,8
141,16,8,22,222,15,194,13
142,9,23,24,201,20,204,9
143,7,15,23,204,17,215,9
144,10,13,18,194,16,225,14
145,11,12,22,195,14,223,13
146,8,8,14,185,14,252,9
147,4,14,17,175,22,241,17
148,12,10,19,162,8,266,13
149,13,11,18,142,9,283,14
150,14,9,17,135,10,293,12
151,14,14,12,153,14,271,12
152,9,9,12,118,9,318,15
153,12,14,19,122,12,301,10
154,12,12,20,125,12,296,13
155,7,6,12,121,12,322,10
