iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,62,66,77,70,65,72,78
2,66,68,68,77,59,85,67
3,63,64,57,54,73,113,66
4,53,57,57,61,60,136,66
5,56,66,57,62,67,126,56
6,57,47,48,57,62,157,62
7,48,33,44,60,48,183,74
8,46,49,48,37,56,201,53
9,58,57,40,49,49,184,53
10,53,41,50,49,61,199,37
11,44,36,44,37,48,240,41
12,40,43,47,39,39,230,52
13,33,49,39,45,29,247,48
14,38,45,37,44,31,255,40
15,38,35,33,34,34,279,37
16,29,35,35,42,23,296,30
17,41,24,31,31,35,289,39
18,42,33,28,32,25,297,33
19,38,29,34,28,33,295,33
20,21,27,37,30,33,312,30
21,31,25,27,32,32,324,19
22,32,21,26,34,36,313,28
23,28,29,26,37,32,308,30
24,39,26,29,23,28,314,31
25,25,32,23,24,28,332,26
26,29,22,22,20,28,350,19
27,29,21,29,27,28,336,20
28,24,25,24,18,23,353,23
29,21,33,19,21,17,355,24
30,26,14,22,23,14,366,25
31,19,25,26,19,20,365,16
32,14,22,14,23,23,368,26
33,27,21,18,25,21,363,15
34,22,15,17,14,16,391,15
35,12,15,25,21,18,384,15
36,26,24,11,18,23,370,18
37,15,20,18,15,19,391,12
38,20,14,21,20,19,375,21
39,18,13,21,18,13,389,18
40,16,19,13,18,17,391,16
41,14,23,27,13,20,370,23
42,17,18,3,22,22,392,16
43,12,16,10,15,17,404,16
44,13,22,12,17,13,391,22
45,14,10,17,12,14,403,20
46,16,8,15,15,14,404,18
47,17,23,16,21,15,382,16
48,16,18,14,8,11,411,12
49,13,14,12,7,15,419,10
50,10,10,20,14,14,409,13
51,17,17,8,10,18,401,19
52,17,12,16,19,15,397,14
53,7,9,17,9,16,413,19
54,16,7,18,12,12,402,23
55,13,14,14,19,12,406,12
56,10,17,14,17,15,406,11
57,9,15,19,4,10,418,15
58,15,14,12,13,12,410,14
59,18,15,12,10,11,414,10
60,10,15,16,6,13,410,20
61,13,16,14,8,11,417,11
62,14,12,7,7,13,429,8
63,14,11,14,15,12,411,13
64,18,15,10,14,10,411,12
65,12,10,17,10,12,413,16
66,10,9,11,15,17,417,11
67,9,16,15,13,13,411,13
68,8,18,12,12,13,419,8
69,17,14,9,10,16,411,13
70,11,6,9,12,18,428,6
71,15,8,9,10,14,421,13
72,15,12,8,15,13,420,7
73,11,12,15,12,9,418,13
74,10,14,15,11,10,419,11
75,11,15,9,10,12,425,8
76,8,10,18,9,18,415,12
77,14,11,9,9,11,422,14
78,10,10,12,9,15,426,8
79,9,11,16,8,13,422,11
80,8,12,17,17,11,417,8
81,13,17,12,13,10,416,9
82,11,9,15,10,4,429,12
83,16,12,17,9,12,405,19
84,7,11,14,7,10,434,7
85,7,9,12,14,6,428,14
86,13,7,14,18,16,413,9
87,14,9,15,13,9,418,12
88,8,15,13,14,13,412,15
89,16,11,11,13,9,404,26
90,12,9,16,14,8,418,13
91,13,5,12,14,11,425,10
92,19,7,10,10,12,417,15
93,4,10,8,8,16,432,12
94,13,16,15,17,10,409,10
95,19,10,10,15,15,407,14
96,14,10,15,8,13,418,12
97,9,6,13,14,14,421,13
98,16,8,13,8,14,414,17
99,8,9,13,8,14,419,19
100,17,9,14,12,18,409,11
101,11,9,11,10,9,425,15
102,14,6,8,12,8,431,11
103,12,11,43,8,17,388,11
104,26,20,58,10,15,353,8
105,13,13,83,10,13,349,9
106,10,10,109,14,13,321,13
107,17,13,115,5,14,319,7
108,14,11,150,8,19,277,11
109,11,11,170,9,18,257,14
110,12,15,192,11,15,238,7
111,10,14,170,13,11,261,11
112,20,14,188,13,19,217,19
113,9,12,231,8,8,214,8
114,7,9,216,14,10,221,13
115,11,9,200,12,8,240,10
116,6,6,169,10,9,278,12
117,7,11,189,13,12,247,11
118,6,8,170,10,7,282,7
119,13,10,190,12,9,240,16
120,8,14,157,14,11,272,14
121,12,12,135,21,17,280,13
122,9,13,136,11,10,300,11
123,7,8,147,14,12,284,18
124,4,15,144,15,14,288,10
125,13,11,124,14,15,301,12
126,7,13,124,17,9,313,7
127,10,15,116,12,7,323,7
128,9,10,88,21,6,343,13
129,11,7,108,12,14,324,14
130,8,14,95,15,11,335,12
131,9,16,90,13,13,341,8
132,9,8,96,9,7,351,10
133,13,7,140,17,19,284,10
134,9,10,133,12,18,294,14
135,13,8,151,9,6,291,12
136,8,12,179,12,21,247,11
137,10,11,193,13,16,238,9
138,9,12,214,12,13,218,12
139,10,13,215,15,15,210,12
140,11,14,237,13,13,187,15
141,9,6,257,10,13,184,11
142,8,9,260,14,15,174,10
143,16,14,248,14,17,171,10
144,9,9,262,30,14,148,18
145,5,16,285,15,11,143,15
146,9,10,300,11,8,144,8
147,13,15,293,15,6,138,10
148,7,15,296,16,10,136,10
149,16,6,315,9,17,118,9
150,9,7,313,10,18,122,11
151,9,10,316,14,16,114,11
152,14,13,304,23,10,115,11
153,11,15,321,13,14,106,10
154,16,11,336,11,12,90,14
155,13,9,342,16,12,88,10
156,7,7,346,9,17,93,11
157,16,7,360,14,14,72,7
158,14,13,356,17,8,72,10
159,9,10,363,19,12,69,8
160,9,8,370,11,11,71,10
161,11,11,364,16,8,72,8
162,9,8,373,15,12,60,13
163,19,13,378,6,7,55,12
164,14,10,380,9,15,52,10
165,7,11,365,12,12,67,16
166,7,13,394,13,8,45,10
167,13,16,378,17,6,51,9
168,13,7,375,13,13,53,16
169,18,13,397,10,12,32,8
170,13,10,380,14,11,43,19
171,10,16,393,12,10,39,10
172,6,9,415,11,4,38,7
173,16,13,389,12,15,37,8
174,7,10,393,12,15,41,12
175,7,14,401,15,9,31,13
176,18,9,393,12,12,37,9
177,18,13,383,13,11,39,13
178,11,8,413,11,10,27,10
179,9,14,393,12,17,24,21
180,8,15,401,10,12,32,12
181,12,13,381,21,6,44,13
182,13,10,355,13,11,79,9
183,9,12,342,8,7,103,9
184,10,10,326,24,13,97,10
185,5,5,314,14,12,127,13
186,7,8,260,18,21,162,14
187,9,12,278,9,12,162,8
188,10,8,259,7,13,183,10
189,22,11,244,12,8,181,12
190,18,9,219,14,7,213,10
191,14,9,231,12,12,208,4
192,9,6,233,16,13,200,13
193,13,11,250,8,12,185,11
194,7,16,259,12,10,174,12
195,16,11,269,13,16,150,15
196,11,7,283,11,7,159,12
197,16,7,280,15,15,142,15
198,8,21,292,14,8,133,14
199,16,12,268,17,15,148,14
200,13,5,308,12,12,131,9
201,15,13,314,6,14,120,8
202,12,12,323,14,6,110,13
203,12,16,328,14,11,101,8
204,8,15,334,12,13,97,11
205,11,11,323,13,17,100,15
206,12,18,329,11,8,99,13
207,12,16,360,9,9,73,11
208,15,15,362,12,6,71,9
209,10,12,363,10,8,77,10
210,10,8,363,20,8,71,10
211,15,14,360,8,9,68,16
212,9,11,360,15,13,69,13
213,17,13,365,18,12,56,9
214,8,14,379,13,7,58,11
215,15,11,367,19,11,57,10
216,13,12,387,7,16,47,8
217,12,8,387,11,8,54,10
218,14,22,364,22,12,45,11
219,8,16,385,11,10,46,14
220,12,13,391,16,4,47,7
221,14,8,381,10,13,49,15
222,11,16,385,15,7,41,15
223,11,13,376,12,11,51,16
224,11,15,407,8,11,31,7
225,16,10,371,29,14,38,12
226,13,17,335,58,8,49,10
227,13,13,326,86,9,32,11
228,11,17,302,96,13,42,9
229,6,5,292,119,22,32,14
230,15,12,269,143,18,18,15
231,11,8,253,157,19,33,9
232,14,15,255,161,10,24,11
233,16,8,223,188,14,27,14
234,16,12,208,193,9,35,17
235,10,12,217,197,12,26,16
236,15,14,189,227,18,16,11
237,8,9,181,235,15,29,13
238,14,9,169,256,8,20,14
239,14,12,158,265,9,19,13
240,17,15,154,255,17,24,8
241,9,12,151,261,15,23,19
242,7,10,148,272,12,25,16
243,9,11,120,302,19,22,7
244,11,6,138,299,18,11,7
245,16,13,108,317,11,16,9
246,10,19,109,320,8,11,13
247,10,10,106,317,12,22,13
248,11,10,91,338,12,13,15
249,12,11,109,324,12,15,7
250,17,18,75,325,14,35,6
251,13,13,83,317,12,40,12
252,12,9,84,322,11,43,9
253,11,9,61,322,16,58,13
254,13,7,71,290,20,81,8
255,14,11,83,292,9,74,7
256,13,10,126,259,8,68,6
