iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,57,84,67,48,76,78,80
2,69,72,66,68,63,82,70
3,66,63,45,56,80,116,64
4,61,60,56,72,62,119,60
5,57,52,58,61,54,137,71
6,48,56,60,62,51,157,56
7,57,50,50,47,61,176,49
8,48,49,43,41,57,197,55
9,50,60,40,50,44,200,46
10,37,56,37,50,22,238,50
11,35,40,49,42,52,232,40
12,39,37,59,40,37,227,51
13,28,39,36,50,38,255,44
14,37,45,39,29,40,261,39
15,33,40,40,42,38,264,33
16,33,39,24,31,31,280,52
17,29,32,40,37,33,281,38
18,28,32,44,30,40,297,19
19,29,39,36,23,27,313,23
20,27,32,34,28,31,304,34
21,42,38,26,30,29,294,31
22,36,30,27,21,33,318,25
23,29,27,29,25,20,329,31
24,26,31,20,26,39,329,19
25,27,17,35,26,33,320,32
26,18,16,28,22,22,360,24
27,22,27,25,14,13,369,20
28,15,26,17,21,24,368,19
29,20,21,22,17,30,360,20
30,28,12,26,20,21,355,28
31,19,18,26,22,18,363,24
32,18,19,14,15,22,392,10
33,15,20,19,15,20,375,26
34,28,19,23,22,17,360,21
35,22,20,11,16,18,391,12
36,18,18,19,22,18,371,24
37,19,17,19,15,15,391,14
38,14,17,15,13,19,392,20
39,18,17,23,30,19,367,16
40,11,16,21,18,16,395,13
41,15,16,18,12,14,390,25
42,18,14,11,26,15,393,13
43,14,12,20,23,16,393,12
44,13,7,20,17,16,403,14
45,19,20,9,25,14,383,20
46,25,18,15,8,16,392,16
47,15,17,14,7,18,397,22
48,16,10,19,11,15,410,9
49,16,16,13,12,13,408,12
50,20,13,16,14,10,406,11
51,13,15,12,13,13,409,15
52,13,17,15,19,16,396,14
53,14,23,14,13,15,401,10
54,16,10,19,15,11,406,13
55,8,12,19,10,13,417,11
56,9,6,15,12,13,425,10
57,12,20,11,18,15,399,15
58,13,22,13,12,16,401,13
59,12,11,8,15,16,424,4
60,8,13,22,10,20,404,13
61,4,21,11,15,13,413,13
62,7,9,18,11,25,405,15
63,9,16,17,12,9,422,5
64,14,11,12,17,13,414,9
65,5,17,14,16,11,408,19
66,14,14,11,11,13,411,16
67,12,14,10,18,16,411,9
68,16,13,10,16,16,406,13
69,11,11,18,12,14,412,12
70,11,17,14,13,18,404,13
71,14,7,13,12,12,418,14
72,7,7,8,10,19,426,13
73,12,19,9,13,11,419,7
74,14,14,10,11,13,414,14
75,12,13,5,13,11,428,8
76,16,12,8,10,16,417,11
77,14,15,8,14,23,401,15
78,10,16,12,14,9,420,9
79,15,9,12,15,12,412,15
80,11,12,9,12,15,420,11
81,9,15,10,9,19,417,11
82,18,9,6,13,9,425,10
83,12,11,9,6,11,425,16
84,9,9,9,13,16,421,13
85,13,15,9,10,17,410,16
86,14,7,10,8,19,418,14
87,7,13,13,16,9,418,14
88,14,10,7,11,9,422,17
89,10,9,8,17,14,424,8
90,11,16,7,13,10,412,21
91,11,9,3,8,19,423,17
92,22,12,9,9,11,411,16
93,12,15,9,11,11,416,16
94,18,32,11,15,11,387,16
95,14,62,4,12,15,373,10
96,8,96,12,15,8,340,11
97,12,95,10,14,13,331,15
98,14,119,14,14,17,299,13
99,10,126,13,13,16,299,13
100,12,157,10,18,14,272,7
101,10,189,13,19,7,239,13
102,8,205,11,4,15,243,4
103,13,193,40,9,11,213,11
104,17,180,66,8,7,205,7
105,17,163,75,21,14,190,10
106,12,162,98,12,7,188,11
107,11,157,123,7,14,172,6
108,11,126,136,19,11,173,14
109,11,134,150,9,16,160,10
110,8,126,181,9,15,144,7
111,10,111,182,18,9,147,13
112,15,116,180,13,11,143,12
113,11,138,169,17,9,134,12
114,14,143,175,9,11,120,18
115,12,136,184,18,9,122,9
116,12,148,182,15,12,107,14
117,12,162,166,12,9,111,18
118,16,165,164,10,11,106,18
119,18,216,136,13,18,82,7
120,11,202,157,10,10,89,11
121,10,222,132,19,10,88,9
122,8,212,119,13,12,116,10
123,16,179,133,12,13,126,11
124,16,197,123,5,13,119,17
125,10,209,112,16,9,122,12
126,12,223,96,12,14,114,19
127,12,229,116,9,4,108,12
128,11,259,77,6,15,107,15
129,5,277,90,13,9,80,16
130,15,290,79,12,4,82,8
131,9,270,69,13,17,100,12
132,17,283,86,9,9,72,14
133,9,308,76,11,10,65,11
134,11,305,75,13,6,72,8
135,12,324,52,11,12,66,13
136,13,310,74,11,10,62,10
137,10,324,57,15,18,56,10
138,3,356,50,14,15,45,7
139,14,320,54,13,12,63,14
140,14,354,45,13,7,51,6
141,10,342,57,9,9,52,11
142,31,333,42,11,11,53,9
143,42,317,40,15,15,50,11
144,45,310,40,11,10,63,11
145,41,272,33,8,17,106,13
146,44,254,38,16,14,110,14
147,44,245,36,4,9,140,12
148,31,211,36,12,17,165,18
149,42,208,26,10,14,179,11
150,28,217,31,11,16,178,9
151,34,172,40,13,18,187,26
152,40,201,30,11,11,181,16
153,28,233,21,10,15,170,13
154,32,221,24,10,11,182,10
155,29,251,25,12,11,153,9
156,25,260,27,13,11,145,9
157,27,268,25,14,8,139,9
158,28,280,28,15,10,115,14
159,32,274,26,11,14,116,17
160,27,315,21,7,8,101,11
161,24,305,18,15,8,110,10
162,16,327,15,7,11,99,15
163,23,320,17,4,9,102,15
