iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,68,76,61,58,82,67,78
2,66,72,63,66,48,87,88
3,69,56,68,55,62,105,75
4,55,64,49,56,75,120,71
5,65,61,58,56,53,132,65
6,54,56,51,55,65,161,48
7,61,40,64,38,36,190,61
8,49,54,46,54,45,193,49
9,46,50,45,49,41,209,50
10,38,41,45,52,42,226,46
11,43,46,44,44,36,240,37
12,48,41,36,52,43,225,45
13,42,45,44,36,29,252,42
14,35,34,41,39,30,268,43
15,39,39,31,41,46,258,36
16,38,29,36,32,25,300,30
17,33,30,35,27,36,297,32
18,36,36,37,28,32,291,30
19,25,24,23,37,34,319,28
20,37,25,25,21,46,312,24
21,30,25,38,25,35,311,26
22,42,26,38,23,27,311,23
23,25,29,34,27,21,325,29
24,25,19,33,30,23,340,20
25,27,24,30,25,29,320,35
26,24,21,28,21,21,351,24
27,17,16,33,19,26,361,18
28,20,19,17,16,20,375,23
29,18,23,25,18,12,373,21
30,21,18,24,24,16,361,26
31,16,21,25,32,20,356,20
32,19,18,29,19,20,367,18
33,17,19,15,15,13,387,24
34,22,24,16,23,18,363,24
35,23,11,26,22,17,376,15
36,23,15,19,16,20,377,20
37,15,26,9,26,13,378,23
38,8,16,20,18,21,398,9
39,17,20,22,16,8,391,16
40,26,11,18,18,22,376,19
41,12,20,16,21,15,386,20
42,20,16,15,23,16,382,18
43,14,14,15,23,15,393,16
44,18,15,21,16,14,393,13
45,18,14,19,16,12,393,18
46,21,14,29,20,15,383,8
47,8,16,12,14,15,410,15
48,14,19,23,13,16,387,18
49,13,16,15,9,17,403,17
50,12,17,17,15,14,402,13
51,21,18,15,14,16,396,10
52,12,15,9,20,15,403,16
53,12,17,10,10,10,420,11
54,18,15,12,8,10,414,13
55,12,11,11,17,17,412,10
56,13,13,17,12,15,414,6
57,6,12,9,10,12,428,13
58,14,13,16,12,11,411,13
59,14,14,15,14,12,412,9
60,13,13,9,14,19,410,12
61,14,16,16,17,16,399,12
62,15,17,9,12,11,409,17
63,17,9,13,13,16,410,12
64,21,20,10,11,10,405,13
65,10,12,10,17,15,406,20
66,19,15,4,18,11,408,15
67,16,7,13,14,10,422,8
68,9,7,9,10,11,427,17
69,13,15,15,19,16,398,14
70,14,10,12,19,16,402,17
71,12,10,11,12,12,423,10
72,17,7,13,11,18,408,16
73,16,12,13,7,19,401,22
74,17,14,11,10,11,418,9
75,16,15,7,13,12,411,16
76,14,7,17,19,12,408,13
77,20,15,7,5,15,411,17
78,12,9,13,14,7,430,5
79,10,10,11,15,8,424,12
80,10,19,8,14,4,422,13
81,13,13,9,13,11,415,16
82,10,17,18,13,9,412,11
83,12,12,16,10,9,418,13
84,19,13,8,10,12,409,19
85,9,15,15,9,11,418,13
86,12,8,10,11,17,415,17
87,11,15,16,8,12,415,13
88,8,13,11,7,12,427,12
89,14,14,19,11,20,394,18
90,7,8,9,13,11,428,14
91,6,9,15,34,16,404,6
92,14,19,12,57,9,364,15
93,9,15,12,77,11,346,20
94,11,9,15,111,11,320,13
95,9,9,11,136,16,296,13
96,15,10,14,143,13,282,13
97,6,14,13,144,21,275,17
98,7,10,9,176,18,251,19
99,15,6,9,183,11,254,12
100,15,5,10,210,10,226,14
101,12,12,12,200,12,230,12
102,15,12,12,216,7,218,10
103,10,15,14,238,6,196,11
104,14,6,14,250,16,175,15
105,15,9,13,266,5,172,10
106,7,14,11,238,5,201,14
107,9,9,12,274,9,157,20
108,9,10,13,290,12,147,9
109,14,7,12,300,12,129,16
110,15,15,17,281,9,136,17
111,16,8,12,276,14,154,10
112,14,6,14,306,16,116,18
113,17,8,11,291,11,134,18
114,16,4,18,288,14,140,10
115,13,14,10,310,9,124,10
116,13,7,13,309,12,125,11
117,16,14,10,322,8,115,5
118,12,12,10,321,12,111,12
119,13,5,10,324,12,113,13
120,11,7,10,302,19,131,10
121,16,11,19,294,11,130,9
122,8,10,13,290,17,135,17
123,13,13,11,274,12,155,12
124,18,9,13,262,13,160,15
125,13,14,9,234,14,196,10
126,7,8,6,243,8,199,19
127,9,6,17,229,11,208,10
128,8,10,17,257,15,168,15
129,19,9,30,225,14,181,12
130,8,18,56,232,13,155,8
131,8,13,85,192,17,164,11
132,14,10,84,195,15,163,9
133,16,12,98,177,7,162,18
134,11,6,144,179,14,127,9
135,9,8,144,172,11,136,10
136,8,8,146,180,13,125,10
137,10,10,162,162,15,108,23
138,10,7,202,160,10,87,14
139,14,15,187,129,10,120,15
140,10,11,218,134,16,93,8
141,12,6,223,134,5,93,17
142,5,10,235,129,10,86,15
143,11,7,252,111,13,76,20
144,5,9,270,103,17,68,18
145,10,11,269,103,13,75,9
146,11,13,294,94,13,52,13
147,16,15,295,78,13,67,6
148,12,19,255,82,23,84,15
149,10,10,229,93,15,115,18
150,18,13,228,69,11,137,14
151,8,6,238,83,6,143,6
152,10,13,198,72,8,176,13
153,15,8,195,67,13,182,10
154,9,12,204,69,8,173,15
155,7,15,184,52,9,213,10
156,6,13,171,67,7,216,10
157,10,15,161,49,8,239,8
158,11,13,162,36,10,237,21
159,8,13,143,61,7,243,15
160,14,10,147,51,12,246,10
161,13,7,123,53,11,275,8
162,14,8,120,52,12,276,8
163,4,14,148,37,13,259,15
164,7,18,128,31,9,285,12
165,17,11,135,28,11,282,6
166,11,11,153,28,10,268,9
167,8,9,174,33,15,240,11
168,13,13,180,34,7,236,7
169,16,8,190,35,6,224,11
170,8,11,220,21,10,209,11
171,14,9,227,24,10,194,12
172,14,11,216,25,15,193,16
173,13,9,244,24,9,177,14
174,16,5,260,17,15,161,16
175,9,9,250,31,7,174,10
176,8,11,285,23,11,141,11
177,14,18,255,16,19,153,15
178,9,19,291,20,9,132,10
179,8,19,296,20,19,119,9
180,11,12,283,19,12,138,15
181,17,3,308,26,10,120,6
182,9,8,305,23,9,123,13
183,8,19,325,19,6,104,9
184,7,7,344,11,18,96,7
185,10,11,336,25,16,82,10
186,15,11,359,11,13,68,13
187,15,10,346,16,15,80,8
188,13,14,342,19,10,81,11
189,7,5,357,23,12,73,13
190,12,12,340,22,19,71,14
191,10,13,359,21,7,72,8
192,10,11,373,15,13,57,11
193,4,18,363,22,12,61,10
194,14,9,374,6,17,58,12
195,9,23,371,14,18,43,12
196,7,16,373,15,19,48,12
197,10,14,368,12,15,61,10
198,4,15,356,19,23,51,22
199,8,7,383,19,11,49,13
200,11,16,384,16,5,43,15
201,13,13,391,14,15,31,13
202,10,34,369,9,13,41,14
203,13,59,354,12,14,30,8
204,16,83,317,3,15,43,13
205,13,90,301,16,17,44,9
206,12,140,282,18,11,20,7
207,10,139,265,14,15,35,12
208,15,150,262,16,7,27,13
209,7,158,259,12,15,32,7
210,14,179,235,10,12,30,10
211,12,194,220,9,17,28,10
212,17,199,204,22,12,25,11
213,8,230,186,17,12,25,12
214,15,231,180,15,11,22,16
215,10,249,178,8,13,23,9
216,16,259,163,20,8,15,9
217,13,258,157,12,9,27,14
218,12,277,123,23,18,26,11
219,14,295,122,15,13,20,11
