iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,81,64,77,68,77,57,66
2,65,62,64,64,73,108,54
3,57,53,83,67,54,109,67
4,71,56,61,58,70,122,52
5,61,50,54,55,55,148,67
6,51,54,49,56,52,173,55
7,61,58,38,42,49,195,47
8,52,54,49,48,48,192,47
9,44,51,45,54,43,207,46
10,32,48,49,39,37,227,58
11,27,44,43,44,55,231,46
12,39,50,37,38,45,233,48
13,35,35,44,39,37,252,48
14,43,35,44,43,39,254,32
15,31,38,36,26,39,285,35
16,31,34,29,30,37,290,39
17,22,36,20,39,34,303,36
18,31,41,28,31,34,291,34
19,39,24,44,23,34,284,42
20,20,28,32,22,26,331,31
21,22,34,26,28,29,320,31
22,30,30,32,23,30,324,21
23,21,26,23,29,37,327,27
24,25,35,20,27,19,337,27
25,27,25,16,27,14,361,20
26,18,26,17,22,32,352,23
27,18,27,25,22,20,353,25
28,18,23,26,24,22,350,27
29,19,16,26,27,15,370,17
30,27,18,24,28,24,349,20
31,15,19,17,20,20,374,25
32,19,19,24,28,22,359,19
33,24,25,14,26,17,364,20
34,16,24,19,19,16,378,18
35,18,30,16,16,24,364,22
36,6,21,15,21,22,383,22
37,19,17,23,20,16,372,23
38,16,23,16,15,21,374,25
39,13,20,17,21,21,379,19
40,21,13,15,16,20,385,20
41,20,27,16,17,14,385,11
42,15,23,15,20,12,388,17
43,14,17,21,14,21,390,13
44,8,15,24,17,15,398,13
45,14,17,15,23,18,395,8
46,14,20,8,10,20,406,12
47,17,13,11,9,16,403,21
48,8,14,21,15,28,388,16
49,16,15,10,13,11,406,19
50,13,21,13,13,20,399,11
51,10,16,15,15,18,401,15
52,11,13,17,20,13,402,14
53,9,11,8,16,18,412,16
54,15,12,17,17,11,402,16
55,8,13,18,12,19,405,15
56,15,17,11,13,11,404,19
57,12,10,18,8,17,413,12
58,12,17,14,20,26,389,12
59,11,9,21,6,15,411,17
60,13,18,15,20,16,394,14
61,13,6,11,15,17,413,15
62,18,8,16,5,14,415,14
