iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,54,37,58,68,44,45,47,51,46
2,47,41,62,50,69,58,39,44,40
3,43,56,62,45,55,49,48,46,46
4,44,38,66,78,55,44,37,42,46
5,48,48,76,72,50,35,45,35,41
6,49,34,68,91,42,42,35,45,44
7,42,33,62,100,54,43,35,37,44
8,45,42,60,117,40,34,42,31,39
9,40,42,47,123,39,38,45,34,42
10,42,56,45,116,51,30,28,37,45
11,45,35,42,139,40,31,44,44,30
12,27,31,55,138,40,37,32,54,36
13,47,33,39,136,31,43,31,51,39
14,41,30,39,127,34,29,34,81,35
15,42,36,37,138,32,39,30,61,35
16,36,31,39,149,33,31,36,60,35
17,37,47,37,134,33,35,28,73,26
18,25,59,29,154,35,33,29,59,27
19,22,49,29,113,54,34,47,65,37
20,22,64,37,135,45,29,38,42,38
21,29,60,26,115,57,18,48,52,45
22,31,54,29,127,49,35,33,50,42
23,37,50,32,142,28,27,49,42,43
24,36,43,33,147,40,24,43,46,38
25,33,38,57,130,38,39,44,32,39
26,32,36,70,126,42,27,55,42,20
27,53,26,40,132,29,24,52,58,36
28,61,39,38,113,28,19,58,54,40
29,55,20,52,122,25,29,58,51,38
30,71,18,60,95,21,21,64,54,46
31,75,44,68,99,13,15,68,42,26
32,66,46,43,89,23,20,75,47,41
33,67,35,52,74,41,16,67,38,60
34,69,21,46,79,46,18,76,39,56
35,52,34,51,79,37,15,68,51,63
36,60,20,59,73,18,19,73,59,69
37,60,22,69,84,56,22,48,42,47
38,76,37,56,80,54,15,49,37,46
39,60,46,50,85,67,17,40,53,32
40,74,43,43,79,70,21,29,47,44
41,89,70,31,59,65,19,28,47,42
42,61,62,45,63,66,26,31,42,54
43,70,43,54,69,52,13,36,32,81
44,44,32,58,63,70,23,60,25,75
45,40,35,69,66,78,16,61,22,63
46,32,40,70,68,62,10,60,33,75
47,33,63,57,64,55,19,63,19,77
48,24,54,43,71,81,16,48,22,91
49,26,42,62,67,82,27,39,17,88
50,16,53,58,55,98,20,28,23,99
51,17,63,53,52,100,24,38,22,81
52,27,76,31,78,98,28,39,13,60
53,21,76,48,75,91,15,23,24,77
54,11,77,62,92,83,11,28,15,71
55,19,82,68,65,87,16,27,16,70
56,15,85,60,52,91,21,22,16,88
57,24,94,44,48,94,18,28,18,82
58,30,103,38,37,100,23,16,21,82
59,24,93,42,38,96,25,17,24,91
60,28,76,35,28,103,19,25,40,96
61,37,60,32,24,95,23,34,53,92
62,29,61,38,22,87,25,34,54,100
63,33,43,20,23,92,13,24,102,100
64,33,54,41,27,86,19,31,69,90
65,27,42,55,30,95,20,21,66,94
66,24,33,63,34,102,16,24,69,85
67,20,44,82,50,59,17,27,62,89
68,19,48,66,49,77,17,17,83,74
69,18,34,94,38,91,20,17,68,70
70,23,35,74,46,77,22,30,84,59
71,18,38,66,34,88,23,55,80,48
72,13,58,64,28,64,21,64,75,63
73,37,48,68,24,53,19,51,78,72
74,32,39,68,29,54,16,81,73,58
75,49,32,82,30,54,18,61,72,52
76,43,24,80,15,65,13,67,79,64
77,38,25,83,16,80,22,59,61,66
78,31,19,77,20,55,16,78,85,69
79,52,17,75,15,71,17,76,54,73
80,25,24,72,19,61,18,70,77,84
81,58,17,81,19,65,20,83,48,59
82,57,44,79,6,53,16,82,66,47
83,64,49,49,13,66,14,70,63,62
84,69,45,60,10,66,26,74,61,39
85,77,70,29,13,71,9,79,51,51
86,88,56,34,9,83,17,53,39,71
87,60,47,43,18,72,23,74,38,75
88,49,42,36,23,89,19,68,56,68
89,53,43,58,20,75,8,74,46,73
90,33,32,29,23,91,21,70,77,74
91,41,33,44,15,78,18,62,66,93
92,26,29,62,11,76,21,71,81,73
93,47,27,69,11,71,20,67,73,65
94,50,35,53,23,56,25,77,74,57
95,64,20,63,20,57,19,71,87,49
96,67,41,51,17,41,29,79,71,54
97,63,28,72,12,51,15,82,91,36
98,57,51,62,16,71,11,65,75,42
99,62,57,86,19,47,17,46,86,30
100,66,60,79,25,46,30,39,72,33
101,66,64,78,10,49,33,41,78,31
102,77,87,81,6,51,22,28,67,31
103,74,85,71,17,58,28,37,51,29
104,102,95,64,20,50,17,31,48,23
105,77,89,62,16,38,35,43,52,38
106,80,60,89,20,34,59,41,28,39
107,83,48,80,17,32,77,41,21,51
108,54,42,90,11,44,66,37,44,62
109,38,42,72,12,50,90,38,49,59
110,47,36,86,16,36,63,49,46,71
111,33,43,85,18,45,76,50,45,55
112,37,60,83,12,23,86,53,62,34
113,46,66,88,20,33,62,58,36,41
114,22,43,112,19,36,69,68,44,37
115,37,61,98,21,30,63,75,31,34
116,29,65,89,27,24,54,80,26,56
117,28,40,120,30,25,46,83,19,59
118,27,50,101,19,26,57,83,28,59
119,33,44,98,15,25,53,89,22,71
120,22,30,85,34,25,48,120,24,62
121,35,38,71,30,47,36,95,28,70
122,20,31,87,26,60,36,83,28,79
123,19,33,101,27,42,28,101,25,74
124,54,22,97,35,38,25,94,30,55
125,27,27,103,32,47,31,91,27,65
126,34,31,122,25,39,25,110,20,44
127,33,19,95,26,49,40,116,32,40
128,29,29,84,18,63,41,99,25,62
129,26,29,74,32,48,62,113,25,41
130,20,22,85,27,44,79,113,22,38
131,29,27,90,18,35,69,95,38,49
132,30,20,58,19,33,74,107,56,53
133,43,24,73,11,26,73,102,58,40
134,30,23,87,13,29,82,85,69,32
135,22,19,75,18,29,77,120,59,31
136,32,16,79,22,34,83,105,49,30
137,30,24,85,22,35,76,89,64,25
138,20,41,78,22,48,75,88,57,21
139,22,55,83,18,35,89,71,57,20
140,18,49,51,29,27,95,74,85,22
141,23,31,58,19,28,89,88,97,17
142,16,32,74,18,32,89,101,68,20
143,20,34,71,32,34,84,77,78,20
144,10,19,83,20,20,103,81,79,35
145,17,49,76,22,19,97,60,60,50
146,18,62,91,22,20,70,34,69,64
147,22,57,70,29,28,80,30,57,77
148,23,51,72,24,26,96,23,62,73
149,15,77,64,14,21,90,18,62,89
150,14,69,45,26,34,87,29,73,73
151,22,88,60,30,41,63,24,64,58
152,18,85,54,26,48,80,29,47,63
153,19,76,61,20,50,87,21,66,50
154,17,77,46,32,73,76,17,75,37
155,16,94,48,23,63,71,27,70,38
156,23,81,31,22,80,59,16,98,40
157,10,85,48,39,82,43,19,84,40
158,26,89,50,51,86,34,18,67,29
159,18,98,45,43,87,53,24,59,23
160,25,89,57,28,94,48,31,58,20
161,14,85,51,49,79,42,49,66,15
162,13,60,50,47,91,39,57,72,21
163,14,52,47,54,84,33,48,73,45
164,19,36,35,50,88,28,67,83,44
165,20,46,38,40,85,24,57,91,49
166,18,54,35,36,81,24,56,88,58
167,19,74,24,28,91,39,42,65,68
168,18,57,25,23,100,29,26,90,82
169,24,78,34,23,82,27,45,59,78
170,22,73,22,22,84,20,65,57,85
171,14,87,20,29,84,27,54,71,64
172,21,90,23,12,90,23,52,77,62
173,18,88,19,15,75,22,44,86,83
174,28,94,21,20,75,28,40,83,61
175,23,90,23,35,77,25,33,72,72
176,18,81,20,51,73,26,30,65,86
177,21,93,18,54,82,27,23,55,77
178,23,77,20,64,65,36,41,40,84
179,19,87,16,63,57,22,70,38,78
180,15,90,14,67,35,32,73,32,92
181,19,65,35,86,55,22,63,28,77
182,15,70,50,95,36,18,64,41,61
183,18,48,50,79,53,21,90,28,63
184,32,31,26,80,67,29,94,38,53
185,24,39,39,93,63,17,89,42,44
186,20,54,57,69,65,17,79,56,33
187,25,57,51,73,60,16,69,72,27
188,19,62,35,56,83,24,73,75,23
189,21,72,30,49,85,14,70,76,33
190,17,53,36,40,87,16,86,70,45
191,18,42,47,30,86,23,71,74,59
192,17,35,49,22,85,19,80,81,62
193,16,39,69,21,78,15,87,78,47
194,14,26,72,21,87,30,88,75,37
195,23,19,85,26,97,17,83,64,36
196,14,29,92,29,97,17,95,52,25
197,20,17,86,24,106,20,95,54,28
198,19,29,113,18,71,19,83,47,51
199,20,24,91,24,70,24,88,69,40
200,27,25,93,39,56,14,60,101,35
201,18,26,103,62,53,18,66,77,27
202,23,28,92,51,83,20,32,85,36
203,23,40,101,71,71,16,26,67,35
204,40,39,85,79,59,15,34,69,30
205,41,47,94,72,55,15,32,58,36
206,36,62,91,71,63,19,22,51,35
207,41,57,60,90,51,10,33,54,54
208,59,58,92,59,45,13,20,52,52
209,48,56,92,35,34,16,35,62,72
210,43,43,84,36,33,22,53,76,60
211,29,49,92,63,32,20,52,81,32
212,35,41,84,57,21,19,66,80,47
213,32,34,82,80,26,18,56,85,37
214,39,30,96,77,24,13,60,76,35
215,56,24,92,65,28,19,70,61,35
216,58,29,100,39,24,22,69,62,47
217,60,20,87,45,25,16,75,69,53
218,44,12,78,66,40,15,64,68,63
219,45,21,76,54,38,23,68,62,63
220,37,27,68,35,45,12,72,84,70
221,33,24,83,31,31,12,79,80,77
222,24,25,102,33,24,16,69,93,64
223,23,38,101,31,22,29,72,90,44
224,24,32,81,20,33,26,75,95,64
225,25,34,95,25,17,18,72,87,77
226,45,35,90,16,21,14,82,77,70
227,53,19,75,21,22,18,83,82,77
228,57,29,69,14,16,20,78,97,70
229,61,25,73,21,13,24,77,98,58
230,84,27,53,25,21,19,84,88,49
231,94,21,54,23,21,18,70,109,40
232,96,32,37,15,22,24,86,103,35
233,98,22,47,24,24,21,97,87,30
234,99,19,55,22,22,25,98,76,34
235,91,48,60,24,14,16,99,79,19
236,96,24,83,19,20,25,82,72,29
237,89,38,68,15,17,30,70,77,46
238,93,40,73,38,18,26,55,81,26
239,97,45,77,44,27,15,56,64,25
240,89,36,75,55,27,24,39,66,39
241,81,45,70,66,22,17,41,66,42
242,81,60,60,74,25,37,28,58,27
243,87,54,61,47,41,43,22,64,31
244,79,50,66,73,29,31,26,76,20
245,59,59,68,63,43,21,14,77,46
246,35,48,54,80,55,37,23,79,39
247,36,45,51,85,56,49,16,66,46
248,43,29,62,76,65,44,17,77,37
249,25,24,62,76,63,60,24,69,47
250,21,25,48,70,52,56,25,88,65
251,36,24,45,59,46,57,39,80,64
252,47,24,30,43,37,53,27,104,85
253,67,26,25,44,50,38,30,93,77
254,50,20,31,52,65,31,28,92,81
255,44,16,22,60,65,24,30,95,94
256,31,30,26,64,61,22,18,96,102
257,20,66,13,64,65,28,26,79,89
258,14,72,22,41,76,21,19,97,88
259,24,68,46,48,64,14,18,88,80
260,27,62,45,24,80,21,37,81,73
261,22,32,43,32,86,26,46,97,66
262,21,38,41,41,85,20,71,88,45
263,10,26,35,60,73,15,69,103,59
264,16,18,42,54,96,16,70,88,50
265,41,26,51,42,83,18,84,70,35
266,49,18,68,23,80,16,83,75,38
267,35,27,63,32,99,17,81,62,34
268,35,19,66,24,95,19,60,77,55
269,35,21,81,25,102,15,67,50,54
270,36,37,89,26,83,12,64,40,63
271,34,53,83,31,68,13,56,45,67
272,38,52,62,37,88,15,42,41,75
273,39,70,71,46,88,16,22,32,66
274,41,67,79,29,83,18,50,23,60
275,45,71,54,42,66,13,34,41,84
276,28,77,64,47,62,14,33,56,69
277,21,76,46,48,57,25,40,70,67
278,26,59,50,52,42,18,45,72,86
279,16,68,60,61,46,13,46,85,55
280,11,83,55,41,52,16,51,87,54
281,21,99,43,33,63,12,61,75,43
282,28,80,53,33,53,16,39,101,47
