iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,105,103,110,123,102,130,106,21
2,72,68,306,128,64,85,73,4
3,50,35,468,115,44,39,49,0
4,34,16,532,104,35,40,39,0
5,29,11,531,118,36,37,38,0
6,26,16,537,126,32,35,28,0
7,28,7,554,134,24,25,28,0
8,11,12,557,137,31,22,30,0
9,18,7,556,142,25,14,38,0
10,28,6,552,150,19,14,31,0
11,18,9,551,156,18,14,34,0
12,22,6,548,155,22,19,28,0
13,28,3,539,151,16,37,26,0
14,18,2,573,138,25,22,22,0
15,15,6,560,136,38,22,23,0
16,21,2,568,138,23,20,28,0
17,18,4,560,144,35,22,17,0
18,21,5,557,142,33,26,16,0
19,18,6,566,134,27,29,20,0
20,13,3,568,140,27,27,22,0
21,27,5,551,153,18,25,21,0
22,17,5,560,151,26,22,19,0
23,19,3,546,146,33,32,21,0
24,18,2,562,152,31,19,16,0
25,22,4,568,145,35,15,11,0
26,31,10,562,132,24,18,23,0
27,31,6,589,127,11,17,19,0
28,14,3,583,124,22,27,27,0
29,13,3,596,126,25,23,14,0
30,24,4,585,133,19,23,12,0
31,19,2,564,125,35,33,22,0
32,13,5,582,125,26,33,16,0
33,21,1,587,134,23,18,16,0
34,19,5,575,136,28,20,17,0
35,15,6,569,133,33,18,26,0
36,16,5,567,140,27,7,38,0
37,13,4,572,137,29,23,22,0
38,10,3,580,133,17,23,34,0
39,15,4,560,146,15,30,30,0
40,22,4,542,152,36,26,18,0
41,33,12,542,160,24,15,14,0
42,24,6,537,167,27,20,19,0
43,25,11,524,174,26,23,17,0
44,19,5,549,183,12,10,22,0
45,17,4,523,197,23,15,21,0
46,10,6,523,203,21,27,10,0
47,10,7,513,205,12,26,27,0
48,17,2,517,207,21,19,17,0
49,28,10,515,192,19,15,21,0
50,30,12,493,173,37,25,30,0
51,17,5,525,161,31,34,27,0
52,29,13,541,146,34,20,17,0
53,14,16,570,135,20,27,18,0
54,28,11,577,122,15,23,24,0
55,27,7,593,108,21,28,16,0
56,23,7,580,112,28,30,20,0
57,15,3,597,121,26,26,12,0
58,21,8,577,129,23,31,11,0
59,26,8,561,135,30,20,20,0
60,13,5,565,138,22,33,24,0
61,22,7,571,128,29,22,21,0
62,23,7,587,127,31,14,11,0
63,18,5,577,133,22,27,18,0
64,20,2,588,140,12,21,17,0
65,30,4,587,135,14,15,15,0
66,21,4,579,129,30,20,17,0
67,19,6,563,128,31,27,26,0
68,12,4,580,124,25,21,34,0
69,15,8,585,126,24,14,28,0
70,16,0,576,146,29,8,25,0
71,26,6,563,139,29,24,13,0
72,38,8,323,81,33,20,297,0
73,25,17,214,47,29,16,452,0
74,13,33,124,35,19,12,564,0
75,28,23,64,20,32,9,624,0
76,35,18,47,14,23,10,653,0
77,25,32,44,19,21,2,657,0
78,32,34,22,8,16,5,683,0
79,15,29,27,28,18,1,682,0
80,24,23,29,31,19,2,672,0
81,28,27,19,23,20,2,681,0
82,32,29,31,13,9,4,682,0
83,31,28,23,13,29,1,675,0
84,13,30,20,26,37,1,673,0
85,27,16,21,25,26,3,682,0
86,17,23,15,25,30,4,686,0
87,13,37,24,24,18,2,682,0
88,5,37,17,33,25,8,675,0
89,26,32,19,26,25,4,668,0
90,9,26,36,8,22,3,696,0
91,11,20,27,13,21,0,708,0
92,5,21,27,9,32,5,701,0
93,10,22,31,22,22,3,690,0
94,6,13,29,23,15,5,709,0
95,9,28,13,12,19,2,717,0
96,4,32,13,21,166,4,560,0
97,7,28,14,19,388,8,336,0
98,15,28,21,4,522,13,197,0
99,23,23,18,8,588,23,117,0
100,21,27,12,5,631,33,71,0
101,25,16,16,7,631,60,45,0
102,23,29,19,3,612,72,42,0
103,20,38,9,3,621,79,30,0
104,20,29,12,7,619,95,18,0
105,22,22,21,6,586,113,30,0
106,29,19,27,5,572,126,22,0
107,16,20,19,2,585,130,28,0
108,29,23,15,4,582,136,11,0
109,32,24,30,9,553,137,15,0
110,28,23,24,8,454,100,163,0
111,31,28,20,5,515,92,109,0
112,20,17,19,6,577,100,61,0
113,11,28,21,10,581,92,57,0
114,18,23,17,5,624,81,32,0
115,21,11,16,3,629,82,38,0
116,18,13,12,5,626,88,38,0
117,23,24,26,5,616,89,17,0
118,29,13,26,7,613,82,30,0
119,36,11,24,8,591,95,35,0
120,33,24,7,5,604,103,24,0
121,31,22,23,7,596,101,20,0
122,35,14,26,5,595,105,20,0
123,18,27,27,7,593,108,20,0
124,17,32,22,9,590,107,23,0
125,19,18,27,7,582,114,33,0
126,9,22,19,5,595,126,24,0
127,18,20,18,12,579,118,35,0
128,168,27,18,3,472,97,15,0
129,365,35,26,13,286,56,19,0
130,500,38,14,19,177,28,24,0
131,567,50,24,21,108,14,16,0
132,593,54,22,14,61,21,35,0
133,598,56,29,20,44,16,37,0
134,596,70,33,16,34,14,37,0
135,610,80,24,13,28,27,18,0
136,587,86,34,16,27,18,32,0
137,588,86,28,24,20,23,31,0
138,603,81,35,25,21,17,18,0
139,596,89,22,27,22,25,19,0
140,570,98,16,29,19,23,45,0
141,584,111,16,17,26,19,27,0
142,569,108,30,24,19,29,21,0
143,579,111,34,22,16,25,13,0
144,578,109,32,12,15,27,27,0
145,580,108,25,18,8,32,29,0
146,574,110,29,24,9,24,30,0
147,560,127,23,30,14,22,24,0
148,560,122,27,38,13,23,17,0
149,553,126,33,19,29,26,14,0
150,562,133,12,28,22,24,19,0
151,555,133,17,27,22,25,21,0
152,565,134,29,24,8,20,20,0
153,553,131,31,34,16,20,15,0
154,580,124,18,29,14,13,22,0
155,571,117,22,34,22,12,22,0
156,563,109,28,36,23,16,25,0
157,561,94,36,32,32,21,24,0
158,575,113,30,16,16,25,25,0
159,578,115,26,24,29,11,17,0
160,572,120,28,24,6,27,23,0
161,571,124,11,19,16,27,32,0
162,573,123,28,14,16,24,22,0
163,558,130,13,24,23,29,23,0
164,562,139,27,22,22,20,8,0
165,553,136,26,20,27,13,25,0
