iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,43,44,60,52,52,60,43,41,55
2,44,27,39,31,39,38,137,48,47
3,30,37,30,27,34,38,97,115,42
4,33,21,36,96,29,39,77,83,36
5,21,20,19,173,29,26,63,78,21
6,22,19,104,123,22,28,44,68,20
7,10,19,162,112,13,21,53,42,18
8,13,11,132,92,94,13,39,44,12
9,15,4,98,79,171,9,17,45,12
10,8,9,93,44,207,12,35,33,9
11,6,4,73,50,263,6,21,19,8
12,5,8,47,46,301,8,12,15,8
13,15,3,45,39,307,8,14,13,6
14,6,5,32,25,351,7,7,11,6
15,4,4,27,22,368,5,10,6,4
16,5,6,35,16,365,5,7,8,3
17,6,5,18,14,374,3,11,11,8
18,2,5,23,10,385,5,9,5,6
19,3,3,16,8,389,12,7,9,3
20,6,3,10,8,411,2,4,4,2
21,0,3,15,7,401,4,9,5,6
22,6,6,5,1,417,4,4,6,1
23,4,2,9,2,420,2,6,3,2
24,5,5,5,3,415,5,2,5,5
25,1,2,5,5,432,0,1,3,1
26,4,2,4,4,425,2,2,5,2
27,4,2,5,7,419,2,5,5,1
28,3,6,6,2,418,5,1,7,2
29,2,6,1,2,422,2,7,4,4
30,3,2,6,3,425,2,4,1,4
31,3,1,3,9,426,2,1,2,3
32,0,3,2,3,426,3,3,5,5
33,2,0,5,4,433,2,2,2,0
34,6,1,2,2,425,2,3,6,3
35,7,2,2,0,430,1,3,3,2
36,4,1,4,6,425,2,3,2,3
37,5,5,2,2,432,1,1,1,1
38,3,4,0,4,429,1,3,3,3
39,3,3,1,4,428,4,3,2,2
40,2,4,3,1,428,5,4,1,2
41,4,3,1,3,431,2,0,0,6
42,1,3,1,2,431,5,3,1,3
43,6,6,3,4,428,1,0,1,1
44,3,3,2,3,428,2,1,3,5
45,0,1,4,3,438,0,2,2,0
46,3,4,1,4,421,4,2,4,7
47,4,5,4,2,428,1,1,3,2
48,4,0,4,3,425,3,2,4,5
49,2,0,2,0,438,2,4,1,1
50,2,1,5,1,434,0,1,5,1
51,0,4,3,1,432,2,3,2,3
52,0,0,5,2,435,2,2,2,2
53,0,4,4,3,425,5,4,4,1
54,2,4,2,2,430,3,0,5,2
55,2,1,6,2,433,3,0,1,2
56,1,3,0,3,435,2,0,4,2
57,3,4,4,6,427,1,1,1,3
58,5,2,3,4,424,4,6,1,1
59,3,4,1,6,425,3,4,2,2
60,2,1,3,0,433,3,5,2,1
61,4,4,1,0,434,2,3,0,2
62,5,3,1,5,419,5,6,4,2
63,1,1,0,0,437,1,5,2,3
64,1,3,3,4,426,5,2,4,2
65,0,0,1,5,432,2,6,3,1
66,2,2,3,0,429,4,6,2,2
67,1,2,1,4,431,4,3,4,0
68,4,4,8,2,422,2,2,3,3
69,2,5,1,4,428,4,1,1,4
70,4,1,3,3,425,3,5,0,6
71,3,3,4,1,427,0,2,3,7
72,0,1,0,2,436,1,2,2,6
73,3,1,2,2,429,3,2,3,5
74,2,2,2,1,429,4,3,1,6
75,3,2,1,1,437,0,3,0,3
76,2,1,2,3,431,2,3,2,4
77,3,1,2,1,434,2,3,1,3
78,2,2,3,2,435,1,0,3,2
79,1,2,7,3,432,4,0,0,1
80,3,5,2,3,431,3,1,2,0
81,4,4,2,3,429,1,1,4,2
82,4,5,4,1,427,3,3,1,2
83,5,3,2,4,423,2,5,3,3
84,4,1,2,4,429,2,2,1,5
85,3,4,3,0,432,0,3,2,3
86,0,1,4,4,431,1,2,5,2
87,1,3,0,2,437,2,3,2,0
88,5,1,2,3,356,1,77,3,2
89,2,1,1,1,300,3,139,1,2
90,5,1,4,3,278,2,156,1,0
91,0,2,6,3,247,3,185,2,2
92,1,4,1,0,239,0,203,2,0
93,1,0,2,2,243,3,196,2,1
94,2,0,0,1,242,1,201,1,2
95,2,1,2,1,207,1,234,0,2
96,1,1,2,3,263,0,177,2,1
97,1,3,3,2,301,3,134,1,2
98,1,1,1,0,287,2,154,3,1
99,1,1,1,1,255,3,183,2,3
100,2,1,2,1,243,3,195,2,1
101,4,1,1,1,238,1,198,1,5
102,2,0,1,1,232,0,211,3,0
103,2,1,1,0,233,2,208,2,1
104,1,3,2,2,177,0,263,2,0
105,2,1,0,0,149,1,293,3,1
106,1,2,0,0,138,1,301,1,6
107,1,2,0,7,105,3,327,2,3
108,3,6,3,0,84,0,347,4,3
109,3,1,2,2,74,0,365,1,2
110,4,1,0,2,63,3,371,2,4
111,4,0,2,2,36,0,404,0,2
112,1,4,4,3,23,2,409,3,1
113,3,1,2,3,99,2,339,0,1
114,1,1,1,3,141,2,294,2,5
115,3,4,3,3,165,2,266,1,3
116,1,1,1,1,174,2,269,1,0
117,3,1,2,1,179,1,260,2,1
118,2,0,0,4,200,2,240,0,2
119,0,2,3,2,202,1,237,1,2
120,2,1,3,0,219,0,224,0,1
121,1,1,0,0,193,2,249,2,2
