iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,73,71,65,62,71,75,73
2,72,64,62,74,65,82,71
3,65,57,85,67,71,87,58
4,54,57,61,68,57,132,61
5,75,53,57,47,54,140,64
6,60,47,51,68,43,171,50
7,43,62,55,49,60,181,40
8,45,66,50,54,47,174,54
9,35,48,47,49,37,221,53
10,42,45,35,46,39,236,47
11,38,49,47,29,40,226,61
12,25,42,50,30,56,240,47
13,28,42,33,40,43,272,32
14,37,39,39,35,35,270,35
15,33,17,43,42,42,279,34
16,35,32,28,48,31,280,36
17,34,31,24,24,38,296,43
18,26,28,31,28,26,317,34
19,42,30,25,32,31,299,31
20,40,27,33,31,36,300,23
21,27,29,22,38,36,307,31
22,29,26,25,33,33,321,23
23,35,21,26,33,31,316,28
24,30,25,25,27,26,333,24
25,23,21,24,22,22,352,26
26,29,22,19,33,24,338,25
27,15,29,25,25,23,346,27
28,21,22,15,29,36,345,22
29,25,23,25,17,22,359,19
30,16,21,23,22,20,366,22
31,19,16,21,22,18,371,23
32,24,12,26,14,21,376,17
33,22,13,21,25,24,369,16
34,21,17,18,19,20,382,13
35,11,18,21,21,20,379,20
36,16,20,19,20,21,371,23
37,17,15,17,17,18,389,17
38,17,21,16,15,19,384,18
39,13,8,18,22,17,388,24
40,12,15,14,20,21,392,16
41,10,16,17,17,21,400,9
42,18,10,17,16,21,391,17
43,17,14,16,18,18,394,13
44,13,15,18,25,19,385,15
45,12,20,9,27,11,393,18
46,16,16,15,12,17,400,14
47,15,17,11,12,13,410,12
48,15,17,11,20,7,409,11
49,15,18,17,16,19,392,13
50,10,10,14,17,17,409,13
51,14,8,15,18,20,400,15
52,10,10,9,19,17,411,14
53,15,14,14,18,15,406,8
54,26,7,15,19,16,396,11
55,14,9,19,18,16,402,12
56,12,14,19,24,15,393,13
57,13,7,12,19,13,408,18
58,19,7,17,18,17,400,12
59,15,12,15,14,13,402,19
60,14,8,12,12,16,411,17
61,13,9,13,14,16,413,12
62,16,13,16,12,16,399,18
63,14,7,10,16,10,415,18
64,12,7,16,16,14,406,19
65,22,14,11,14,10,405,14
66,14,10,5,18,17,414,12
67,15,11,13,12,16,412,11
68,9,8,20,17,20,399,17
69,23,12,14,9,8,413,11
70,13,9,13,16,12,422,5
