iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,68,79,65,69,69,71,69
2,74,62,59,71,66,87,71
3,58,72,72,51,70,105,62
4,48,61,62,53,66,138,62
5,56,51,69,52,55,152,55
6,48,74,60,46,58,146,58
7,57,49,60,49,42,183,50
8,54,54,57,55,39,177,54
9,52,46,55,42,45,198,52
10,46,47,42,48,45,217,45
11,40,49,44,37,50,228,42
12,46,49,29,43,43,243,37
13,37,27,46,43,40,249,48
14,30,27,32,32,45,275,49
15,33,44,33,34,35,275,36
16,39,31,33,34,32,285,36
17,33,24,40,41,36,287,29
18,30,34,33,38,40,272,43
19,28,34,34,33,28,304,29
20,39,40,31,21,35,299,25
21,34,24,36,36,26,296,38
22,29,28,31,23,28,321,30
23,34,21,23,34,33,312,33
24,28,22,22,20,27,342,29
25,30,41,21,29,24,323,22
26,18,39,25,27,24,328,29
27,22,24,27,18,25,346,28
28,38,26,21,28,24,333,20
29,18,19,21,27,19,372,14
30,15,21,27,19,26,364,18
31,25,21,18,19,19,372,16
32,26,35,27,11,25,346,20
33,20,16,20,17,22,376,19
34,31,20,22,22,19,352,24
35,21,10,14,17,28,384,16
36,14,20,20,22,14,378,22
37,21,21,16,18,26,370,18
38,13,19,12,25,15,389,17
39,14,22,19,10,12,393,20
40,9,20,19,11,19,399,13
41,21,20,7,13,27,389,13
42,28,10,15,19,17,384,17
43,18,13,26,19,10,394,10
44,18,28,15,12,14,386,17
45,17,22,15,13,18,395,10
46,15,15,19,13,13,398,17
47,15,11,7,16,18,403,20
48,18,30,23,15,7,384,13
49,16,16,12,12,10,410,14
50,15,13,15,20,13,399,15
51,9,10,17,14,19,413,8
52,10,13,14,23,12,403,15
53,10,15,8,18,21,404,14
54,20,12,8,18,13,410,9
55,15,7,6,14,11,427,10
56,5,23,8,13,14,417,10
57,14,23,13,13,16,395,16
58,14,19,15,10,17,405,10
59,15,13,11,11,12,422,6
60,12,14,15,9,18,411,11
61,16,12,15,9,12,417,9
62,14,9,11,11,18,417,10
63,9,12,12,17,12,414,14
64,21,15,15,16,16,401,6
65,13,14,15,9,18,408,13
66,11,8,16,15,10,418,12
67,9,16,8,7,9,426,15
68,19,9,14,12,18,411,7
69,12,11,14,13,16,418,6
70,15,9,17,9,10,421,9
71,14,14,10,12,12,416,12
72,16,18,14,8,15,408,11
73,13,12,12,13,11,419,10
74,19,14,37,17,10,383,10
75,10,18,52,9,8,387,6
76,15,15,87,16,20,329,8
77,14,15,98,9,9,337,8
78,14,9,116,10,15,313,13
79,10,9,134,18,14,296,9
80,12,12,162,8,14,270,12
81,14,12,164,17,15,252,16
82,13,13,180,16,23,229,16
83,19,15,197,9,8,232,10
84,14,11,217,6,13,220,9
85,15,8,204,11,17,227,8
86,12,14,226,11,15,197,15
87,14,15,252,13,8,173,15
88,14,10,258,12,8,174,14
89,11,9,270,14,15,163,8
90,15,13,285,11,12,145,9
91,15,9,286,7,16,141,16
92,13,14,285,13,15,139,11
93,13,11,288,10,10,135,23
94,11,8,317,13,6,123,12
95,11,11,295,20,14,129,10
96,19,6,306,13,13,124,9
97,12,15,321,16,17,97,12
98,12,10,336,17,16,86,13
99,12,16,329,14,15,89,15
100,14,12,340,13,19,83,9
101,16,14,338,10,12,87,13
102,13,18,341,7,8,96,7
103,15,9,343,17,18,76,12
104,10,13,369,12,14,56,16
105,15,9,350,15,13,74,14
106,7,13,381,9,11,52,17
107,11,7,380,18,6,59,9
108,10,15,389,9,12,46,9
109,11,17,370,19,14,53,6
110,11,12,397,8,8,44,10
111,13,11,384,12,9,47,14
112,10,10,371,19,14,55,11
113,5,11,380,13,16,55,10
114,16,9,390,11,9,42,13
115,6,12,386,11,14,51,10
116,10,10,382,17,15,43,13
117,10,9,401,9,14,35,12
118,8,12,399,11,9,38,13
119,6,16,406,10,9,33,10
120,13,8,390,11,8,51,9
121,16,12,399,10,9,36,8
122,15,13,392,12,7,34,17
123,11,9,408,6,15,32,9
124,14,13,401,14,13,22,13
125,16,4,411,12,11,26,10
126,17,10,405,14,16,17,11
127,9,8,413,12,9,24,15
128,6,8,416,16,15,16,13
129,8,15,401,9,19,20,18
130,15,23,396,4,9,31,12
131,12,10,412,14,15,17,10
132,18,10,385,15,22,28,12
133,7,18,411,10,9,21,14
134,17,10,396,13,16,24,14
135,6,11,421,6,13,22,11
