iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,43,56,52,59,49,50,47,41,53
2,46,54,38,63,46,54,43,67,39
3,40,49,58,45,36,41,59,74,48
4,51,43,66,45,55,40,32,64,54
5,55,44,63,50,40,47,53,58,40
6,32,39,61,58,51,41,40,67,61
7,41,61,74,45,38,32,41,75,43
8,46,50,60,47,48,41,31,84,43
9,51,52,51,37,37,43,46,90,43
10,38,48,55,54,38,35,44,87,51
11,45,47,51,49,35,51,39,95,38
12,46,41,45,43,49,39,41,97,49
13,39,43,49,56,41,35,41,109,37
14,34,44,41,36,51,45,26,117,56
15,55,39,41,42,46,40,44,106,37
16,28,28,54,48,47,41,44,120,40
17,35,45,52,31,32,39,37,140,39
18,39,37,41,37,44,38,40,130,44
19,54,41,48,40,46,35,29,126,31
20,40,42,53,50,29,42,33,126,35
21,35,41,31,52,41,49,35,132,34
22,26,45,40,48,39,34,44,142,32
23,30,39,45,28,49,31,40,156,32
24,41,48,45,36,31,31,39,142,37
25,44,43,38,34,46,26,43,136,40
26,38,35,40,31,43,45,39,141,38
27,34,39,45,54,34,50,36,131,27
28,33,40,56,46,28,35,38,143,31
29,41,42,33,38,36,42,34,150,34
30,33,49,34,41,34,32,39,152,36
31,27,43,36,44,42,28,32,161,37
32,45,30,47,34,48,28,42,141,35
33,32,30,36,52,46,34,39,151,30
34,36,43,44,51,26,39,36,148,27
35,32,33,36,31,45,36,33,173,31
36,47,49,35,34,28,29,34,150,44
37,37,42,24,58,28,43,29,145,44
38,46,41,38,43,30,38,34,136,44
39,40,33,27,60,30,37,49,127,47
40,44,46,34,52,28,33,50,135,28
41,47,32,29,42,22,46,39,149,44
42,37,36,32,35,33,52,49,125,51
43,44,32,38,31,50,39,36,140,40
44,31,34,31,40,32,45,43,138,56
45,31,34,38,45,39,35,42,134,52
46,48,37,33,42,36,41,41,125,47
47,37,25,32,38,50,35,36,155,42
48,45,37,27,36,37,39,33,155,41
49,42,38,38,32,40,52,32,131,45
50,26,41,36,27,47,53,44,141,35
51,44,31,48,37,40,28,41,139,42
52,25,45,33,37,43,39,41,158,29
53,33,37,32,37,42,64,41,136,28
54,37,31,36,41,41,32,43,157,32
55,33,41,30,32,44,36,47,151,36
56,29,48,42,25,40,40,36,149,41
57,40,36,35,35,38,33,41,148,44
58,35,40,34,36,35,34,37,157,42
59,39,41,35,24,38,32,53,148,40
60,42,38,31,29,43,33,48,162,24
61,40,31,37,35,36,34,44,161,32
62,22,55,42,35,49,40,35,138,34
63,41,35,45,36,41,29,45,130,48
64,28,33,32,30,45,43,38,137,64
65,35,28,32,29,38,42,37,137,72
66,28,37,42,39,23,29,31,159,62
67,55,36,41,30,28,31,48,138,43
68,45,31,33,38,33,25,28,139,78
69,59,27,30,42,35,34,27,129,67
70,49,40,31,19,25,26,32,135,93
71,52,23,29,28,26,34,42,139,77
72,43,33,33,29,36,28,36,133,79
73,48,29,33,24,27,48,34,145,62
74,38,41,37,20,35,51,30,130,68
75,34,36,24,32,50,44,37,126,67
