iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,95,103,106,119,88,99,79,101,110
2,107,101,92,90,96,85,136,105,88
3,89,107,97,90,99,101,137,83,97
4,86,99,78,89,103,92,176,84,93
5,103,106,95,72,82,80,198,97,67
6,84,102,95,100,86,64,227,71,71
7,78,63,116,112,71,84,211,90,75
8,69,93,121,118,68,61,231,63,76
9,58,104,137,109,76,65,229,60,62
10,52,90,162,88,84,54,264,45,61
11,43,86,147,115,95,38,242,54,80
12,42,79,167,124,93,35,232,36,92
13,31,72,139,115,119,34,241,30,119
14,35,62,121,105,127,38,242,52,118
15,40,75,120,88,105,28,242,87,115
16,17,108,114,88,112,29,228,107,97
17,28,102,129,71,126,23,248,95,78
18,19,85,155,103,138,24,227,75,74
19,24,98,150,68,156,16,249,71,68
20,21,104,167,92,168,24,204,65,55
21,14,108,158,105,171,19,221,50,54
22,17,93,164,138,136,14,211,85,42
23,46,65,159,139,163,14,194,83,37
24,38,64,189,122,151,9,196,93,38
25,30,56,189,131,154,10,235,65,30
26,60,60,213,92,117,15,253,74,16
27,92,60,210,93,111,11,232,71,20
28,113,80,173,100,93,14,222,79,26
29,126,93,180,127,78,10,211,59,16
30,117,78,192,122,80,8,220,67,16
31,128,66,220,123,69,6,228,44,16
32,174,59,206,150,68,10,174,46,13
33,162,48,221,171,59,9,168,43,19
34,185,41,212,182,59,9,160,36,16
35,193,35,218,198,50,12,142,38,14
36,206,33,210,189,49,8,170,26,9
37,193,32,204,219,46,6,159,24,17
38,200,28,207,209,35,9,180,22,10
39,187,23,217,177,71,7,174,34,10
40,230,34,199,145,77,8,177,20,10
41,207,24,202,138,120,11,168,25,5
42,234,20,222,150,98,5,150,13,8
43,233,12,233,90,134,7,171,15,5
44,255,19,196,98,130,5,179,12,6
45,236,16,194,101,154,8,170,10,11
46,248,13,215,84,139,4,178,11,8
47,223,17,260,67,136,8,163,18,8
48,266,14,247,55,155,6,133,11,13
49,245,15,244,66,187,4,114,11,14
50,249,14,244,42,179,9,141,12,10
51,213,10,254,46,184,13,159,13,8
52,201,14,271,43,179,4,174,8,6
53,185,11,280,47,203,6,151,10,7
54,161,15,261,28,243,5,175,2,10
55,137,11,258,30,232,7,205,8,12
56,136,10,275,26,220,4,207,11,11
57,143,7,300,16,250,6,153,13,12
58,150,11,279,25,255,2,160,7,11
59,172,8,260,21,216,3,206,6,8
60,164,8,242,20,243,5,194,8,16
61,193,11,258,20,238,6,158,10,6
62,191,11,273,15,229,4,163,9,5
63,214,9,261,21,226,6,150,10,3
64,221,5,270,23,199,9,154,6,13
65,238,7,258,15,212,7,151,8,4
66,217,14,265,9,234,2,140,10,9
67,224,2,278,18,230,7,121,11,9
68,225,8,293,13,231,3,111,10,6
69,256,4,279,10,204,8,117,12,10
70,278,10,250,9,213,10,115,8,7
71,265,6,249,17,204,4,137,7,11
72,252,10,259,8,209,11,133,8,10
73,267,6,274,10,233,6,91,6,7
74,259,8,291,13,188,11,118,6,6
75,266,7,293,10,192,7,116,7,2
76,272,5,291,14,196,10,98,6,8
