iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,106,95,106,100,86,98,97,101,111
2,105,94,104,92,93,125,92,94,101
3,91,96,95,111,87,109,92,134,85
4,91,64,89,117,103,118,88,148,82
5,81,91,65,124,80,101,85,187,86
6,93,68,74,119,62,91,72,216,105
7,81,98,86,119,61,97,69,228,61
8,78,117,76,114,59,75,102,215,64
9,59,125,47,133,80,63,118,222,53
10,62,118,55,123,112,57,149,184,40
11,42,93,73,119,111,51,142,219,50
12,70,99,65,130,125,45,140,197,29
13,92,78,46,129,151,36,149,186,33
14,96,110,42,119,157,33,140,178,25
15,84,144,40,134,147,34,108,183,26
16,85,170,37,120,130,34,121,174,29
17,76,200,31,146,130,29,112,155,21
18,83,185,29,143,149,21,103,159,28
19,112,201,31,150,126,20,73,168,19
20,79,239,40,161,108,21,92,141,19
21,109,222,69,181,78,25,71,128,17
22,121,208,99,174,69,15,77,113,24
23,152,223,122,182,50,16,57,80,18
24,132,235,135,137,58,17,92,82,12
25,109,199,147,128,73,20,113,97,14
26,108,241,103,111,99,13,132,77,16
27,116,236,115,86,135,8,127,67,10
28,151,247,70,92,125,21,122,68,4
29,131,232,94,110,143,9,108,65,8
30,172,246,74,116,137,14,84,54,3
31,190,217,73,147,124,11,77,49,12
32,175,240,87,166,82,9,83,50,8
33,191,224,63,170,119,5,76,40,12
34,202,249,53,174,111,5,60,42,4
35,201,231,38,179,133,11,79,23,5
36,205,203,39,170,143,9,100,18,13
37,205,235,36,138,155,8,90,18,15
38,222,254,25,107,141,6,122,19,4
39,222,211,22,100,153,3,164,17,8
40,210,244,30,90,185,8,114,15,4
41,221,234,26,83,166,10,131,21,8
42,228,221,22,71,189,9,134,20,6
43,207,223,14,53,214,4,162,14,9
44,242,216,20,55,181,11,149,16,10
45,240,190,18,39,223,6,170,8,6
46,227,207,18,42,204,5,175,14,8
47,222,214,16,37,214,3,180,8,6
48,238,180,11,42,198,5,205,11,10
49,248,173,10,28,206,8,216,8,3
50,257,150,17,28,221,10,198,6,13
51,257,131,16,26,228,6,211,12,13
52,258,133,12,20,215,8,237,8,9
53,266,103,15,15,242,6,235,11,7
54,278,88,15,24,240,5,230,10,10
55,320,98,7,22,216,9,218,4,6
56,265,83,11,14,232,11,260,8,16
57,271,68,14,15,195,10,262,9,56
58,298,72,6,8,199,10,260,6,41
59,285,56,9,14,226,10,234,5,61
60,278,46,9,13,214,11,266,3,60
61,279,55,5,14,222,12,245,10,58
62,274,35,7,7,251,13,253,9,51
63,294,37,11,9,231,10,257,6,45
64,276,34,19,17,238,5,257,14,40
65,296,20,12,9,254,3,256,8,42
66,288,23,8,5,268,5,269,7,27
67,294,26,8,9,256,10,255,5,37
68,286,38,10,8,244,10,269,6,29
69,266,24,8,9,257,7,295,13,21
70,244,33,11,12,246,9,310,4,31
71,255,21,5,9,245,13,324,7,21
72,210,26,6,9,296,7,315,10,21
73,219,22,11,15,305,8,295,5,20
74,188,21,13,17,270,5,346,10,30
75,187,19,9,15,292,12,334,12,20
76,181,19,7,15,274,13,359,6,26
77,152,23,10,12,259,13,392,12,27
78,145,23,8,13,281,5,389,11,25
79,175,22,14,12,235,11,390,15,26
80,167,28,40,16,205,14,365,10,55
81,179,22,32,12,174,13,386,11,71
82,234,20,42,11,154,13,344,6,76
83,228,18,31,11,163,8,366,11,64
84,236,25,33,13,186,13,329,10,55
85,222,18,32,10,216,11,331,3,57
86,231,14,22,8,180,12,370,11,52
87,270,22,23,7,176,11,341,6,44
88,294,13,23,9,148,12,343,10,48
89,291,18,17,7,143,8,359,9,48
90,311,13,22,15,135,7,354,6,37
91,327,8,22,16,105,9,353,17,43
92,311,23,22,10,116,6,351,14,47
