iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,85,77,58,75,68,65,63,69
2,57,75,68,61,66,107,64,62
3,81,68,75,64,56,98,58,60
4,81,64,85,72,61,76,62,59
5,88,56,107,70,44,77,58,60
6,76,59,131,55,63,73,48,55
7,73,65,147,49,55,72,50,49
8,68,49,168,51,57,68,49,50
9,68,47,178,45,48,62,60,52
10,62,48,212,55,43,57,45,38
11,57,55,223,36,46,58,45,40
12,57,36,234,40,50,50,45,48
13,43,39,252,45,29,57,46,49
14,56,45,254,40,32,49,35,49
15,71,41,241,44,39,56,30,38
16,91,35,238,27,39,52,40,38
17,95,37,237,34,31,50,37,39
18,74,38,295,27,30,36,23,37
19,80,45,272,29,33,52,17,32
20,89,25,288,28,36,36,32,26
21,69,22,307,31,38,43,27,23
22,77,27,304,28,31,33,25,35
23,83,27,307,28,27,39,22,27
24,70,25,339,19,25,33,24,25
25,61,28,323,22,20,44,39,23
26,72,23,322,28,25,31,28,31
27,57,31,353,22,20,31,21,25
28,53,15,378,19,16,33,22,24
29,58,19,370,18,26,26,24,19
30,63,27,363,20,17,22,25,23
31,43,22,371,25,23,31,22,23
32,52,23,379,16,20,24,26,20
33,34,18,402,17,25,19,29,16
34,32,28,400,21,15,20,21,23
35,50,16,393,18,17,30,25,11
36,38,19,402,23,14,20,20,24
37,67,23,381,20,12,19,18,20
38,85,21,354,22,18,24,22,14
39,123,22,317,25,19,25,19,10
40,143,18,310,19,11,16,20,23
41,151,17,289,31,19,20,15,18
42,165,12,311,14,15,14,15,14
43,165,15,271,10,19,25,42,13
44,151,19,223,20,24,22,86,15
45,152,13,239,20,17,14,89,16
46,135,16,232,12,13,17,120,15
47,152,16,220,11,10,25,109,17
48,139,10,213,10,14,18,142,14
49,112,20,215,15,14,19,150,15
50,101,16,193,15,11,16,192,16
51,93,9,193,11,12,22,210,10
52,116,18,189,14,11,12,185,15
53,153,13,165,15,14,15,176,9
54,176,5,167,15,10,15,163,9
55,173,20,163,10,12,17,148,17
56,217,17,136,11,17,11,133,18
57,226,19,123,8,13,15,137,19
58,239,7,129,11,14,12,133,15
59,242,10,152,7,13,12,117,7
60,275,8,114,13,12,13,111,14
61,286,10,118,15,9,13,94,15
62,238,17,109,10,16,14,145,11
63,279,15,84,14,9,20,126,13
64,299,17,92,13,9,17,101,12
65,276,23,94,10,14,14,116,13
66,244,53,96,12,14,19,110,12
67,258,77,67,8,15,18,101,16
68,237,105,61,10,13,6,120,8
69,213,133,63,12,14,7,104,14
70,197,163,65,7,14,14,88,12
71,171,193,61,4,15,16,90,10
72,172,197,53,13,18,12,82,13
73,169,200,53,12,11,17,82,16
74,181,211,42,10,12,8,80,16
75,166,239,40,13,20,8,64,10
76,151,237,61,10,15,15,53,18
77,154,253,42,11,11,14,66,9
78,141,232,43,11,19,9,94,11
79,123,280,40,15,6,11,74,11
80,135,258,37,10,8,13,91,8
81,130,258,33,9,18,10,89,13
82,154,228,55,8,13,10,84,8
83,191,213,33,17,15,14,66,11
84,234,186,34,8,11,17,56,14
85,209,212,31,9,15,8,63,13
86,205,202,26,15,21,13,65,13
87,198,201,35,16,9,20,70,11
88,239,201,29,6,12,11,50,12
89,249,182,29,8,14,11,56,11
90,219,198,33,19,14,8,57,12
91,211,216,36,10,12,11,51,13
