iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,64,72,82,72,64,70,70,66
2,55,93,69,71,78,57,74,63
3,80,77,54,92,53,71,66,67
4,62,78,69,81,62,68,57,83
5,55,70,57,86,62,51,68,111
6,52,79,63,78,90,44,47,107
7,44,50,57,75,115,66,59,94
8,38,65,48,69,148,53,46,93
9,44,65,46,59,144,60,44,98
10,48,56,44,65,164,39,51,93
11,34,61,44,78,161,46,39,97
12,45,50,40,56,153,40,40,136
13,46,54,32,57,132,44,50,145
14,49,54,39,53,128,46,37,154
15,36,49,38,42,138,31,30,196
16,35,42,36,51,141,38,28,189
17,28,43,34,44,110,23,42,236
18,29,36,34,59,95,34,63,210
19,34,44,31,48,87,34,55,227
20,34,31,28,36,84,42,58,247
21,33,40,34,26,106,27,54,240
22,21,36,30,42,73,30,56,272
23,22,31,38,34,98,32,43,262
24,29,29,24,33,87,22,42,294
25,29,28,23,41,81,20,43,295
26,24,25,23,29,59,17,49,334
27,18,30,30,36,60,25,43,318
28,16,28,14,32,79,23,33,335
29,11,33,26,44,54,21,37,334
30,22,35,25,50,51,15,39,323
31,24,31,22,49,49,22,38,325
32,17,22,21,59,51,20,28,342
33,9,28,16,50,52,18,35,352
34,10,20,18,44,51,23,24,370
35,10,24,22,42,60,20,27,355
36,14,27,21,41,37,31,41,348
37,14,25,18,25,41,18,23,396
38,22,16,21,40,41,11,14,395
39,15,15,22,40,64,19,22,363
40,21,19,24,32,94,20,25,325
41,17,18,15,35,96,18,29,332
42,18,22,17,35,141,20,31,276
43,12,11,15,26,162,16,17,301
44,15,12,15,28,190,15,24,261
45,12,17,20,25,192,18,21,255
46,8,16,10,28,218,17,22,241
47,16,12,13,25,229,22,25,218
48,16,11,12,24,242,15,16,224
49,13,20,17,31,239,25,15,200
50,15,15,15,21,267,10,17,200
51,16,16,15,19,278,10,20,186
52,19,21,9,65,252,9,16,169
53,15,13,9,42,279,10,22,170
54,10,11,15,69,239,11,11,194
55,14,15,20,116,211,9,15,160
56,9,16,7,110,232,5,20,161
57,12,12,6,144,190,23,21,152
58,16,9,16,164,178,15,16,146
59,19,11,15,187,190,10,16,112
60,13,14,16,200,167,8,14,128
61,10,36,10,192,145,14,15,138
62,13,81,17,162,129,17,13,128
63,46,58,10,169,140,14,11,112
64,72,68,14,168,108,15,15,100
65,95,60,11,136,132,20,11,95
66,122,54,14,127,120,9,20,94
67,131,49,9,138,111,12,12,98
68,109,61,18,108,156,9,17,82
69,112,44,7,146,148,10,17,76
70,129,62,17,134,114,14,13,77
71,165,44,10,124,129,14,16,58
72,186,35,14,119,115,13,9,69
73,176,35,18,115,103,11,22,80
74,164,35,22,122,102,9,11,95
75,170,36,13,97,103,14,17,110
76,172,40,12,109,90,9,16,112
77,171,39,14,152,76,13,13,82
78,185,46,9,136,63,11,15,95
79,192,32,11,126,71,19,9,100
80,213,41,10,129,80,12,10,65
81,238,22,8,117,72,12,13,78
82,247,27,13,97,64,16,8,88
83,256,32,11,109,57,14,10,71
84,236,30,14,88,57,14,13,108
85,231,21,6,88,55,17,15,127
86,236,20,17,76,46,10,13,142
87,192,33,5,116,53,12,11,138
88,198,19,13,122,45,14,10,139
89,185,21,8,170,30,12,12,122
90,176,20,11,152,34,13,7,147
91,147,21,17,136,48,8,14,169
92,141,23,16,161,33,17,12,157
93,140,23,10,167,36,16,15,153
94,154,18,11,183,35,10,16,133
95,127,16,10,200,55,17,14,121
96,133,20,14,223,31,14,12,113
97,105,23,13,245,42,13,11,108
98,108,10,16,243,33,13,17,120
99,104,19,7,222,35,17,10,146
100,102,17,14,222,29,11,8,157
101,97,10,12,212,28,8,15,178
102,89,16,5,208,27,20,12,183
103,68,23,22,198,31,10,12,196
104,73,19,12,179,32,18,8,219
105,76,21,15,165,27,13,9,234
106,67,14,11,171,27,12,11,247
107,70,14,10,141,25,18,11,271
108,68,10,15,141,27,12,15,272
109,71,10,9,140,16,12,11,291
110,64,10,13,141,16,11,11,294
111,53,19,15,130,20,11,11,301
112,56,16,16,121,15,6,6,324
113,47,11,12,106,20,9,5,350
114,47,20,6,116,17,11,9,334
115,39,21,10,92,10,15,14,359
116,43,23,8,88,12,13,5,368
117,46,16,8,89,28,16,12,345
118,48,10,8,70,20,10,5,389
119,39,15,13,85,29,14,8,357
120,36,18,9,74,12,19,7,385
121,35,12,19,86,18,9,10,371
122,44,17,8,76,26,13,13,363
123,32,13,16,68,43,12,14,362
124,35,12,18,60,61,16,18,340
125,39,7,4,67,104,12,9,318
126,20,13,12,53,130,18,9,305
127,30,12,16,45,143,15,6,293
128,32,11,11,45,158,10,8,285
129,31,14,8,53,177,10,11,256
130,20,10,12,46,204,10,12,246
131,38,7,12,41,216,18,11,217
132,23,14,7,46,220,6,16,228
133,25,13,15,30,224,15,14,224
134,18,14,12,33,265,11,11,196
135,25,10,13,32,270,8,17,185
136,25,15,6,35,292,11,9,167
137,21,12,10,33,277,12,10,185
138,18,12,11,30,326,12,5,146
139,17,13,13,35,309,16,12,145
140,15,17,10,27,333,10,14,134
141,17,10,15,18,335,15,10,140
142,12,13,12,20,359,9,13,122
143,11,20,18,16,338,11,12,134
144,20,10,10,21,371,10,12,106
145,22,15,12,23,355,13,11,109
146,13,14,11,22,366,11,12,111
147,18,12,21,18,387,10,11,83
148,20,7,15,23,373,17,8,97
149,17,12,9,22,402,7,12,79
150,17,14,10,13,401,12,13,80
151,12,11,14,23,398,9,18,75
152,14,8,12,23,412,21,12,58
153,19,9,19,23,391,16,13,70
154,18,7,15,26,398,12,16,68
155,15,15,13,17,421,14,8,57
156,13,17,9,15,428,14,9,55
157,20,5,9,17,401,12,11,85
158,15,13,16,12,433,12,14,45
159,17,9,17,13,439,13,12,40
160,16,8,13,17,415,14,18,59
161,17,5,18,17,446,9,8,40
162,14,10,14,20,440,11,7,44
163,14,8,18,19,438,13,7,43
164,10,10,16,17,431,13,18,45
165,18,14,9,25,430,14,12,38
166,16,11,11,22,429,18,9,44
167,10,9,12,18,442,14,15,40
168,16,17,15,14,440,11,13,34
169,17,11,15,19,446,10,10,32
170,14,13,8,17,447,13,13,35
171,15,10,13,18,441,19,10,34
172,13,13,18,14,445,11,6,40
173,16,13,19,13,470,7,7,15
174,8,11,7,13,468,12,19,22
175,16,12,15,16,456,13,7,25
176,14,8,12,20,461,9,12,24
177,13,9,5,18,461,16,11,27
178,10,11,6,17,457,13,11,35
179,13,12,11,17,469,10,9,19
180,13,16,15,13,452,8,20,23
181,12,16,8,17,466,7,12,22
182,14,10,12,15,458,14,15,22
183,10,14,14,13,467,15,9,18
184,11,6,13,13,473,12,9,23
185,11,9,9,13,479,6,15,18
186,13,11,10,17,476,9,12,12
187,15,4,13,17,461,14,13,23
188,10,24,11,19,453,13,9,21
189,13,11,8,15,463,19,14,17
190,13,12,12,13,453,17,16,24
191,11,9,10,15,480,12,8,15
192,13,11,12,10,465,15,15,19
193,10,9,8,15,474,11,12,21
194,17,9,9,19,474,9,12,11
195,8,10,20,15,465,9,18,15
196,6,11,5,10,486,14,14,14
197,10,14,14,16,470,10,8,18
198,10,11,10,13,478,10,9,19
199,14,15,14,11,473,12,5,16
200,19,15,13,22,453,12,13,13
201,11,13,15,13,465,15,13,15
202,8,7,10,21,472,15,15,12
203,15,15,11,10,472,12,11,14
204,9,9,9,9,481,10,16,17
205,12,17,10,7,480,11,11,12
206,7,10,17,13,479,11,9,14
207,11,10,6,14,494,9,10,6
208,15,12,9,8,472,12,18,14
209,1,16,17,9,470,15,13,19
210,9,11,12,7,478,12,15,16
211,19,8,8,13,477,11,13,11
212,9,16,9,9,484,11,7,15
213,17,13,11,13,463,17,12,14
214,10,16,16,16,464,13,12,13
215,9,22,11,12,476,6,13,11
216,10,13,5,12,484,18,6,12
217,16,14,13,12,452,19,14,20
218,15,10,14,11,478,11,12,9
219,14,13,12,15,474,10,10,12
220,13,9,11,7,477,13,15,15
221,9,9,12,7,490,13,11,9
222,13,18,13,10,473,10,9,14
223,9,15,12,18,476,8,17,5
224,9,7,8,14,493,12,7,10
225,18,11,9,16,472,10,13,11
226,7,14,12,14,477,14,10,12
227,15,10,7,9,486,9,8,16
228,11,10,10,12,478,16,13,10
229,7,16,14,9,480,13,11,10
230,9,19,10,11,484,10,10,7
231,11,12,13,11,475,11,13,14
232,8,15,9,12,479,7,12,18
233,11,12,10,6,485,14,12,10
234,11,16,8,6,489,4,11,15
235,13,8,14,9,476,14,14,12
236,10,7,12,7,489,13,9,13
237,10,9,10,11,483,16,12,9
238,11,16,8,11,474,17,16,7
