iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,61,75,67,77,68,67,75,70
2,69,63,70,100,50,86,62,60
3,64,58,72,121,56,64,55,70
4,59,50,57,94,68,71,61,100
5,71,60,56,135,51,53,54,80
6,51,43,54,173,54,52,59,74
7,63,43,49,170,43,54,65,73
8,45,46,48,195,43,51,62,70
9,47,50,52,205,50,39,45,72
10,41,44,37,231,45,45,44,73
11,42,46,45,235,52,37,46,57
12,44,37,41,256,37,36,42,67
13,43,37,37,265,49,31,45,53
14,43,37,42,269,38,34,32,65
15,41,34,26,297,45,37,30,50
16,34,35,35,312,41,26,30,47
17,39,36,39,321,19,27,34,45
18,26,35,30,330,30,27,31,51
19,26,30,26,352,30,33,26,37
20,33,25,40,335,29,26,28,44
21,34,27,29,346,34,25,29,36
22,23,29,19,359,32,23,40,35
23,35,24,16,369,26,19,33,38
24,28,20,24,388,16,24,28,32
25,23,28,17,374,30,32,14,42
26,27,18,24,403,14,22,27,25
27,37,19,26,376,18,27,25,32
28,23,18,24,366,20,24,22,63
29,27,20,13,385,20,23,18,54
30,14,19,18,363,21,24,48,53
31,27,18,21,319,27,21,49,78
32,18,21,19,310,21,24,76,71
33,19,20,17,298,17,17,74,98
34,18,22,22,259,15,16,61,147
35,16,27,16,247,23,22,76,133
36,17,17,25,266,20,17,48,150
37,13,21,18,237,27,19,59,166
38,16,11,21,232,24,18,50,188
39,21,20,20,205,21,17,54,202
40,17,16,11,201,16,24,50,225
41,11,14,15,208,13,19,34,246
42,18,19,12,166,20,14,51,260
43,17,22,11,152,15,24,41,278
44,19,15,16,160,10,15,49,276
45,13,12,18,142,23,16,37,299
46,16,18,18,142,10,14,44,298
47,15,27,19,135,15,19,33,297
48,12,20,14,150,15,16,36,297
49,17,11,7,119,17,19,33,337
50,16,22,17,103,16,13,34,339
51,10,21,18,106,18,13,23,351
52,12,18,16,87,17,22,28,360
53,13,11,13,104,15,13,28,363
54,11,17,16,85,10,10,30,381
55,15,7,7,103,20,13,34,361
56,14,12,12,140,14,15,26,327
57,13,10,11,152,14,16,24,320
58,13,20,11,190,14,17,18,277
59,10,14,8,189,13,12,20,294
60,10,18,13,212,9,16,18,264
61,15,15,20,185,17,10,33,265
62,11,12,14,257,13,13,21,219
63,11,19,10,261,6,10,11,232
64,14,18,9,277,14,11,21,196
65,15,14,10,289,14,12,21,185
66,12,20,14,296,12,16,19,171
67,4,14,15,293,13,7,19,195
68,11,12,11,328,19,13,12,154
69,9,16,9,337,9,12,15,153
70,15,10,13,325,14,11,17,155
71,13,11,12,337,17,17,17,136
72,5,10,15,354,22,13,9,132
73,11,11,13,354,19,10,10,132
74,12,12,7,367,16,13,18,115
75,19,18,11,354,14,14,13,117
76,8,21,9,385,20,12,16,89
77,12,14,14,383,18,7,17,95
78,18,8,14,383,10,10,21,96
79,53,16,9,372,13,11,13,73
80,71,11,9,351,19,12,16,71
81,108,13,17,303,15,10,16,78
82,120,17,13,299,11,8,12,80
83,119,8,6,294,13,9,11,100
84,148,11,8,258,7,11,11,106
85,144,13,19,248,12,8,17,99
86,169,11,9,244,13,12,14,88
87,184,17,16,226,17,16,4,80
88,202,18,15,197,15,11,18,84
89,221,11,14,202,9,7,10,86
90,240,3,13,183,7,18,15,81
91,257,11,11,174,15,16,13,63
92,262,12,13,176,14,10,14,59
93,279,12,9,171,15,9,9,56
94,303,4,12,142,10,13,17,59
95,306,9,10,140,9,12,24,50
96,312,12,12,126,17,12,18,51
97,319,16,8,126,11,8,16,56
98,323,14,16,121,10,15,17,44
99,308,19,13,145,6,12,9,48
100,280,19,10,171,13,8,10,49
101,304,11,15,161,13,9,15,32
102,316,16,6,139,14,14,11,44
103,314,12,10,153,17,14,11,29
104,314,13,10,128,16,10,15,54
105,292,6,16,119,14,16,8,89
106,319,11,10,114,13,8,11,74
107,313,13,16,105,9,6,22,76
108,306,17,15,100,10,5,16,91
109,287,14,12,88,9,14,12,124
110,300,15,10,74,5,20,13,123
111,305,16,9,87,19,18,12,94
112,322,14,8,88,8,7,21,92
113,315,11,16,92,15,9,13,89
114,321,18,11,78,15,13,15,89
115,321,16,9,85,13,17,6,93
116,303,10,13,104,10,10,7,103
117,310,11,12,95,16,6,34,76
118,273,4,13,104,11,10,59,86
119,252,18,8,131,15,9,42,85
120,239,15,18,147,13,14,47,67
121,225,11,17,164,10,10,50,73
122,256,18,16,132,14,15,53,56
123,255,15,17,148,12,20,37,56
124,282,15,10,142,8,12,33,58
125,294,13,14,122,17,11,41,48
126,314,7,16,122,13,9,34,45
127,265,15,10,133,16,13,61,47
128,267,11,13,114,12,10,96,37
129,258,16,9,108,8,9,99,53
130,244,8,12,103,17,16,111,49
131,209,12,13,98,8,12,159,49
132,193,10,22,89,15,12,171,48
133,197,12,8,101,10,8,187,37
134,190,9,16,71,14,16,204,40
135,172,18,12,74,13,9,220,42
136,173,16,8,66,10,11,239,37
137,162,6,19,58,15,15,252,33
138,167,29,15,57,14,13,235,30
139,157,39,13,50,12,15,243,31
140,144,91,10,56,7,12,217,23
141,100,108,15,64,8,14,216,35
142,140,123,15,55,9,9,175,34
143,119,148,13,61,13,11,169,26
144,113,171,13,47,9,10,165,32
145,97,145,12,46,15,12,215,18
146,112,141,14,35,11,13,209,25
147,124,106,13,38,13,13,236,17
148,100,124,9,46,11,10,238,22
149,88,116,12,37,14,10,267,16
150,86,110,11,31,13,10,284,15
151,84,94,4,35,12,16,297,18
152,75,105,10,28,9,18,291,24
153,64,92,13,35,12,16,315,13
154,69,84,12,30,11,15,325,14
155,61,84,7,34,11,9,334,20
156,54,108,11,28,9,12,318,20
157,66,88,8,30,10,9,340,9
158,50,84,9,21,11,15,349,21
159,58,88,14,18,13,10,347,12
160,41,66,11,25,12,11,382,12
161,51,77,13,23,12,10,362,12
162,54,65,6,19,13,13,374,16
163,44,84,10,19,8,9,379,7
164,49,63,14,15,11,9,383,16
165,43,61,14,18,8,12,390,14
166,26,52,12,23,11,18,399,19
167,33,63,8,16,12,9,407,12
168,33,54,11,15,9,12,412,14
169,38,51,5,14,16,11,409,16
170,31,61,9,25,20,14,387,13
171,44,50,15,20,10,11,399,11
172,38,32,9,19,17,12,416,17
173,40,45,10,14,13,8,411,19
174,34,49,10,16,18,10,411,12
175,32,53,14,20,14,13,401,13
176,24,52,13,15,10,18,412,16
177,29,50,14,15,8,13,415,16
178,27,25,8,19,15,13,439,14
179,29,34,11,11,17,13,429,16
180,19,37,12,14,19,14,435,10
181,23,45,16,27,11,14,411,13
182,19,57,15,51,11,14,372,21
183,16,44,11,80,13,12,378,6
184,25,41,8,90,13,13,359,11
185,27,47,13,110,13,10,328,12
186,21,39,12,159,11,11,294,13
187,21,42,12,174,14,10,270,17
188,23,39,11,171,17,15,271,13
189,14,41,11,211,13,10,243,17
190,21,36,14,200,12,7,258,12
191,21,26,15,232,11,10,225,20
192,25,33,13,215,9,9,244,12
193,20,31,16,221,5,16,243,8
194,16,30,6,210,12,10,261,15
195,23,31,8,177,9,11,285,16
196,12,23,12,186,14,18,286,9
197,11,26,8,186,4,11,303,11
198,9,28,14,169,15,7,295,23
199,17,25,12,142,13,11,331,9
200,9,26,10,137,20,8,342,8
201,20,19,12,124,16,19,337,13
202,14,16,13,123,9,9,361,15
203,23,25,9,139,17,18,311,18
204,14,13,7,133,9,10,362,12
205,16,14,10,120,9,12,370,9
206,16,19,19,84,15,10,382,15
207,20,26,8,92,6,12,382,14
208,15,18,5,96,10,8,389,19
209,15,25,12,82,16,17,378,15
210,12,15,9,88,12,7,409,8
211,13,21,7,92,16,10,391,10
212,9,18,10,73,9,11,421,9
213,8,20,15,60,10,8,429,10
214,13,18,15,77,11,9,408,9
215,15,16,14,61,17,9,418,10
216,8,24,12,69,12,8,412,15
217,17,13,7,36,7,10,458,12
218,19,18,11,50,14,12,428,8
219,9,13,15,49,12,13,440,9
220,16,10,6,47,17,8,444,12
221,30,12,9,51,10,4,432,12
222,69,17,13,49,16,8,375,13
223,92,19,4,45,12,10,358,20
224,108,15,13,51,6,14,341,12
225,131,15,14,42,12,10,326,10
226,138,14,6,39,18,6,327,12
227,181,21,10,28,15,14,279,12
228,188,15,8,34,6,10,285,14
229,196,28,8,38,14,10,251,15
230,204,31,15,36,14,11,239,10
231,201,25,8,58,15,13,229,11
232,174,18,8,86,8,9,247,10
233,157,27,8,137,7,7,205,12
234,183,10,18,134,8,10,182,15
235,154,24,12,155,11,7,181,16
236,145,21,12,178,14,13,162,15
237,149,28,11,181,11,10,164,6
238,130,25,13,193,9,9,167,14
239,133,20,6,199,10,11,173,8
240,119,15,12,227,12,12,146,17
241,115,17,14,228,10,12,152,12
242,106,22,4,246,11,9,148,14
243,99,18,10,257,3,13,145,15
244,71,18,10,302,13,13,118,15
245,97,18,15,269,5,7,140,9
246,95,15,9,288,12,12,110,19
247,82,17,16,302,10,11,106,16
248,90,15,10,311,12,12,98,12
249,87,16,12,329,9,15,86,6
250,65,12,8,348,11,12,95,9
251,61,23,13,349,10,11,84,9
252,57,13,14,369,13,11,72,11
253,58,17,10,369,12,9,77,8
254,58,16,11,365,16,8,74,12
255,60,10,8,377,12,7,79,7
256,53,21,12,382,10,12,57,13
257,54,13,12,390,10,14,55,12
258,36,8,12,402,12,17,57,16
259,40,13,15,404,13,13,53,9
260,50,14,11,397,10,10,58,10
261,46,10,14,384,21,9,66,10
262,37,13,16,367,9,13,97,8
263,27,13,9,351,6,11,126,17
264,35,13,8,325,11,15,141,12
265,41,11,12,300,15,7,165,9
266,27,14,11,294,16,18,168,12
267,26,18,12,259,8,10,211,16
268,36,13,14,237,13,10,230,7
269,34,10,8,223,9,10,253,13
270,31,15,10,222,18,6,248,10
271,31,11,9,178,16,5,293,17
272,30,10,8,202,8,14,281,7
273,25,15,13,188,13,13,281,12
274,31,15,8,158,17,11,314,6
275,27,15,14,173,12,6,300,13
276,41,9,12,143,18,11,317,9
277,28,17,5,156,22,13,304,15
278,15,14,8,146,6,8,351,12
279,20,11,6,123,12,9,361,18
280,23,10,10,120,15,12,364,6
281,16,13,12,124,9,12,364,10
282,17,4,9,110,8,12,383,17
283,19,16,6,98,17,12,380,12
284,17,10,9,118,14,13,370,9
285,15,12,9,94,13,11,396,10
286,14,12,11,110,7,9,385,12
287,18,19,13,85,7,7,401,10
288,11,18,11,81,12,9,410,8
289,17,14,13,71,12,6,417,10
290,17,16,16,88,14,7,392,10
291,12,6,9,71,11,8,430,13
292,23,15,15,64,9,8,421,5
293,20,14,12,64,8,4,421,17
294,14,10,10,53,12,16,432,13
295,18,12,14,63,9,14,420,10
296,33,8,13,62,12,15,405,12
297,51,17,14,58,16,7,386,11
298,83,11,11,45,12,14,371,13
299,85,16,15,50,8,8,365,13
300,116,13,9,33,14,13,350,12
301,110,9,15,58,13,15,330,10
302,127,14,11,34,10,11,343,10
303,153,7,20,49,14,11,294,12
304,194,16,8,39,12,11,271,9
305,206,7,7,34,9,15,268,14
306,225,10,16,38,15,15,228,13
307,247,16,7,32,13,9,227,9
308,243,14,17,37,14,7,218,10
309,260,11,8,29,9,7,226,10
310,279,9,16,28,15,7,192,14
311,293,11,17,34,9,15,178,3
312,309,10,7,26,14,10,172,12
313,268,9,12,30,23,13,197,8
314,255,11,16,39,11,12,207,9
315,248,16,9,28,15,9,228,7
316,229,11,12,17,10,10,258,13
317,225,10,8,29,14,7,257,10
318,189,21,13,27,17,8,274,11
319,218,18,11,16,5,11,269,12
320,176,36,13,24,10,12,273,16
321,168,58,18,15,11,18,266,6
322,172,55,9,19,17,14,262,12
323,158,68,10,27,9,16,260,12
324,162,83,7,19,18,13,245,13
325,194,77,13,18,7,3,238,10
326,200,72,13,13,6,11,232,13
327,222,52,11,20,18,15,208,14
328,249,63,12,9,13,11,193,10
329,235,81,12,19,9,9,187,8
330,247,66,13,16,16,13,180,9
331,254,73,8,17,15,8,173,12
332,284,51,13,19,15,11,154,13
333,297,64,12,18,8,3,148,10
334,297,66,9,16,6,10,142,14
335,310,50,11,14,15,14,128,18
336,323,38,9,25,17,14,123,11
337,318,58,14,12,9,17,115,17
338,348,54,12,14,11,11,97,13
339,351,49,10,14,12,12,104,8
340,342,48,12,17,12,11,104,14
341,368,39,11,11,13,14,86,18
342,362,41,20,16,9,10,92,10
343,369,30,11,17,7,7,108,11
344,361,37,13,13,17,10,92,17
345,349,35,16,7,13,17,107,16
346,376,38,8,18,11,11,87,11
347,387,37,22,8,15,10,71,10
348,404,37,12,14,9,8,67,9
349,404,25,8,10,12,15,73,13
350,418,28,13,7,10,6,64,14
351,379,40,12,9,15,15,77,13
352,395,33,16,16,17,12,52,19
353,405,36,12,16,13,13,47,18
354,425,24,8,14,14,14,48,13
355,412,33,18,10,7,13,49,18
356,416,32,14,13,15,13,47,10
357,444,25,10,9,10,4,47,11
358,406,23,27,23,17,6,46,12
359,423,19,24,20,15,11,34,14
360,405,21,45,9,14,12,45,9
361,422,14,41,12,9,6,47,9
362,398,24,58,13,8,13,34,12
363,395,17,55,15,17,11,42,8
364,370,19,73,13,16,9,41,19
365,380,20,67,15,15,7,34,22
366,367,26,88,11,13,11,32,12
367,349,19,100,15,11,13,35,18
368,351,14,108,19,13,10,42,3
369,339,18,120,18,14,15,27,9
370,353,14,117,14,9,17,26,10
371,340,18,119,13,18,11,25,16
372,350,23,114,3,17,13,31,9
373,322,22,133,15,16,14,22,16
374,319,12,152,16,11,9,25,16
375,311,12,159,15,13,10,21,19
376,322,17,148,3,12,14,32,12
377,314,10,174,12,13,11,18,8
378,312,11,172,10,15,10,18,12
379,299,14,163,14,16,10,24,20
380,310,9,168,15,15,10,16,17
381,309,13,174,13,14,8,15,14
382,310,14,166,12,11,16,22,9
383,311,20,166,18,12,10,16,7
384,272,12,202,11,14,15,16,18
385,281,12,206,8,11,14,17,11
386,296,13,184,13,11,14,16,13
387,284,22,189,15,13,10,16,11
388,245,17,217,15,12,13,18,23
389,270,19,214,13,10,12,15,7
390,288,15,192,9,15,11,16,14
391,255,11,228,16,8,15,15,12
392,256,15,222,14,10,11,20,12
