iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,83,75,73,68,51,76,72,62
2,94,66,79,69,61,70,69,52
3,90,78,84,47,86,62,54,59
4,94,52,90,64,52,63,93,52
5,77,70,83,53,58,55,112,52
6,79,59,87,47,53,43,136,56
7,54,47,70,60,59,54,164,52
8,72,59,85,51,45,35,173,40
9,57,56,51,58,49,40,196,53
10,76,43,56,43,35,43,214,50
11,55,39,59,52,53,43,218,41
12,58,47,57,39,47,41,240,31
13,43,30,62,37,42,42,266,38
14,48,34,56,50,48,32,256,36
15,38,36,60,38,33,37,280,38
16,38,40,46,45,35,28,290,38
17,57,41,39,30,40,47,282,24
18,31,29,48,36,41,27,316,32
19,40,65,36,27,36,26,285,45
20,45,61,37,37,35,37,277,31
21,37,54,40,22,30,28,309,40
22,42,64,33,28,23,31,309,30
23,26,50,45,28,26,28,337,20
24,32,36,32,25,34,31,348,22
25,28,42,34,24,34,36,337,25
26,33,45,33,22,25,26,347,29
27,41,42,27,15,25,22,366,22
28,22,32,28,25,26,26,374,27
29,28,32,23,23,25,20,384,25
30,59,35,28,25,22,25,345,21
31,80,41,27,13,22,23,331,23
32,88,35,23,22,25,15,331,21
33,127,36,23,14,23,13,307,17
34,121,32,24,20,18,29,292,24
35,160,21,30,17,16,29,269,18
36,193,26,22,15,23,19,236,26
37,220,30,22,20,18,16,218,16
38,208,20,21,14,22,21,232,22
39,200,25,25,9,19,20,238,24
40,220,29,16,17,24,15,219,20
41,218,22,17,16,14,18,241,14
42,233,26,17,15,20,20,201,28
43,273,24,21,13,12,15,177,25
44,280,23,17,8,12,24,180,16
45,255,15,17,13,18,7,186,49
46,262,24,13,16,14,25,149,57
47,225,20,14,10,18,22,157,94
48,222,15,19,16,14,16,151,107
49,203,41,20,19,14,16,133,114
50,177,64,11,13,13,6,153,123
51,178,105,16,14,15,15,108,109
52,161,116,18,17,13,16,119,100
53,166,161,17,17,11,8,96,84
54,147,197,10,20,10,3,91,82
55,168,167,15,10,9,22,87,82
56,137,194,15,14,15,14,90,81
57,134,227,13,9,11,14,71,81
58,125,226,15,15,20,13,84,62
59,128,211,16,10,5,17,75,98
60,98,210,14,13,14,14,82,115
61,122,172,10,4,19,14,79,140
62,104,184,15,13,9,15,68,152
63,96,186,16,20,17,17,46,162
64,111,165,11,13,9,10,70,171
65,138,137,14,18,13,15,62,163
66,151,147,9,11,13,10,64,155
