iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,65,68,70,64,81,77,66,69
2,49,75,64,64,72,66,70,100
3,44,73,56,62,70,77,71,107
4,48,53,49,60,60,79,51,160
5,66,57,61,55,44,48,61,168
6,61,57,49,65,65,52,54,157
7,56,55,60,43,50,56,74,166
8,51,53,49,50,43,47,82,185
9,42,50,55,42,38,52,86,195
10,51,46,54,46,37,41,58,227
11,33,38,51,50,52,45,52,239
12,45,51,43,35,35,53,69,229
13,47,32,43,37,44,37,52,268
14,45,44,37,36,26,48,64,260
15,37,30,46,41,25,25,68,288
16,35,37,40,38,35,24,50,301
17,35,28,32,27,34,31,76,297
18,32,33,40,33,21,37,94,270
19,24,26,27,67,39,25,104,248
20,29,26,32,84,31,31,106,221
21,24,29,27,113,33,31,81,222
22,25,27,21,120,27,36,97,207
23,31,31,17,152,25,22,88,194
24,29,25,21,163,25,23,57,217
25,22,23,28,190,19,31,73,174
26,27,20,20,201,24,21,71,176
27,23,28,19,234,24,24,58,150
28,27,27,25,219,20,24,71,147
29,30,16,20,266,16,18,52,142
30,31,13,12,262,24,22,61,135
31,23,29,22,268,21,25,46,126
32,20,21,15,300,10,17,48,129
33,16,18,32,294,22,12,44,122
34,30,17,12,324,15,20,40,102
35,17,14,19,331,21,26,34,98
36,24,18,21,326,16,19,40,96
37,50,19,13,308,16,15,45,94
38,69,21,17,282,21,19,44,87
39,100,15,24,276,23,14,30,78
40,117,16,12,265,19,15,40,76
41,144,17,16,261,15,14,27,66
42,143,15,16,251,17,19,39,60
43,177,13,14,218,15,19,35,69
44,190,18,16,201,12,14,39,70
45,195,14,18,184,17,11,48,73
46,163,17,17,181,13,17,83,69
47,180,14,16,170,15,16,88,61
48,168,17,19,135,12,14,138,57
49,144,11,14,154,16,17,160,44
50,138,19,16,156,14,13,148,56
51,114,8,24,148,18,22,182,44
52,145,10,11,147,13,16,178,40
53,120,10,12,191,7,13,160,47
54,105,17,13,189,15,22,157,42
55,99,14,14,226,11,13,146,37
56,100,13,11,240,13,7,135,41
57,84,20,18,242,17,9,129,41
58,89,19,10,272,11,16,117,26
59,77,12,16,282,14,11,117,31
60,73,8,14,288,17,16,108,36
61,76,13,19,297,14,15,98,28
62,67,9,42,290,10,14,103,25
63,77,13,35,301,19,10,79,26
64,59,13,37,306,13,19,86,27
65,57,13,36,311,17,12,87,27
66,64,13,34,329,18,10,67,25
67,58,8,20,343,20,12,70,29
68,54,13,28,346,10,8,78,23
69,51,13,25,364,10,10,70,17
70,54,14,26,369,15,5,53,24
71,49,14,23,360,13,14,67,20
72,40,11,26,379,13,12,55,24
73,47,12,33,377,10,17,43,21
74,43,11,18,391,16,21,40,20
75,37,16,19,390,12,13,51,22
76,31,15,27,393,16,11,46,21
77,37,11,24,394,10,13,56,15
78,34,14,13,418,11,10,46,14
79,35,5,19,415,18,12,43,13
80,21,14,18,418,9,11,52,17
81,35,9,25,392,17,7,49,26
82,38,11,20,418,9,7,44,13
83,36,6,16,425,18,12,34,13
84,23,8,19,432,11,14,33,20
85,16,14,21,419,16,20,37,17
86,29,12,18,425,13,11,37,15
87,30,10,15,432,8,10,38,17
88,33,11,14,427,12,11,33,19
89,29,12,16,427,12,24,23,17
90,30,7,11,435,13,15,36,13
91,14,14,13,438,12,14,39,16
92,26,15,18,436,18,9,21,17
93,22,9,15,411,17,10,62,14
94,30,21,15,378,13,11,80,12
95,16,8,15,383,13,10,102,13
96,12,10,13,373,10,14,118,10
97,20,11,14,330,23,15,127,20
98,11,5,18,314,18,11,175,8
99,15,12,8,297,9,13,193,13
100,16,12,22,275,13,17,185,20
101,11,11,14,261,11,9,226,17
102,20,9,14,241,15,17,233,11
103,15,11,13,218,14,15,257,17
104,14,13,11,233,18,12,245,14
105,11,8,8,207,10,11,291,14
106,18,11,6,204,16,11,282,12
107,11,20,12,169,14,15,305,14
108,12,12,13,193,14,9,297,10
109,19,9,17,171,14,15,308,7
110,21,18,11,142,10,18,331,9
111,21,9,11,129,10,6,354,20
112,18,8,7,146,14,8,348,11
113,14,14,13,138,14,20,333,14
114,16,14,14,128,16,11,353,8
115,18,10,11,116,9,11,368,17
116,15,8,38,115,11,12,350,11
117,14,10,71,91,18,16,325,15
118,10,7,75,104,15,22,303,24
119,14,7,123,90,12,15,288,11
120,49,14,110,98,18,8,246,17
121,44,12,98,75,7,11,301,12
122,33,17,90,80,9,16,305,10
123,37,24,85,67,9,13,311,14
124,42,14,91,59,14,10,314,16
125,26,17,65,74,10,12,344,12
126,25,7,91,60,9,15,344,9
127,33,13,75,61,15,10,340,13
128,33,10,83,59,6,15,342,12
129,41,13,70,63,13,10,343,7
130,33,14,59,46,15,10,369,14
131,45,12,69,56,12,12,339,15
132,47,14,58,42,14,14,356,15
133,31,13,44,56,9,13,383,11
134,38,13,50,45,6,17,382,9
135,30,15,47,47,11,15,383,12
136,34,9,55,31,14,8,398,11
137,33,11,30,30,11,18,410,17
138,31,10,46,47,10,17,382,17
139,64,7,42,29,16,13,377,12
140,76,13,57,22,14,23,342,13
141,105,14,37,40,13,11,333,7
142,130,10,37,38,13,6,319,7
143,160,15,34,31,9,10,287,14
144,161,11,27,32,10,16,290,13
145,211,9,30,41,6,10,245,8
146,164,12,26,34,14,10,291,9
147,171,9,29,28,15,10,291,7
148,155,13,32,29,10,12,298,11
149,144,12,27,22,8,12,328,7
150,113,11,28,32,15,18,331,12
151,117,13,23,33,13,19,332,10
152,135,11,32,17,14,12,330,9
153,133,12,20,19,10,11,346,9
154,111,8,23,21,7,10,361,19
155,109,11,25,19,16,10,359,11
156,103,16,23,17,7,11,376,7
157,93,16,26,13,10,13,376,13
158,85,9,23,13,14,11,391,14
159,96,12,25,9,3,13,384,18
160,76,18,29,11,7,16,396,7
161,77,15,13,14,11,22,395,13
162,59,10,18,15,11,7,430,10
163,75,15,21,17,11,14,401,6
164,65,16,22,22,7,8,409,11
165,60,8,26,14,3,17,421,11
166,54,18,22,19,11,12,415,9
