iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,121,106,92,80,97,89,103,117,95
2,66,96,67,102,208,91,88,93,89
3,64,232,72,83,165,79,52,81,72
4,201,183,51,57,136,81,67,60,64
5,161,294,51,48,118,62,44,68,54
6,112,322,44,52,183,56,42,47,42
7,100,317,28,41,255,52,35,42,30
8,64,271,18,31,274,38,21,27,156
9,33,285,22,28,250,33,31,24,194
10,127,255,19,23,226,15,18,32,185
11,155,238,16,21,130,13,22,117,188
12,169,232,14,18,175,18,18,71,185
13,231,249,16,38,184,11,12,40,119
14,229,249,19,16,233,17,22,40,75
15,252,257,11,18,249,16,19,27,51
16,264,192,18,32,296,19,16,17,46
17,276,212,18,34,281,18,19,19,23
18,238,212,13,20,154,16,14,107,126
19,228,191,15,113,201,17,20,52,63
20,255,198,12,182,118,14,23,43,55
21,232,250,20,214,74,20,23,33,34
22,252,246,10,242,56,17,26,28,23
23,146,241,25,248,151,20,27,19,23
24,207,250,19,255,97,12,27,18,15
25,227,257,8,283,61,14,21,17,12
26,270,261,16,248,33,19,25,10,18
27,153,177,13,284,165,19,29,22,38
28,114,122,25,313,232,22,23,18,31
29,178,81,20,300,227,33,16,24,21
30,194,49,11,243,242,110,25,12,14
31,117,30,110,230,214,147,18,23,11
32,70,16,168,242,233,115,13,16,27
33,49,28,223,301,169,66,24,22,18
34,140,24,219,240,97,130,24,16,10
35,168,11,216,207,52,185,14,26,21
36,121,16,217,242,154,104,14,16,16
37,60,23,219,234,163,156,13,13,19
38,127,15,241,149,217,98,15,23,15
39,191,7,205,82,184,73,18,119,21
40,95,18,193,130,186,121,17,51,89
41,42,12,175,152,177,157,15,29,141
42,109,18,171,165,181,159,15,21,61
43,143,14,168,170,181,74,12,17,121
44,198,9,200,214,90,69,18,10,92
45,181,9,194,193,132,40,16,6,129
46,197,20,215,181,167,19,17,16,68
47,223,116,219,140,98,15,24,18,47
48,276,174,235,68,62,15,20,18,32
49,232,197,231,37,41,19,105,14,24
50,219,211,222,26,37,25,134,10,16
51,238,244,113,23,34,20,193,13,22
52,288,262,95,27,20,19,148,15,26
53,285,159,151,18,23,22,206,14,22
54,251,179,170,19,26,16,204,17,18
55,243,228,114,22,26,20,220,12,15
56,268,173,100,24,15,23,254,21,22
57,289,111,72,26,23,27,311,22,19
58,339,72,39,27,11,28,334,30,20
59,352,57,38,13,18,34,334,21,33
60,347,39,35,15,27,39,340,33,25
61,297,38,45,14,13,34,305,125,29
62,325,33,27,27,23,30,207,195,33
63,328,33,33,14,140,23,159,150,20
64,285,29,29,28,179,22,217,91,20
65,309,39,26,36,249,26,134,65,16
66,288,19,18,25,265,17,102,138,28
67,280,24,19,20,255,19,64,203,16
68,272,18,22,26,258,23,29,218,34
69,307,16,19,32,174,14,47,269,22
70,310,16,24,16,203,27,21,256,27
71,330,40,23,22,151,10,29,267,28
72,324,36,35,25,100,22,30,296,32
73,319,19,24,15,72,24,27,282,118
74,316,21,29,24,52,17,30,325,86
75,295,22,21,30,150,17,23,273,69
76,300,17,18,15,196,28,16,263,47
77,312,27,28,29,132,23,15,294,40
78,319,28,19,27,104,28,16,324,35
79,322,20,24,44,65,19,35,344,27
80,365,23,23,25,45,28,26,336,29
81,310,32,28,28,123,14,35,308,22
82,338,17,30,25,101,14,34,323,18
83,347,27,25,18,70,11,28,357,17
84,308,16,16,23,157,14,31,315,20
85,360,19,23,22,76,21,29,326,24
86,350,21,21,24,72,21,29,336,26
87,306,24,15,22,51,20,17,314,131
88,277,22,23,20,41,22,22,295,178
89,287,23,16,28,36,21,24,324,141
90,262,18,17,25,19,29,110,252,168
91,237,16,22,10,23,11,160,232,189
92,261,8,19,14,19,17,104,249,209
93,257,13,27,12,14,20,71,239,247
94,270,13,16,23,16,11,56,252,243
95,256,18,7,15,13,23,46,259,263
96,286,14,24,31,13,31,30,308,163
97,202,27,25,13,18,21,25,333,236
98,155,23,14,22,20,22,30,338,276
99,210,26,17,15,21,26,31,294,260
100,221,31,23,8,21,18,18,299,261
101,268,29,17,17,28,18,22,301,200
102,271,28,21,21,20,16,24,290,209
103,296,28,22,24,37,21,28,291,153
104,306,18,26,26,35,24,27,319,119
105,288,16,28,23,19,26,16,332,152
106,329,16,31,16,29,19,22,323,115
107,301,13,18,15,18,24,18,315,178
108,283,21,14,19,20,26,13,269,235
109,328,27,22,20,14,24,17,172,276
110,342,37,16,24,16,20,20,148,277
111,327,29,23,32,16,26,23,87,337
112,307,29,22,15,20,29,23,166,289
113,270,23,16,13,23,22,20,223,290
114,207,25,16,18,26,23,24,252,309
115,123,19,18,20,25,32,27,284,352
116,84,31,12,136,19,20,14,284,300
117,58,24,22,190,25,23,12,260,286
118,49,25,20,250,15,26,7,174,334
119,43,24,18,252,10,21,11,235,286
120,38,15,25,262,25,21,19,225,270
121,27,19,20,250,24,22,16,257,265
122,23,24,23,230,19,133,15,143,290
123,24,29,17,298,31,212,18,96,175
124,27,23,19,332,22,259,23,74,121
125,32,22,18,313,27,318,26,49,95
126,20,19,15,307,21,302,19,37,160
127,29,14,19,338,21,303,20,31,125
128,24,19,13,293,17,291,22,35,186
129,21,20,16,257,109,245,15,23,194
130,21,11,19,258,169,280,9,18,115
131,23,16,23,309,231,190,15,22,71
132,27,16,14,316,287,125,37,17,61
133,29,34,22,287,255,86,15,28,144
134,21,26,22,235,242,140,19,19,176
135,20,25,16,277,277,109,26,28,122
136,18,38,26,223,367,76,29,22,101
137,25,33,23,171,354,67,28,22,177
138,24,38,22,138,391,66,35,31,155
139,25,32,30,84,421,48,25,28,207
140,30,34,31,78,387,40,29,24,247
141,22,22,139,46,322,25,19,39,266
142,24,24,194,36,288,25,21,19,269
143,30,30,139,32,309,26,19,20,295
144,21,32,107,22,321,27,19,25,326
145,18,26,78,23,345,26,27,19,338
146,39,32,48,14,336,28,22,19,362
147,17,30,141,22,317,16,19,14,324
148,17,22,198,18,293,23,15,23,291
149,14,26,284,20,295,17,16,34,194
150,20,22,309,15,322,19,28,29,136
151,26,42,327,29,325,19,17,22,93
152,28,27,326,21,359,20,27,31,61
153,31,18,360,28,331,17,23,34,58
154,33,28,327,24,359,31,35,24,39
155,23,22,360,28,357,21,15,32,42
156,25,12,385,26,349,22,31,21,29
157,24,25,296,29,400,25,45,27,29
158,27,28,204,26,387,149,22,33,24
159,34,25,126,39,450,136,28,36,26
160,27,17,202,34,386,68,25,28,113
161,28,27,206,18,310,169,20,30,92
162,17,19,217,13,281,171,22,25,135
163,9,15,250,23,240,117,22,30,194
164,11,16,288,23,305,86,18,25,128
165,15,25,221,29,385,77,25,23,100
166,36,26,158,29,413,82,30,33,93
167,29,28,138,26,444,67,30,43,95
168,24,21,187,33,361,45,27,137,65
169,17,31,200,19,349,32,33,168,51
170,22,29,152,22,340,20,24,264,27
