iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,97,97,100,114,85,108,107,106,86
2,87,110,96,103,129,93,91,88,103
3,95,100,86,110,119,92,126,75,97
4,102,96,91,86,112,93,154,92,74
5,89,75,98,72,109,95,195,93,74
6,70,89,83,81,96,69,230,84,98
7,93,84,87,67,95,91,238,73,72
8,78,90,78,74,90,62,275,81,72
9,70,74,77,74,103,70,291,69,72
10,55,73,66,76,100,66,331,66,67
11,45,66,64,66,96,74,351,71,67
12,71,57,67,62,85,64,380,48,66
13,75,59,58,57,93,64,361,69,64
14,56,57,57,53,80,72,396,64,65
15,57,72,47,52,68,48,440,62,54
16,58,48,58,100,70,56,400,51,59
17,42,67,57,93,70,62,404,58,47
18,64,45,41,68,74,42,465,46,55
19,50,58,50,83,51,50,461,53,44
20,49,51,43,75,50,47,481,54,50
21,35,77,51,74,73,42,453,40,55
22,55,107,49,77,66,38,429,42,37
23,29,157,28,62,50,42,453,34,45
24,41,167,47,68,48,33,419,38,39
25,44,200,37,53,49,44,390,39,44
26,47,237,48,63,41,35,352,39,38
27,40,234,40,53,51,39,357,40,46
28,29,272,43,56,38,37,340,36,49
29,36,324,34,52,50,34,314,33,23
30,26,327,47,47,42,39,302,35,35
31,35,369,38,42,40,38,277,32,29
32,33,357,35,49,38,35,295,35,23
33,41,375,36,60,32,27,263,41,25
34,29,399,51,50,37,20,253,32,29
35,33,422,35,39,36,38,239,31,27
36,28,455,35,47,34,32,214,26,29
37,31,478,29,34,37,21,201,35,34
38,38,504,21,33,27,21,194,30,32
39,31,452,30,41,31,18,233,32,32
40,29,397,22,70,19,63,211,66,23
41,13,391,30,65,27,59,200,38,77
42,23,384,29,63,21,36,194,59,91
43,19,334,22,58,27,52,210,44,134
44,31,342,19,55,20,51,176,51,155
45,17,326,23,57,32,37,176,45,187
46,28,286,18,49,28,43,195,43,210
47,21,296,16,46,36,51,176,28,230
48,14,299,63,37,18,34,157,34,244
49,20,304,58,39,23,31,134,30,261
50,51,319,34,33,15,35,113,38,262
51,85,299,34,23,16,23,112,27,281
52,103,300,36,56,15,18,92,23,257
53,98,315,24,62,17,32,86,27,239
54,98,336,47,65,18,22,82,22,210
55,111,361,26,56,10,23,87,24,202
56,80,372,34,76,14,27,69,22,206
57,74,355,32,117,20,22,67,24,189
58,76,362,34,116,13,17,87,23,172
59,65,362,24,86,11,21,144,21,166
60,75,351,20,105,7,21,160,18,143
61,48,335,25,107,9,20,203,25,128
62,67,311,30,87,18,16,224,19,128
63,58,303,23,92,21,23,232,16,132
64,54,289,27,87,11,25,271,17,119
65,52,255,26,72,13,24,324,18,116
66,60,231,19,75,16,19,348,18,114
67,62,231,31,63,18,25,344,17,109
68,54,224,25,61,18,19,366,26,107
69,45,192,27,70,16,21,361,13,155
70,38,189,13,60,12,21,399,28,140
71,81,203,22,51,15,19,374,17,118
72,103,165,26,51,17,12,387,14,125
73,125,192,16,54,9,17,338,13,136
74,122,190,15,35,5,9,335,10,179
75,147,178,13,59,5,9,314,10,165
76,163,161,7,98,6,7,275,12,171
77,155,143,6,98,6,9,284,9,190
78,136,145,49,129,6,8,276,8,143
79,103,149,40,150,2,9,257,11,179
80,108,143,23,175,6,12,247,8,178
81,76,161,52,179,8,6,269,3,146
82,62,160,54,177,8,2,265,5,167
83,53,179,55,212,3,4,238,4,152
84,64,207,47,191,8,8,228,8,139
85,50,206,40,197,5,7,248,9,138
86,48,228,39,219,6,9,233,8,110
87,69,223,34,201,4,10,262,5,92
88,95,224,16,218,4,7,253,6,77
89,113,212,22,194,4,2,258,7,88
90,116,239,17,151,8,10,259,12,88
91,86,245,25,159,8,11,258,6,102
92,87,284,59,132,7,3,229,6,93
93,87,255,92,121,2,3,225,11,104
94,55,262,116,146,6,7,197,11,100
95,98,276,141,115,8,7,157,7,91
96,122,274,137,115,4,7,155,4,82
97,134,299,170,95,9,8,122,5,58
98,169,276,166,85,6,11,137,4,46
99,155,260,173,73,9,9,168,7,46
100,161,233,186,74,6,5,192,6,37
101,143,218,208,52,6,10,207,5,51
102,132,220,184,59,10,9,231,11,44
103,142,210,180,43,10,8,263,8,36
104,121,250,151,59,15,9,257,6,32
105,124,252,158,51,12,16,230,18,39
106,97,297,132,49,14,5,257,12,37
107,106,290,156,52,24,15,225,7,25
108,95,302,153,44,10,15,245,11,25
109,80,298,186,31,9,12,242,14,28
110,64,334,183,38,11,7,224,12,27
111,65,343,178,31,9,11,191,49,23
