iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,53,46,51,46,61,46,47,50,50
2,40,41,41,53,49,35,44,109,38
3,36,31,34,31,35,36,33,182,32
4,28,33,32,27,28,28,29,208,37
5,88,32,26,21,19,21,19,201,23
6,161,13,25,26,16,22,16,149,22
7,224,10,16,10,14,21,15,122,18
8,180,10,10,98,17,17,17,88,13
9,171,10,11,144,7,9,10,74,14
10,123,9,9,203,9,5,11,71,10
11,95,6,13,243,11,8,10,57,7
12,67,5,8,284,12,12,7,47,8
13,60,3,9,267,75,4,3,28,1
14,38,2,4,256,117,6,2,19,6
15,30,5,3,229,149,7,4,19,4
16,12,3,2,191,147,3,4,85,3
17,17,0,2,163,115,4,3,142,4
18,6,4,2,149,91,2,3,193,0
19,13,1,3,108,86,0,3,230,6
20,5,4,2,86,73,4,0,272,4
21,7,6,0,76,40,4,3,312,2
22,2,0,0,107,87,2,3,249,0
23,3,2,1,110,123,2,1,208,0
24,1,1,0,105,87,1,0,254,1
25,2,1,2,64,135,1,3,241,1
26,4,2,2,45,165,0,1,229,2
27,4,3,2,122,88,3,2,223,3
28,3,1,2,95,91,1,3,254,0
29,1,2,4,64,81,0,0,296,2
30,2,0,2,60,76,4,3,298,5
31,3,2,2,41,43,0,3,350,6
32,5,2,1,41,51,1,3,344,2
33,3,1,3,34,35,2,1,369,2
34,3,2,3,17,27,1,2,395,0
35,3,0,1,19,28,0,2,394,3
36,1,1,3,17,18,3,1,405,1
37,1,3,2,12,13,2,2,412,3
38,3,2,2,12,16,1,2,408,4
39,5,4,7,9,4,4,0,416,1
40,3,2,3,9,6,5,1,419,2
41,3,6,0,7,6,3,4,421,0
42,4,3,3,8,84,2,3,342,1
43,2,0,0,5,58,4,0,381,0
44,5,1,3,5,47,3,1,384,1
45,2,1,5,4,33,4,0,399,2
46,6,0,3,4,28,1,4,402,2
47,3,3,0,4,19,1,4,414,2
48,3,3,2,2,21,5,6,407,1
49,4,2,1,3,19,2,3,414,2
50,3,3,4,3,19,3,6,405,4
51,4,3,1,3,15,1,3,419,1
52,1,0,1,2,11,2,79,353,1
53,1,2,2,1,5,60,120,258,1
54,0,3,0,1,4,129,139,174,0
55,4,1,2,5,0,150,168,118,2
56,2,2,1,2,3,107,227,104,2
57,0,2,2,2,4,77,269,94,0
58,5,3,2,0,4,77,281,71,7
59,2,0,50,4,2,47,240,105,0
