iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,97,100,87,93,115,112,95,107,94
2,66,90,98,236,96,92,80,77,65
3,69,81,78,341,66,63,54,78,70
4,178,40,56,359,59,41,64,54,49
5,124,52,39,441,62,39,49,59,35
6,143,46,40,427,36,55,45,56,52
7,108,61,44,482,37,41,45,41,41
8,90,63,36,490,47,43,41,44,46
9,83,51,180,365,35,34,62,48,42
10,64,36,259,363,28,30,39,39,42
11,42,36,259,317,29,23,35,25,134
12,31,20,250,297,32,31,26,21,192
13,24,21,252,287,20,24,21,20,231
14,15,35,326,245,37,15,26,36,165
15,22,181,261,171,29,21,26,41,148
16,32,276,209,143,31,25,31,40,113
17,28,340,175,123,33,44,31,35,91
18,26,424,118,93,35,40,48,40,76
19,29,302,60,63,106,150,33,30,127
20,41,385,73,46,109,100,23,27,96
21,27,319,164,37,67,61,36,23,166
22,29,402,109,38,60,61,41,19,141
23,27,305,148,28,47,104,22,24,195
24,12,242,212,22,29,160,18,11,194
25,29,327,133,26,32,142,29,35,147
26,29,391,116,26,33,102,32,24,147
27,35,451,99,16,38,83,32,45,101
28,24,355,67,24,20,180,26,22,182
29,25,322,41,27,28,199,37,15,206
30,28,411,30,29,24,175,27,25,151
31,30,420,45,34,24,137,35,31,144
32,31,494,43,31,38,87,25,44,107
33,40,512,43,32,40,74,27,42,90
34,44,535,48,39,41,70,24,34,65
35,28,352,27,118,36,144,20,29,146
36,128,309,19,88,31,73,26,18,208
37,104,423,31,66,27,70,21,22,136
38,98,408,40,78,30,74,30,32,110
39,79,480,31,63,38,57,34,29,89
40,179,365,34,53,35,58,39,50,87
41,291,304,30,49,44,40,40,37,65
42,224,213,26,34,98,133,20,26,126
43,203,197,19,21,126,149,19,14,152
44,161,186,15,22,54,141,96,83,142
45,283,147,11,25,55,134,73,64,108
46,363,116,16,24,48,113,78,51,91
47,202,164,19,24,40,190,54,45,162
48,188,214,18,13,16,107,128,25,191
49,209,184,19,12,22,155,174,16,109
50,164,136,22,13,38,276,145,27,79
51,123,150,23,26,30,300,108,38,102
52,106,105,30,15,31,346,194,23,50
53,66,73,27,24,20,371,255,25,39
54,132,48,24,17,15,329,280,25,30
55,199,42,26,17,19,302,259,26,10
56,117,26,22,15,19,278,269,133,21
57,83,27,21,14,19,310,300,102,24
58,60,35,21,17,16,329,320,77,25
59,51,22,38,33,30,413,231,55,27
60,49,40,44,23,30,439,185,59,31
61,38,43,48,30,29,470,157,45,40
62,33,33,52,39,34,499,131,46,33
63,34,38,35,29,28,453,95,43,145
64,37,23,25,27,25,382,62,132,187
65,24,26,117,21,17,278,31,175,211
66,19,19,178,25,14,230,21,181,213
67,24,17,120,21,21,313,20,120,244
68,15,19,73,25,23,294,20,183,248
69,19,19,44,17,15,270,14,220,282
70,28,13,135,17,15,237,19,214,222
71,30,15,212,12,18,298,18,138,159
72,19,14,246,15,14,266,26,84,216
73,26,15,246,17,106,229,13,56,192
74,23,11,218,10,155,234,22,31,196
75,18,15,191,10,181,227,23,24,211
76,21,9,205,10,193,211,15,19,217
77,18,12,227,20,215,117,25,21,245
78,15,18,239,20,238,90,15,17,248
79,18,9,301,17,280,67,12,23,173
80,20,20,315,26,323,47,17,20,112
81,24,23,299,21,275,37,19,22,180
82,27,20,312,15,315,30,18,21,142
83,24,99,274,16,267,25,15,31,149
84,18,166,240,19,235,24,11,20,167
85,12,207,236,27,251,21,12,10,124
86,24,228,229,24,260,16,17,29,73
87,11,230,261,16,250,16,20,25,71
88,28,255,253,21,251,20,11,23,38
89,124,152,273,21,241,16,13,21,39
