iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,101,113,108,102,103,101,110,77,85
2,95,107,100,81,90,102,80,148,97
3,80,93,106,96,111,93,120,111,90
4,82,86,90,99,78,78,180,128,79
5,80,91,77,89,96,97,191,104,75
6,75,57,102,96,99,74,198,115,84
7,77,79,87,80,68,76,244,119,70
8,86,64,69,69,107,76,271,95,63
9,75,72,81,88,61,79,289,102,53
10,66,63,74,78,61,66,333,83,76
11,56,74,61,62,78,67,344,95,63
12,101,56,73,53,72,60,323,90,72
13,132,67,64,60,68,55,310,79,65
14,189,65,42,71,70,44,282,77,60
15,179,58,69,66,60,75,279,61,53
16,219,58,61,43,57,55,267,81,59
17,249,47,56,47,59,53,275,70,44
18,287,40,47,59,65,53,256,56,37
19,300,67,51,65,51,49,223,52,42
20,329,46,50,57,47,41,217,63,50
21,368,64,49,43,38,49,184,59,46
22,372,53,39,54,43,42,201,58,38
23,404,42,40,47,44,32,189,55,47
24,440,38,34,33,42,56,170,49,38
25,437,32,45,46,38,47,180,39,36
26,448,32,47,41,40,50,167,48,27
27,466,37,38,33,29,39,175,47,36
28,482,39,27,26,38,45,164,35,44
29,498,40,36,33,33,33,144,43,40
30,494,36,40,39,33,38,143,39,38
31,513,44,38,28,40,33,133,36,35
32,513,46,39,39,41,36,117,37,32
33,516,40,35,38,34,25,130,44,38
34,580,32,24,21,31,35,114,31,32
35,558,32,26,36,27,32,120,39,30
36,604,21,34,29,33,23,103,31,22
37,582,36,31,27,33,24,104,31,32
38,599,36,29,31,23,26,92,32,32
39,600,35,29,34,25,22,88,41,26
40,606,26,24,30,28,23,102,32,29
41,649,29,25,28,21,19,85,20,24
42,653,34,23,23,22,38,64,22,21
43,629,27,24,26,27,20,85,26,36
44,630,32,29,21,26,31,60,37,34
45,601,34,29,33,32,64,62,21,24
46,579,23,23,30,19,104,54,35,33
47,553,38,26,25,19,122,68,33,16
48,521,26,25,30,24,160,55,34,25
49,498,32,16,24,20,199,48,35,28
50,457,30,28,27,17,239,52,25,25
51,438,29,24,32,23,256,55,27,16
52,360,21,24,24,22,316,63,28,42
53,393,24,10,17,24,350,39,21,22
54,411,19,19,14,21,315,54,21,26
55,344,17,16,26,19,361,76,21,20
56,318,15,17,20,25,343,120,24,18
57,249,21,13,23,19,366,156,28,25
58,252,23,22,20,22,358,159,29,15
59,228,17,14,19,22,409,156,21,14
60,234,20,24,19,25,380,165,19,14
61,208,14,20,23,20,425,149,19,22
62,182,22,17,17,21,443,163,19,16
63,181,17,22,26,19,461,134,23,17
64,217,18,14,16,13,453,121,28,20
65,230,13,22,19,10,420,147,18,21
66,220,9,7,16,19,415,142,23,49
67,187,8,13,13,10,402,178,15,74
68,146,12,11,11,18,384,172,15,131
69,145,14,6,62,6,386,173,9,99
70,113,15,19,49,11,412,173,11,97
71,123,10,10,81,11,401,168,12,84
72,112,19,15,117,14,374,139,19,91
73,106,24,18,125,18,369,139,14,87
74,107,14,9,107,24,405,134,16,84
75,106,14,15,108,12,402,154,16,73
76,98,9,14,130,20,356,181,19,73
77,98,15,22,90,21,347,214,15,78
78,114,7,14,92,18,314,243,23,75
79,189,14,11,86,19,302,201,22,56
80,177,17,16,94,17,312,187,25,55
81,183,19,11,82,17,268,230,13,77
82,190,10,16,73,14,264,245,24,64
83,180,22,15,71,12,243,286,17,54
84,155,16,11,77,13,230,332,20,46
85,149,15,16,68,11,233,343,18,47
86,129,14,15,68,18,224,354,17,61
87,137,20,9,61,16,215,377,19,46
88,141,10,14,55,17,202,414,12,35
89,119,18,13,62,15,191,407,29,46
90,145,15,12,62,19,159,439,11,38
91,113,19,17,59,25,166,434,21,46
92,99,13,11,51,28,158,489,10,41
93,93,16,15,47,22,150,496,11,50
94,87,13,18,40,17,157,503,25,40
95,92,20,19,45,19,126,520,17,42
96,87,28,17,45,21,110,542,21,29
97,79,13,12,37,13,133,533,18,62
98,90,10,11,41,16,148,504,12,68
99,101,13,17,29,18,125,510,15,72
100,135,26,16,30,14,159,450,16,54
101,138,16,11,38,17,128,488,14,50
102,173,10,16,67,16,173,393,11,41
103,181,13,16,56,16,173,348,15,82
104,206,13,9,67,6,173,315,11,100
105,224,11,12,36,12,188,302,11,104
106,185,11,9,33,11,245,234,11,161
107,231,13,7,28,11,216,218,11,165
108,227,9,9,44,9,219,202,11,170
109,265,11,9,32,16,207,198,14,148
110,288,11,12,32,15,174,204,12,152
111,335,12,18,29,6,194,179,7,120
112,298,11,14,33,7,176,218,11,132
113,316,9,8,54,13,138,223,10,129
114,297,13,12,94,10,127,196,6,145
115,283,16,12,138,11,105,215,8,112
116,251,13,9,172,13,132,178,6,126
117,218,20,12,220,9,125,158,14,124
118,241,11,12,208,7,121,172,11,117
119,236,11,12,255,12,109,154,11,100
120,236,14,16,236,10,106,169,12,101
121,298,9,10,225,13,87,152,15,91
122,306,13,14,228,19,104,116,16,84
123,337,12,14,214,14,85,127,11,86
124,373,16,15,180,13,86,127,15,75
125,379,10,18,154,16,87,123,21,92
126,389,12,24,159,13,80,124,18,81
127,387,10,9,192,10,87,110,20,75
128,433,14,18,163,19,76,94,6,77
129,446,13,22,146,15,70,107,13,68
130,429,12,14,143,9,67,144,9,73
131,480,10,12,141,12,69,110,17,49
132,471,19,15,128,11,49,128,16,63
133,498,14,17,122,12,54,107,12,64
134,522,14,20,109,14,53,108,12,48
135,520,24,17,117,19,47,87,17,52
136,541,16,14,106,16,61,87,11,48
137,551,13,16,100,11,53,89,17,50
138,571,9,19,92,16,42,89,24,38
139,548,16,23,101,15,53,94,12,38
140,580,7,20,104,10,44,78,19,38
141,572,13,14,103,19,45,80,13,41
142,615,11,13,82,12,36,70,18,43
143,592,18,14,83,12,50,65,18,48
144,602,20,22,77,20,42,58,25,34
145,624,14,12,69,17,38,68,18,40
146,622,17,14,78,11,35,59,22,42
147,641,16,20,78,14,33,55,14,29
148,639,16,22,56,17,27,61,22,40
149,663,17,11,57,19,35,54,19,25
150,673,8,18,51,15,31,46,26,32
151,672,11,12,47,21,30,48,24,35
152,676,9,25,54,14,27,55,18,22
153,656,21,15,88,18,25,37,17,23
154,647,20,15,92,19,31,40,15,21
155,659,12,15,95,11,26,41,17,24
156,654,13,16,64,24,29,44,26,30
157,680,19,17,55,12,40,35,16,26
158,676,15,26,55,14,29,35,18,32
159,663,16,15,74,16,30,39,17,30
160,686,10,18,69,12,28,29,23,25
161,627,13,10,91,48,28,35,18,30
162,608,16,15,73,90,27,35,17,19
163,573,21,20,57,129,27,35,16,22
164,514,13,27,50,160,24,65,20,27
165,498,16,13,48,198,24,68,10,25
166,490,15,8,55,221,16,57,20,18
167,474,12,10,83,211,25,52,15,18
168,439,11,11,117,192,15,69,19,27
169,413,22,10,137,161,22,83,26,26
170,379,15,24,181,181,12,79,18,11
171,335,18,23,216,139,29,92,17,31
172,336,22,20,228,143,18,101,19,13
173,329,20,17,244,157,20,74,19,20
174,317,11,18,304,120,20,74,18,18
175,289,16,10,280,121,24,120,18,22
176,283,21,13,266,113,24,151,16,13
177,266,17,14,261,113,17,177,19,16
178,250,13,12,251,118,16,205,14,21
179,214,13,17,232,113,15,262,19,15
180,199,18,16,196,91,17,313,16,34
181,213,14,21,194,110,20,287,18,23
182,166,21,23,197,84,22,348,21,18
183,192,11,17,182,88,10,366,18,16
184,184,15,14,186,62,21,382,13,23
185,147,15,22,212,89,17,361,19,18
