iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,85,67,75,69,67,66,61
2,66,65,62,64,75,92,66
3,65,64,81,52,60,116,52
4,69,68,54,64,66,123,46
5,48,60,70,53,60,139,60
6,62,55,51,48,58,156,60
7,45,44,46,49,58,186,62
8,56,45,50,57,46,188,48
9,40,40,53,47,48,213,49
10,53,42,53,32,35,226,49
11,29,47,40,51,49,233,41
12,47,27,47,49,42,243,35
13,39,44,36,40,37,263,31
14,43,40,32,41,44,247,43
15,41,35,30,33,30,285,36
16,40,27,31,42,44,272,34
17,41,34,44,26,31,280,34
18,29,34,28,43,34,288,34
19,24,36,28,24,28,307,43
20,36,27,26,39,25,305,32
21,40,34,21,20,33,312,30
22,33,21,27,31,25,326,27
23,22,31,29,22,21,334,31
24,21,19,31,29,23,346,21
25,21,17,28,21,17,361,25
26,24,31,33,18,23,338,23
27,15,26,24,35,27,338,25
28,30,28,27,23,20,339,23
29,18,21,26,24,24,353,24
30,17,17,25,24,22,363,22
31,18,18,16,21,21,375,21
32,24,12,18,16,14,380,26
33,22,21,19,17,25,364,22
34,25,15,28,10,13,383,16
35,19,19,20,16,19,378,19
36,21,18,17,19,16,380,19
37,28,22,21,14,14,381,10
38,18,15,17,20,12,392,16
39,23,21,14,15,15,388,14
40,18,19,16,14,20,392,11
41,18,7,12,22,16,400,15
42,21,21,12,16,22,382,16
43,20,16,21,15,22,387,9
44,21,12,17,15,13,399,13
45,17,20,10,25,13,393,12
46,15,16,14,16,14,399,16
47,15,22,11,13,14,403,12
48,13,14,17,20,12,401,13
49,22,14,13,14,13,392,22
50,25,19,9,16,15,396,10
51,21,15,15,17,11,394,17
52,4,19,15,12,11,417,12
53,15,11,14,11,19,406,14
54,18,15,14,16,16,400,11
55,7,7,23,6,7,428,12
56,11,16,15,16,17,400,15
57,12,13,18,11,15,407,14
58,13,10,18,11,16,404,18
59,16,16,19,21,11,399,8
60,11,12,15,15,11,416,10
61,13,19,17,8,15,399,19
62,13,14,10,12,9,420,12
63,22,14,7,13,19,408,7
64,18,8,10,7,9,429,9
65,11,13,12,11,16,419,8
66,20,4,18,21,14,407,6
67,10,14,6,14,11,422,13
68,12,10,15,9,15,422,7
69,8,9,17,17,10,418,11
70,11,5,10,8,16,426,14
71,11,13,6,11,13,427,9
72,7,11,13,14,16,423,6
73,14,12,10,8,10,427,9
74,11,17,17,6,8,420,11
75,18,8,8,14,14,418,10
76,16,8,12,9,14,413,18
77,14,14,11,20,10,412,9
78,9,8,16,11,16,413,17
79,7,8,17,6,10,435,7
80,7,13,12,7,13,430,8
81,24,11,9,10,18,409,9
82,13,7,14,5,19,423,9
83,13,16,17,13,11,410,10
84,16,18,7,11,9,418,11
85,15,9,12,7,9,427,11
86,17,17,15,13,14,407,7
87,10,12,12,10,19,419,8
88,12,9,11,14,11,425,8
89,13,14,10,13,6,418,16
90,22,16,7,13,8,412,12
91,13,6,15,19,10,414,13
92,16,10,13,14,12,422,3
93,14,13,10,10,13,411,19
94,15,18,11,6,9,420,11
95,13,8,12,7,13,430,7
96,13,7,9,9,10,429,13
97,12,18,16,11,9,413,11
98,18,10,13,12,11,415,11
99,14,13,10,17,8,415,13
100,18,11,15,22,11,402,11
101,16,11,13,4,6,434,6
102,12,8,10,11,12,418,19
103,11,10,8,12,10,427,12
104,16,7,13,9,6,427,12
105,12,8,11,13,10,418,18
106,13,17,11,13,11,415,10
107,12,17,7,15,14,412,13
108,19,13,12,10,26,396,14
109,14,14,18,8,9,416,11
110,11,15,15,13,16,411,9
111,9,12,17,8,8,428,8
112,11,12,17,11,13,415,11
113,19,14,10,10,14,414,9
114,16,13,18,4,6,424,9
115,14,7,6,15,12,429,7
116,15,12,19,10,9,415,10
117,11,7,13,8,10,434,7
118,13,12,8,12,15,416,14
119,21,17,7,10,15,412,8
