iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,65,71,65,56,76,73,84
2,71,65,59,60,60,93,82
3,74,50,70,56,73,115,52
4,52,40,63,69,59,146,61
5,59,61,52,44,70,143,61
6,54,54,62,65,46,155,54
7,46,60,44,68,57,169,46
8,56,49,51,50,49,197,38
9,54,38,42,48,43,209,56
10,47,48,47,49,48,210,41
11,40,45,50,43,39,228,45
12,41,37,50,35,52,238,37
13,40,40,46,38,30,260,36
14,37,39,36,46,40,247,45
15,41,33,37,33,39,269,38
16,39,30,32,41,47,268,33
17,47,29,37,26,27,292,32
18,30,39,31,26,39,294,31
19,30,40,35,32,38,280,35
20,25,30,27,28,32,309,39
21,20,33,28,38,28,303,40
22,23,33,24,32,21,325,32
23,26,39,27,29,31,307,31
24,26,23,31,22,25,331,32
25,22,24,25,24,33,339,23
26,25,26,26,17,30,342,24
27,20,30,32,25,25,335,23
28,26,21,28,26,24,337,28
29,19,22,20,24,17,367,21
30,27,32,20,19,23,337,32
31,17,20,24,25,17,364,23
32,20,17,18,24,26,371,14
33,22,13,20,16,18,382,19
34,26,13,16,19,14,390,12
35,19,22,16,22,28,370,13
36,16,20,17,17,17,391,12
37,16,14,17,15,17,390,21
38,21,25,21,20,14,372,17
39,8,20,20,18,23,383,18
40,25,19,20,25,17,365,19
41,20,15,12,16,18,388,21
42,15,11,16,18,15,399,16
43,25,17,10,14,14,394,16
44,17,19,13,13,10,405,13
45,8,20,14,11,15,400,22
46,22,17,12,13,15,388,23
47,11,22,14,12,13,394,24
48,16,15,12,19,12,396,20
49,6,21,15,13,15,410,10
50,13,14,16,11,20,404,12
51,11,19,10,14,15,402,19
52,11,16,17,19,16,398,13
53,14,15,6,11,14,414,16
54,10,21,13,14,16,402,14
55,8,8,14,15,19,406,20
56,12,19,8,18,15,408,10
57,12,15,7,14,20,410,12
58,15,14,6,10,18,414,13
59,13,19,14,11,17,406,10
60,11,13,10,8,17,417,14
61,15,16,15,9,15,404,16
62,15,10,17,12,15,409,12
63,19,17,14,11,11,403,15
64,14,20,13,11,13,405,14
65,18,8,13,8,12,419,12
66,18,20,10,18,6,406,12
67,11,13,12,10,12,418,14
68,8,7,12,19,17,418,9
69,15,14,12,11,12,413,13
70,11,17,10,13,10,416,13
71,10,17,11,11,5,420,16
72,18,17,6,13,12,411,13
73,12,9,12,12,7,427,11
74,13,14,14,16,9,417,7
75,8,18,15,8,11,422,8
76,14,12,14,9,11,421,9
77,12,13,12,12,12,418,11
78,14,10,12,10,11,423,10
79,17,12,10,12,14,412,13
80,9,15,15,10,9,425,7
81,12,8,10,9,24,421,6
82,17,15,15,15,15,401,12
83,15,11,13,12,17,401,21
84,15,11,15,14,15,410,10
85,15,17,11,15,13,405,14
86,14,40,17,12,15,383,9
87,5,70,15,11,8,370,11
88,18,70,10,11,13,353,15
89,14,92,11,6,17,342,8
90,13,112,10,6,17,319,13
91,10,137,10,16,13,290,14
92,10,163,18,6,13,268,12
93,10,190,10,16,8,245,11
94,19,174,19,11,11,242,14
95,14,185,11,12,11,249,8
96,11,215,14,4,14,223,9
97,9,229,14,11,7,209,11
98,20,233,16,12,13,188,8
99,7,260,13,11,12,179,8
100,11,254,13,13,15,169,15
101,9,271,11,7,7,169,16
102,15,277,13,4,18,147,16
103,11,274,19,18,7,151,10
104,14,266,10,18,18,153,11
105,13,303,10,14,13,122,15
106,5,318,8,15,14,122,8
107,10,296,12,11,13,136,12
108,13,325,12,10,14,108,8
109,14,318,11,8,6,118,15
110,13,308,19,12,14,110,14
111,8,330,11,16,12,103,10
112,12,327,13,11,9,109,9
113,14,348,11,9,8,87,13
114,7,313,15,12,10,119,14
115,5,310,16,14,11,121,13
116,14,305,13,12,14,124,8
117,12,277,11,7,11,155,17
118,7,273,15,4,8,168,15
119,12,262,13,8,11,175,9
120,15,212,7,17,14,211,14
121,16,228,10,11,8,206,11
122,12,200,8,14,12,232,12
123,8,203,13,7,12,236,11
124,8,188,9,14,10,247,14
125,10,174,9,10,16,261,10
126,11,155,13,6,8,285,12
127,12,147,18,14,15,274,10
128,17,162,10,14,17,258,12
129,8,156,13,12,18,274,9
130,12,137,12,7,20,294,8
131,13,107,14,6,16,323,11
132,7,103,14,14,24,319,9
133,46,103,21,9,19,278,14
134,65,100,11,16,14,271,13
135,75,107,13,11,14,260,10
136,91,92,14,12,14,255,12
137,114,84,17,13,10,241,11
138,155,76,10,13,17,211,8
139,148,68,13,18,14,215,14
140,160,73,9,17,8,206,17
141,192,69,7,12,8,186,16
142,201,58,13,12,15,174,17
143,219,72,9,6,15,154,15
144,216,57,18,14,12,162,11
145,226,61,10,16,7,156,14
146,256,53,12,5,14,140,10
147,246,57,13,15,15,133,11
148,270,53,12,6,14,125,10
149,279,51,9,12,14,116,9
150,291,43,10,9,14,112,11
151,291,44,14,10,7,111,13
152,305,38,8,15,7,104,13
153,312,32,10,12,17,91,16
154,323,25,15,16,11,87,13
155,351,29,11,6,6,80,7
156,322,33,14,12,8,82,19
157,335,37,11,6,10,79,12
158,337,32,17,8,7,73,16
159,340,30,20,9,13,66,12
160,344,36,15,12,7,66,10
161,348,30,15,11,10,58,18
162,360,29,16,16,6,52,11
163,367,25,12,19,4,56,7
164,342,23,15,13,8,75,14
165,324,33,18,13,12,79,11
166,308,31,18,11,15,101,6
167,284,32,11,7,13,130,13
168,267,22,8,9,11,163,10
169,269,28,10,3,11,153,16
170,245,25,10,9,9,177,15
171,225,22,15,12,17,189,10
172,207,20,17,13,9,210,14
173,218,19,13,5,10,212,13
174,200,23,13,6,9,225,14
175,202,20,6,10,8,232,12
176,177,17,9,14,11,249,13
177,162,21,11,10,15,255,16
178,157,17,5,12,8,277,14
179,142,13,12,9,16,285,13
180,152,16,12,14,9,273,14
181,120,16,7,10,13,310,14
182,128,18,10,17,14,289,14
183,116,13,14,13,15,307,12
184,107,13,7,14,16,318,15
185,132,14,8,14,12,295,15
186,153,17,11,12,9,275,13
187,164,19,17,7,7,267,9
188,161,11,13,9,12,274,10
189,181,18,10,9,8,260,4
190,202,19,11,12,10,230,6
191,210,17,12,14,7,215,15
192,198,15,18,15,18,217,9
193,238,14,30,10,7,182,9
194,212,20,50,12,13,172,11
195,191,12,76,16,13,176,6
196,184,13,99,17,18,149,10
197,153,16,131,10,11,158,11
198,156,16,148,17,8,136,9
199,161,19,157,9,10,124,10
200,152,12,157,11,10,137,11
201,148,12,181,10,8,119,12
202,145,12,175,11,14,122,11
203,119,7,218,14,13,110,9
204,123,9,226,15,13,99,5
205,120,20,237,11,11,85,6
206,110,17,246,5,10,93,9
207,74,11,263,16,16,96,14
208,93,12,264,11,15,85,10
209,84,14,280,12,11,78,11
210,84,12,287,11,12,77,7
211,80,18,286,17,17,60,12
212,85,16,295,10,7,62,15
213,77,7,309,18,17,51,11
214,63,15,320,13,11,56,12
215,62,6,325,20,16,52,9
216,70,12,322,11,10,54,11
217,59,10,337,13,10,48,13
218,55,19,344,9,10,43,10
219,59,7,341,12,8,47,16
220,49,9,348,12,13,43,16
221,41,14,362,9,6,43,15
222,51,15,344,15,16,42,7
223,34,15,366,14,15,33,13
224,43,12,354,14,8,50,9
225,54,18,357,19,9,21,12
226,41,11,360,20,9,40,9
227,46,13,369,8,8,27,19
228,26,14,393,17,7,25,8
229,30,11,376,12,8,36,17
230,31,12,371,11,13,37,15
231,33,11,367,18,17,31,13
232,26,8,390,8,14,25,19
233,25,13,393,14,6,27,12
234,23,18,390,12,11,24,12
235,17,14,392,9,20,29,9
236,25,10,395,17,14,22,7
237,23,16,390,14,9,26,12
238,24,11,392,13,15,23,12
239,23,12,396,8,12,25,14
240,24,11,391,16,15,26,7
241,20,9,379,10,14,44,14
242,16,7,364,13,13,61,16
243,16,12,345,16,8,81,12
244,17,10,318,20,10,105,10
245,18,12,297,8,10,135,10
246,25,14,270,13,13,142,13
247,23,13,267,7,12,161,7
248,14,9,248,13,19,179,8
249,16,12,219,7,18,207,11
250,16,14,228,16,13,189,14
251,26,11,210,9,12,208,14
252,20,8,209,21,8,214,10
253,13,13,177,11,4,265,7
254,17,12,173,13,8,252,15
255,24,11,161,14,11,259,10
256,19,14,172,13,13,253,6
257,14,10,190,12,10,242,12
258,13,7,196,12,11,236,15
259,11,13,209,14,7,220,16
260,20,9,236,11,6,192,16
261,15,12,232,10,14,198,9
262,19,7,249,17,12,177,9
263,17,15,270,12,9,156,11
264,14,12,261,12,12,165,14
265,16,14,287,13,12,137,11
266,20,11,290,15,15,128,11
267,10,12,302,16,8,133,9
268,9,15,312,8,11,120,15
269,11,12,323,18,5,110,11
270,18,9,302,11,10,131,9
271,20,13,327,8,15,97,10
272,18,14,329,15,8,92,14
273,18,12,333,9,8,97,13
274,13,12,331,10,17,96,11
275,51,10,300,14,15,94,6
276,32,14,330,12,9,86,7
277,39,11,327,8,16,72,17
278,29,18,311,11,12,95,14
279,22,6,362,13,11,66,10
280,29,10,347,9,8,71,16
281,25,14,356,9,11,66,9
282,21,9,363,6,20,61,10
283,30,10,362,18,12,50,8
284,19,20,360,10,13,57,11
285,16,13,372,10,17,50,12
286,17,17,369,10,16,43,18
287,23,12,376,8,7,57,7
288,22,18,384,12,11,37,6
289,24,12,369,10,13,44,18
290,20,14,372,9,13,55,7
291,18,3,401,8,15,28,17
292,18,9,388,9,7,45,14
293,20,8,392,14,6,39,11
294,17,6,396,14,16,34,7
295,18,4,387,9,20,39,13
296,14,8,400,12,14,31,11
297,25,10,384,13,15,31,12
298,17,10,398,14,9,36,6
299,21,5,396,16,15,29,8
300,16,9,409,11,9,23,13
301,16,14,404,12,10,24,10
302,19,6,395,10,12,40,8
303,19,10,400,7,10,27,17
304,14,6,416,9,14,23,8
305,15,13,408,6,17,21,10
306,13,13,404,14,10,25,11
307,17,8,413,14,8,24,6
308,13,8,405,14,18,22,10
309,12,14,403,13,17,18,13
310,17,16,405,6,13,25,8
311,16,19,405,10,11,20,9
312,16,17,386,12,18,28,13
313,16,15,393,13,20,17,16
314,18,12,401,8,8,27,16
315,8,15,402,15,5,36,9
316,9,14,359,12,11,80,5
317,13,8,341,19,8,87,14
318,9,18,319,10,14,113,7
319,10,20,294,12,15,129,10
320,14,19,283,14,8,146,6
321,18,12,261,6,16,167,10
322,18,10,248,17,20,165,12
323,15,9,240,14,7,195,10
324,11,14,216,11,16,215,7
325,13,12,208,13,16,217,11
