iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,71,56,74,82,63,78,66
2,55,68,83,60,73,90,61
3,62,62,66,62,62,107,69
4,62,65,53,56,53,129,72
5,58,55,63,60,57,146,51
6,57,64,62,52,57,151,47
7,44,57,41,58,63,186,41
8,55,46,52,53,51,174,59
9,55,60,45,44,50,200,36
10,43,39,43,48,48,221,48
11,41,48,34,38,45,232,52
12,39,41,38,42,44,234,52
13,41,39,56,43,27,240,44
14,45,45,42,37,35,248,38
15,41,36,34,44,29,254,52
16,40,43,36,32,30,266,43
17,42,28,34,46,28,280,32
18,28,31,36,32,31,299,33
19,24,29,30,31,35,316,25
20,31,25,31,42,30,301,30
21,33,30,27,19,28,325,28
22,31,29,27,21,29,330,23
23,19,24,33,26,28,343,17
24,23,25,26,32,24,339,21
25,22,29,29,21,26,339,24
26,20,25,22,21,24,361,17
27,21,28,22,26,33,326,34
28,24,21,29,20,28,345,23
29,18,28,20,22,21,356,25
30,20,23,22,31,24,351,19
31,17,25,18,17,12,384,17
32,19,22,26,14,22,368,19
33,21,15,18,30,18,365,23
34,17,31,20,19,22,368,13
35,13,23,20,18,14,384,18
36,23,18,23,18,19,372,17
37,16,27,17,15,26,374,15
38,14,28,15,22,14,383,14
39,19,15,29,19,12,382,14
40,18,18,20,21,16,380,17
41,10,13,24,18,25,383,17
42,9,26,26,17,21,377,14
43,14,13,16,16,20,390,21
44,15,14,20,15,12,394,20
45,16,14,19,21,12,389,19
46,8,18,14,18,15,406,11
47,15,16,16,14,15,396,18
48,12,8,22,12,12,397,27
49,10,7,20,22,12,396,23
50,21,14,15,14,12,400,14
51,14,13,20,14,18,400,11
52,12,14,20,11,5,415,13
53,11,16,12,16,22,401,12
54,10,6,20,14,10,407,23
55,14,12,16,11,14,408,15
56,9,16,15,15,15,404,16
57,15,17,15,13,12,402,16
58,5,13,20,12,12,411,17
59,11,19,13,4,16,413,14
60,17,11,21,12,13,405,11
61,4,12,13,15,10,413,23
62,14,17,15,9,6,416,13
63,17,18,9,12,14,411,9
64,10,17,12,9,11,414,17
65,8,18,13,9,14,412,16
66,8,11,10,10,12,428,11
67,13,10,9,13,11,417,17
68,11,15,17,13,13,413,8
69,11,12,8,13,17,422,7
70,12,12,17,9,14,406,20
71,7,13,6,8,12,431,13
72,11,10,12,15,9,418,15
73,10,14,14,13,9,417,13
74,8,13,17,12,17,405,18
75,10,14,9,11,11,418,17
76,13,8,9,18,14,411,17
77,12,10,47,10,14,385,12
78,10,11,58,8,11,378,14
79,12,12,72,10,14,356,14
80,8,13,96,6,15,343,9
81,9,13,115,12,11,313,17
82,13,12,149,10,13,282,11
83,12,12,156,7,11,276,16
84,14,17,178,11,9,247,14
85,12,13,170,16,19,244,16
86,13,11,202,11,18,214,21
87,9,14,238,13,14,191,11
88,10,16,231,14,13,201,5
89,13,4,233,15,9,205,11
90,6,13,262,18,10,168,13
91,10,9,259,5,15,179,13
92,7,12,299,8,12,146,6
93,7,19,265,10,11,165,13
94,11,12,257,11,12,175,12
95,14,9,243,12,12,185,15
96,11,15,223,9,15,204,13
97,9,10,221,12,14,211,13
98,13,15,216,13,15,206,12
99,10,11,195,13,9,240,12
100,7,13,186,18,12,245,9
101,8,13,174,9,7,266,13
102,10,8,207,8,14,234,9
103,8,13,187,27,15,229,11
104,18,7,155,54,18,224,14
105,5,9,167,64,24,213,8
106,7,7,155,110,15,187,9
107,12,13,144,105,10,197,9
108,15,8,121,132,20,181,13
109,8,16,119,149,15,173,10
110,12,7,96,179,19,173,4
111,11,11,103,201,14,140,10
112,6,7,97,206,18,143,13
113,9,14,100,216,15,125,11
