iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,69,80,65,63,74,69,70
2,52,66,55,65,66,96,90
3,55,82,52,79,61,96,65
4,46,58,58,63,66,140,59
5,55,45,64,52,64,146,64
6,59,59,54,44,60,150,64
7,49,49,49,56,57,169,61
8,42,57,54,39,51,206,41
9,49,43,49,49,53,207,40
10,37,44,49,54,46,220,40
11,40,40,41,43,38,245,43
12,38,46,43,47,46,230,40
13,38,30,35,34,57,261,35
14,30,43,48,40,25,260,44
15,44,37,35,28,27,272,47
16,41,30,29,25,42,297,26
17,35,33,19,30,33,304,36
18,42,34,38,31,32,286,27
19,35,31,38,31,29,302,24
20,31,30,27,22,42,307,31
21,27,31,33,32,20,318,29
22,25,32,28,31,28,315,31
23,31,29,28,31,32,312,27
24,25,31,21,27,22,338,26
25,23,18,28,28,28,334,31
26,38,29,20,27,16,335,25
27,22,26,29,14,26,341,32
28,14,22,27,19,21,372,15
29,22,28,35,19,23,343,20
30,25,21,26,20,24,353,21
31,18,21,25,19,27,355,25
32,22,23,30,15,17,362,21
33,18,24,21,17,12,378,20
34,22,17,22,20,29,360,20
35,18,17,23,19,16,375,22
36,14,17,28,13,22,378,18
37,15,15,22,15,18,386,19
38,16,15,11,15,28,388,17
39,20,16,19,17,18,377,23
40,18,18,24,19,19,371,21
41,13,11,15,19,11,402,19
42,21,12,26,8,20,381,22
43,17,11,19,15,16,392,20
44,12,15,19,22,17,394,11
45,11,17,14,16,21,398,13
46,12,17,14,17,20,390,20
47,10,17,10,11,11,411,20
48,16,18,10,12,17,403,14
49,18,16,17,12,17,395,15
50,19,12,15,14,13,400,17
51,18,13,12,12,21,393,21
52,8,11,13,21,23,395,19
53,21,18,9,16,12,397,17
54,15,18,12,15,11,400,19
55,18,22,12,19,9,390,20
56,14,22,20,8,9,397,20
57,12,10,15,10,7,423,13
58,21,11,16,12,12,404,14
59,15,17,13,14,10,400,21
60,22,11,12,10,14,401,20
61,19,13,12,9,10,414,13
62,21,14,13,7,19,393,23
63,23,10,9,5,13,416,14
64,14,21,9,9,10,420,7
65,15,19,13,11,18,402,12
66,17,19,10,8,7,419,10
67,14,18,9,10,16,408,15
68,18,11,10,11,13,413,14
69,12,9,16,11,15,407,20
70,22,17,11,9,10,404,17
71,9,14,14,13,15,403,22
72,16,5,3,17,11,426,12
73,18,12,11,12,12,411,14
74,9,14,14,11,20,408,14
75,9,12,8,16,22,405,18
76,8,14,18,5,13,424,8
77,10,10,15,4,17,421,13
78,10,14,11,6,15,421,13
79,10,12,15,8,14,419,12
80,9,6,9,6,15,431,14
81,19,19,11,12,15,405,9
82,13,13,8,10,13,416,17
83,13,13,10,13,15,401,25
84,13,9,13,15,11,412,17
85,17,9,14,16,7,419,8
86,19,11,13,13,14,404,16
87,9,10,30,9,10,410,12
88,8,16,64,9,12,366,15
89,8,13,95,12,16,323,23
90,12,15,100,12,18,319,14
91,10,8,116,8,11,325,12
92,16,15,138,6,8,292,15
93,10,9,153,10,11,279,18
94,11,15,187,11,11,240,15
95,6,7,197,16,10,242,12
96,11,7,203,12,18,228,11
97,16,14,188,13,18,233,8
98,15,11,213,16,13,215,7
99,23,10,208,15,15,203,16
100,14,10,233,12,16,192,13
101,10,12,266,15,5,170,12
102,10,16,292,5,14,144,9
103,13,9,276,18,9,153,12
104,9,15,279,17,12,144,14
105,9,8,309,12,11,129,12
106,18,14,303,19,7,120,9
107,13,9,300,12,13,132,11
108,11,11,318,6,13,120,11
109,15,10,321,16,8,101,19
110,14,14,320,8,13,108,13
111,13,9,324,17,11,106,10
112,13,16,337,20,9,85,10
113,13,9,340,15,13,88,12
114,12,12,352,12,8,86,8
115,14,6,362,16,11,77,4
116,8,10,357,17,14,70,14
117,14,7,384,12,7,64,2
118,11,10,354,16,9,79,11
119,10,12,368,15,14,64,7
120,10,13,357,18,13,58,21
121,7,9,396,12,7,56,3
122,6,12,380,9,7,66,10
123,8,8,376,17,14,56,11
124,13,13,367,17,13,59,8
125,11,13,367,18,10,59,12
126,9,9,377,21,9,52,13
127,6,17,383,17,10,43,14
128,9,11,396,11,11,46,6
129,7,8,393,11,11,46,14
130,14,9,404,17,8,35,3
131,8,14,387,8,15,41,17
132,3,10,413,13,10,32,9
133,6,11,399,14,17,30,13
134,3,14,411,14,5,31,12
135,14,17,389,14,10,39,7
136,13,10,381,19,17,37,13
137,11,17,394,13,11,33,11
138,11,13,408,12,10,23,13
139,10,11,397,9,19,32,12
140,7,7,408,15,16,27,10
141,12,13,399,12,12,31,11
142,13,9,420,14,11,13,10
143,9,17,396,12,10,25,21
144,13,6,408,14,9,24,16
145,11,11,414,10,8,23,13
146,8,8,416,12,8,23,15
147,11,14,403,12,14,26,10
148,9,14,411,12,14,25,5
149,10,10,414,13,15,20,8
150,13,17,400,10,13,23,14
151,13,14,415,11,14,12,11
152,6,7,430,9,11,18,9
153,10,10,416,14,13,17,10
154,9,12,413,10,13,19,14
155,15,11,411,9,20,15,9
156,9,13,416,13,7,20,12
157,17,13,407,8,19,16,10
158,13,16,414,6,10,16,15
159,6,15,414,9,16,16,14
160,10,9,419,13,13,18,8
161,16,8,423,9,11,14,9
162,10,9,421,13,6,17,14
163,13,12,420,7,9,13,16
164,9,13,427,13,10,13,5
165,11,11,413,14,15,13,13
166,7,6,432,13,9,14,9
167,16,16,399,19,10,14,16
168,11,14,419,14,8,14,10
169,8,7,430,6,11,17,11
170,7,9,422,8,13,18,13
171,10,7,425,9,12,15,12
172,15,11,424,11,13,10,6
173,8,8,433,7,12,10,12
174,10,13,419,13,12,12,11
175,10,13,428,5,15,10,9
176,12,13,417,13,9,13,13
177,11,7,428,16,9,13,6
178,9,11,415,13,14,21,7
179,9,18,422,8,11,12,10
180,10,12,413,11,17,12,15
181,7,12,414,11,12,16,18
182,9,13,426,8,12,10,12
183,12,15,411,13,15,14,10
184,12,9,421,15,17,7,9
185,7,19,405,14,17,19,9
186,11,13,407,13,19,17,10
187,8,14,420,13,14,8,13
188,4,9,435,4,9,14,15
189,9,10,423,14,10,10,14
190,16,12,419,10,18,10,5
191,13,5,421,12,14,12,13
192,12,16,420,10,14,10,8
193,15,11,411,11,8,16,18
194,10,12,427,11,12,10,8
195,17,11,414,7,14,16,11
196,14,19,390,9,9,36,13
197,10,14,366,15,12,57,16
198,4,15,361,9,8,80,13
199,11,9,330,23,7,96,14
200,10,11,319,5,14,114,17
201,14,7,292,11,13,142,11
202,20,16,274,10,8,148,14
203,5,9,268,10,14,176,8
204,19,16,240,7,9,191,8
205,11,12,257,8,13,175,14
206,6,10,234,3,12,212,13
207,10,16,212,12,15,216,9
208,14,9,170,15,16,258,8
209,14,5,187,9,16,251,8
210,7,7,176,15,7,265,13
211,12,12,182,12,13,248,11
212,13,12,174,10,16,254,11
213,9,12,148,10,17,283,11
214,11,17,140,15,16,280,11
215,16,8,131,16,16,296,7
216,12,13,112,14,8,317,14
217,15,17,112,5,16,318,7
218,7,15,114,17,12,316,9
219,8,14,96,14,16,336,6
220,17,14,92,10,15,334,8
221,10,13,99,10,17,328,13
222,4,11,87,12,19,340,17
223,14,14,97,9,7,341,8
224,12,6,67,12,13,367,13
225,10,18,59,8,23,363,9
226,11,14,61,16,16,362,10
227,11,7,69,14,20,359,10
228,16,6,69,16,14,360,9
229,8,10,54,12,19,376,11
230,8,17,45,11,9,391,9
231,12,18,56,14,14,366,10
232,14,10,37,15,12,388,14
233,18,11,37,15,11,387,11
234,15,14,45,14,15,376,11
235,16,15,42,9,12,381,15
236,11,9,48,6,15,391,10
237,9,10,44,18,11,392,6
238,9,14,42,12,18,386,9
239,9,15,37,10,13,388,18
240,14,10,35,8,15,394,14
241,17,9,29,10,13,398,14
242,16,15,42,7,16,382,12
243,13,11,40,15,12,384,15
244,14,14,43,14,4,388,13
245,8,10,30,10,12,404,16
246,10,11,26,16,14,398,15
247,11,13,32,12,15,397,10
248,19,12,30,8,13,397,11
249,10,8,35,7,7,413,10
250,8,10,18,11,11,420,12
251,13,12,22,10,17,410,6
252,8,10,27,12,11,407,15
253,9,11,17,11,17,410,15
254,8,13,22,15,10,414,8
255,18,10,20,13,9,409,11
256,8,13,20,8,13,424,4
257,13,7,25,11,16,406,12
258,27,11,21,10,14,393,14
259,52,22,17,12,15,358,14
260,69,9,17,14,8,366,7
261,96,10,18,14,8,332,12
262,105,13,19,12,16,314,11
263,112,13,16,13,13,312,11
264,151,14,15,17,15,266,12
265,176,6,15,15,12,261,5
266,163,13,18,15,9,262,10
267,199,7,16,16,10,231,11
268,195,15,23,14,7,230,6
