iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,73,70,59,74,59,81,74
2,68,75,60,66,58,99,64
3,56,61,58,70,65,114,66
4,64,54,62,71,58,127,54
5,61,51,52,63,49,153,61
6,45,66,49,54,71,150,55
7,52,57,53,40,53,177,58
8,52,58,47,46,60,188,39
9,55,47,56,57,38,194,43
10,44,50,50,42,45,214,45
11,40,48,47,38,38,242,37
12,43,52,33,49,36,226,51
13,46,43,30,37,41,258,35
14,38,31,36,39,53,260,33
15,30,42,37,47,32,255,47
16,29,36,31,26,30,302,36
17,33,37,29,48,31,281,31
18,20,28,37,31,25,321,28
19,29,34,26,31,38,306,26
20,34,37,32,25,30,295,37
21,30,29,28,31,28,316,28
22,26,31,31,24,34,322,22
23,28,30,34,32,28,305,33
24,21,26,30,23,20,347,23
25,29,15,17,25,38,340,26
26,33,24,18,26,22,344,23
27,23,19,23,22,23,364,16
28,33,17,19,24,23,351,23
29,22,26,24,28,19,353,18
30,21,20,20,30,24,354,21
31,25,26,14,13,25,370,17
32,20,11,20,35,20,362,22
33,18,17,15,31,26,365,18
34,14,21,13,21,20,387,14
35,16,26,18,23,16,377,14
36,18,22,13,31,19,375,12
37,30,24,13,17,21,359,26
38,18,22,20,25,16,372,17
39,18,19,6,29,15,387,16
40,18,22,13,19,15,380,23
41,20,17,7,16,11,405,14
42,18,16,18,11,10,399,18
43,17,15,26,12,20,379,21
44,16,16,15,12,17,403,11
45,13,17,17,19,19,394,11
46,14,24,10,15,10,403,14
47,16,12,12,20,6,402,22
48,15,24,17,10,10,397,17
49,11,16,8,17,13,417,8
50,13,18,19,11,11,402,16
51,17,20,10,16,13,394,20
52,24,15,13,18,14,388,18
53,8,15,9,19,12,411,16
54,11,15,9,22,11,410,12
55,22,16,14,22,7,396,13
56,12,25,15,21,12,396,9
57,13,19,10,7,12,415,14
58,16,12,13,16,18,405,10
59,11,11,12,16,8,418,14
60,11,17,18,16,16,393,19
61,16,11,12,15,10,406,20
62,15,14,8,19,21,393,20
63,9,13,10,16,13,414,15
64,14,16,10,12,18,407,13
65,9,10,7,14,8,429,13
66,9,20,10,17,9,412,13
67,12,14,8,12,13,417,14
68,12,14,6,18,14,418,8
69,8,19,12,15,8,410,18
70,13,10,14,13,16,406,18
71,7,16,16,11,12,417,11
72,13,15,7,13,13,419,10
73,13,17,10,11,11,416,12
74,17,16,7,18,9,412,11
75,8,20,11,10,13,414,14
76,14,17,16,15,15,398,15
77,7,11,15,9,11,430,7
78,15,13,10,11,10,423,8
79,15,14,11,9,9,417,15
80,9,15,11,16,13,416,10
81,11,9,11,17,11,418,13
82,12,11,7,16,14,422,8
83,10,7,12,12,5,426,18
84,15,10,9,19,11,416,10
85,7,8,12,9,9,428,17
86,9,17,15,7,12,420,10
87,13,9,8,10,12,421,17
88,14,15,14,14,15,409,9
89,6,6,6,10,11,436,15
90,16,8,9,12,12,427,6
91,9,8,11,13,15,424,10
92,8,6,14,13,9,424,16
93,17,16,16,19,17,398,7
94,9,11,9,12,13,419,17
95,15,11,10,14,13,417,10
96,4,10,15,12,14,428,7
97,11,13,8,6,13,421,18
98,8,8,8,16,17,424,9
99,13,15,9,14,18,401,20
100,22,6,16,11,12,412,11
101,10,14,8,6,16,424,12
102,14,11,12,17,10,417,9
103,12,11,17,15,19,410,6
104,19,14,8,10,13,419,7
105,18,14,10,10,13,417,8
106,12,11,15,16,11,412,13
107,8,9,19,10,16,418,10
108,12,13,11,12,11,424,7
109,5,12,7,13,9,435,9
110,10,11,16,12,16,417,8
111,8,15,10,14,7,424,12
112,11,11,14,15,11,416,12
113,13,13,15,19,14,405,11
114,16,18,15,12,8,405,16
115,11,14,11,16,13,412,13
116,16,17,10,9,17,408,13
117,10,16,3,9,9,426,17
118,20,15,15,20,10,397,13
119,13,13,12,10,7,424,11
120,8,14,49,10,10,385,14
121,11,7,61,21,9,373,8
122,9,20,74,6,8,364,9
123,11,10,106,11,11,326,15
124,11,9,128,14,14,303,11
125,12,8,129,10,10,311,10
126,15,12,141,15,11,280,16
127,13,8,177,18,10,255,9
128,9,9,174,12,8,261,17
129,23,17,203,14,14,208,11
130,15,10,204,8,17,227,9
131,13,10,201,17,20,212,17
132,14,15,215,17,11,202,16
133,5,13,246,12,8,198,8
134,12,7,259,13,11,173,15
135,12,7,263,15,14,168,11
136,13,16,256,12,11,174,8
137,13,11,295,14,14,130,13
138,8,9,288,15,9,150,11
139,21,13,303,15,8,119,11
140,13,12,288,13,18,131,15
141,13,17,312,7,16,115,10
142,10,14,309,10,17,119,11
143,10,15,326,12,14,103,10
144,12,15,332,14,14,92,11
145,9,11,354,10,13,82,11
146,11,17,344,8,11,86,13
147,12,10,346,20,9,80,13
148,4,18,364,17,8,65,14
149,7,15,354,7,10,82,15
150,18,18,330,18,10,86,10
151,17,11,365,13,15,64,5
152,13,15,354,10,12,71,15
153,19,19,336,23,12,72,9
154,12,15,365,14,12,63,9
155,15,13,363,9,17,53,20
156,14,12,344,26,11,71,12
157,16,17,318,16,11,106,6
158,15,19,295,14,10,130,7
159,13,10,292,12,10,147,6
