iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,117,115,100,86,99,89,105,94,95
2,105,96,94,107,123,91,92,103,89
3,97,98,87,108,146,81,99,97,87
4,96,89,101,102,181,71,93,83,84
5,93,92,91,100,192,90,88,72,82
6,90,79,91,91,197,90,86,92,84
7,83,93,80,62,278,72,84,72,76
8,76,70,87,77,260,71,80,93,86
9,73,75,76,90,290,57,69,98,72
10,67,67,75,62,345,65,67,69,83
11,82,69,75,71,315,76,59,76,77
12,72,61,63,63,348,72,53,93,75
13,60,60,69,62,357,68,61,96,67
14,57,58,72,51,359,64,54,121,64
15,56,55,102,55,345,62,58,112,55
16,58,51,124,50,328,66,50,116,57
17,44,55,145,49,352,57,47,111,40
18,45,60,190,55,289,51,57,94,59
19,63,59,204,60,271,45,51,97,50
20,36,51,229,38,317,35,51,92,51
21,65,42,246,33,295,40,47,97,35
22,101,44,249,48,252,48,33,97,28
23,91,67,236,37,253,42,40,93,41
24,77,100,261,33,235,31,40,92,31
25,107,129,227,32,212,31,29,101,32
26,74,174,211,43,196,40,35,98,29
27,77,209,197,30,203,27,35,83,39
28,69,196,240,31,171,31,32,94,36
29,44,229,230,33,147,29,30,132,26
30,54,245,199,25,137,27,20,165,28
31,63,189,198,24,120,23,26,190,67
32,76,246,193,15,100,24,22,182,42
33,116,239,181,14,90,23,18,186,33
34,130,205,196,11,104,11,14,191,38
35,140,176,173,20,123,13,15,202,38
36,158,146,187,12,151,12,23,183,28
37,147,140,201,9,150,12,11,196,34
38,159,160,196,13,142,9,10,187,24
39,107,183,173,13,137,9,10,216,52
40,100,162,209,9,146,15,5,174,80
41,105,169,191,12,119,8,5,186,105
42,109,186,192,9,134,7,7,175,81
43,120,199,198,6,107,6,6,190,68
44,138,196,216,11,85,10,8,164,72
45,159,177,210,5,89,3,6,200,51
46,186,207,199,6,61,6,9,186,40
47,175,212,187,8,55,6,4,197,56
