iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,57,39,41,62,57,37,58,54,45
2,71,50,41,49,43,50,55,46,45
3,64,49,42,47,66,53,36,47,46
4,62,39,43,45,82,44,44,47,44
5,52,59,40,36,93,46,34,45,45
6,43,40,45,52,109,44,44,44,29
7,51,53,43,34,93,36,43,59,38
8,39,42,36,48,103,53,38,55,36
9,54,47,33,42,112,43,28,58,33
10,58,38,50,36,119,31,35,54,29
11,45,42,51,32,120,36,35,56,33
12,44,42,33,36,131,32,38,56,38
13,43,39,47,29,125,49,30,45,43
14,31,47,31,29,123,42,38,56,53
15,34,24,51,25,151,44,39,43,39
16,38,46,37,29,123,39,34,49,55
17,62,25,35,20,130,43,26,43,66
18,68,33,26,29,130,35,38,27,64
19,77,21,38,20,105,37,38,42,72
20,71,20,25,24,98,39,56,39,78
21,74,25,19,24,77,27,81,31,92
22,51,19,40,28,77,33,67,48,87
23,53,23,26,23,60,30,78,78,79
24,51,32,34,22,56,25,85,70,75
25,36,19,37,27,39,50,81,70,91
26,31,35,26,21,43,58,94,78,64
27,22,28,33,15,60,49,99,75,69
28,22,19,37,32,43,54,85,81,77
29,25,7,34,23,57,60,94,90,60
30,18,16,57,26,41,59,84,83,66
31,24,19,55,16,40,58,84,101,53
32,23,27,88,23,39,37,78,90,45
33,18,26,78,29,31,41,83,78,66
34,24,15,101,16,30,28,101,64,71
35,23,14,75,44,23,46,96,49,80
36,28,42,86,43,33,31,77,45,65
37,28,49,73,56,46,30,58,39,71
38,53,27,79,42,44,21,73,39,72
39,51,31,71,45,53,26,68,55,50
40,47,39,69,43,53,31,67,48,53
41,36,41,71,21,38,48,87,56,52
42,34,48,63,23,50,52,66,50,64
43,34,72,58,16,38,49,71,61,51
44,21,74,83,17,35,37,81,60,42
45,16,66,74,21,33,34,81,70,55
46,18,57,70,49,28,27,82,64,55
47,18,43,77,35,31,39,75,70,62
48,24,42,87,32,51,30,65,49,70
49,16,30,86,39,48,32,66,44,89
50,20,33,87,54,26,30,90,36,74
51,15,46,80,55,32,21,73,41,87
52,18,48,89,59,16,28,71,42,79
53,35,55,86,56,20,26,61,28,83
54,34,66,93,57,24,11,44,26,95
55,50,70,91,33,26,19,39,27,95
56,38,62,104,41,29,17,37,29,93
57,37,63,89,40,24,27,35,38,97
58,34,49,81,36,24,14,49,62,101
59,44,47,98,35,20,18,45,46,97
60,50,44,90,36,28,19,36,50,97
61,59,27,99,30,36,14,35,64,86
62,85,30,77,18,46,19,33,53,89
63,76,23,86,40,60,20,28,60,57
64,51,38,101,27,71,26,36,38,62
65,62,31,87,38,88,25,36,37,46
66,41,33,95,45,86,36,36,44,34
67,45,39,100,64,76,31,34,28,33
68,32,38,86,75,75,26,29,63,26
69,35,47,82,57,93,26,23,59,28
70,26,54,95,48,76,29,24,70,28
71,33,67,82,43,86,25,19,61,34
72,23,52,77,33,95,21,20,70,59
73,29,55,90,32,87,25,21,57,54
74,27,43,93,28,85,22,27,61,64
75,27,48,98,27,73,21,30,55,71
76,29,32,89,29,72,26,21,50,102
77,33,37,97,37,66,16,33,40,91
78,26,56,111,38,41,24,24,41,89
79,25,66,89,26,58,23,24,55,84
80,22,64,91,40,60,17,25,52,79
81,20,47,102,49,56,16,18,57,85
82,32,41,84,60,35,23,21,66,88
83,13,37,88,74,30,12,27,74,95
84,18,32,80,74,36,21,21,65,103
85,21,33,72,73,43,20,22,79,87
86,16,30,62,63,63,17,28,75,96
87,21,21,73,73,62,24,15,92,69
88,13,47,49,45,73,17,43,92,71
89,28,57,55,55,65,17,44,79,50
90,15,39,64,63,70,22,69,60,48
91,15,39,74,74,61,18,53,59,57
92,20,29,78,51,98,15,85,38,36
93,22,54,87,53,86,12,53,39,44
94,19,44,87,62,74,25,70,36,33
95,28,48,65,80,62,16,60,41,50
96,20,35,83,57,67,20,74,50,44
97,18,24,87,40,92,17,51,57,64
98,17,37,72,45,85,22,57,59,56
99,19,54,70,32,73,17,67,79,39
100,17,43,94,57,66,20,39,77,37
101,22,43,87,38,74,24,41,93,28
102,20,55,89,30,86,26,28,86,30
103,15,61,88,31,82,21,38,87,27
104,10,61,71,24,87,19,46,100,32
105,20,57,59,40,81,22,43,96,32
106,21,58,44,16,96,22,57,95,41
107,21,69,51,35,80,21,49,82,42
108,14,74,45,20,90,23,54,91,39
109,27,70,53,21,75,18,53,94,39
110,21,80,69,22,57,22,54,89,36
111,23,70,66,22,71,19,57,82,40
112,14,74,83,20,76,11,31,97,44
113,23,72,57,21,70,39,40,63,65
114,17,62,47,21,56,50,49,89,59
115,12,68,62,18,64,53,47,68,58
116,19,74,63,18,52,61,41,52,70
117,19,85,63,16,48,55,37,71,56
118,18,77,76,24,60,51,35,69,40
119,20,73,64,27,72,33,17,83,61
120,21,59,72,38,58,32,35,83,52
121,20,79,53,62,68,18,37,73,40
122,20,85,70,44,69,23,49,60,30
123,27,59,67,36,71,20,61,76,33
124,17,71,71,38,74,30,62,63,24
125,16,60,57,60,71,27,65,73,21
126,19,68,70,53,85,15,50,73,17
127,25,65,79,47,79,18,42,71,24
128,17,80,62,40,83,21,30,91,26
129,27,81,76,42,83,29,28,69,15
