iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,83,69,73,66,72,63,57,77
2,59,70,73,62,73,73,88,62
3,56,71,56,56,46,80,97,98
4,71,57,67,66,65,45,64,125
5,68,62,61,57,50,57,69,136
6,59,65,59,61,50,42,114,110
7,37,54,39,60,61,61,89,159
8,37,47,61,50,48,54,100,163
9,42,55,47,49,44,40,94,189
10,42,49,50,46,45,52,71,205
11,51,38,62,45,43,35,62,224
12,36,45,44,42,43,38,73,239
13,40,27,53,43,30,38,81,248
14,40,31,35,37,31,46,67,273
15,30,50,34,29,46,38,63,270
16,32,43,31,37,42,44,61,270
17,31,32,36,45,32,38,51,295
18,60,38,32,39,29,44,48,270
19,90,24,31,27,24,30,59,275
20,83,34,35,29,27,32,39,281
21,106,38,22,32,30,27,49,256
22,123,29,24,27,30,33,36,258
23,134,30,28,34,26,28,52,228
24,169,24,24,19,34,24,37,229
25,178,32,21,27,31,28,41,202
26,190,25,28,18,17,20,31,231
27,176,23,21,24,24,28,66,198
28,198,19,22,14,15,30,80,182
29,163,24,19,17,21,27,115,174
30,162,18,20,19,24,26,131,160
31,140,31,24,17,12,17,164,155
32,156,22,17,20,25,22,165,133
33,116,24,18,19,20,16,186,161
34,114,14,16,15,20,21,217,143
35,128,21,15,21,21,13,221,120
36,115,20,23,21,24,23,223,111
37,113,18,21,21,12,11,254,110
38,118,15,16,25,18,21,252,95
39,90,18,19,24,17,16,278,98
40,102,11,22,27,22,13,282,81
41,83,13,18,21,14,18,305,88
42,86,14,25,19,11,12,298,95
43,78,25,14,15,4,18,328,78
44,70,13,16,14,24,12,343,68
45,54,18,15,17,17,20,354,65
46,69,13,14,15,16,12,351,70
47,49,15,20,18,16,11,366,65
48,58,11,22,13,14,16,371,55
49,58,18,21,6,12,24,370,51
50,53,11,11,15,9,14,386,61
51,53,18,18,17,14,12,371,57
52,48,17,13,13,9,17,392,51
53,78,18,14,17,16,7,364,46
54,62,16,16,17,10,17,372,50
55,68,21,11,22,11,13,370,44
56,68,9,11,15,14,16,377,50
57,65,15,5,15,13,10,400,37
58,71,33,13,14,16,17,355,41
59,62,63,16,17,13,8,340,41
60,64,66,6,18,13,11,315,67
61,38,59,10,13,21,9,309,101
62,48,55,13,17,10,13,310,94
63,38,49,16,9,16,13,283,136
64,50,47,15,15,10,12,238,173
65,43,38,14,17,7,10,240,191
66,45,48,13,21,19,11,222,181
67,42,49,8,13,14,7,211,216
68,44,30,15,10,9,16,211,225
69,39,47,14,13,16,11,173,247
70,39,43,11,15,16,15,179,242
71,30,45,11,18,12,11,174,259
72,27,39,13,46,14,10,165,246
73,32,40,13,33,19,13,149,261
74,31,40,11,40,11,12,145,270
75,22,31,12,38,7,11,147,292
76,29,30,17,34,14,14,132,290
77,17,27,20,34,13,15,123,311
78,22,32,16,28,13,10,130,309
79,19,34,21,31,9,5,118,323
80,22,21,10,24,13,11,122,337
81,21,25,12,26,9,8,106,353
82,29,27,15,28,7,11,114,329
83,19,23,12,27,12,7,92,368
84,20,19,7,35,10,17,86,366
85,22,21,17,21,6,14,90,369
86,19,19,22,20,18,12,75,375
87,16,25,15,18,16,13,67,390
88,17,12,12,29,12,13,70,395
89,18,18,11,27,11,14,70,391
90,12,25,12,23,14,9,49,416
91,19,15,17,23,8,20,44,414
92,16,16,14,23,8,15,54,414
93,23,20,10,14,16,9,58,410
94,21,22,10,14,13,12,56,412
95,16,16,13,11,13,10,51,430
96,17,18,13,13,9,10,53,427
97,15,22,15,16,8,9,42,433
98,12,12,11,19,14,14,45,433
99,9,19,4,12,22,9,71,414
100,10,14,8,17,20,13,99,379
101,21,17,10,15,12,10,124,351
102,18,11,12,13,16,16,138,336
103,12,12,12,17,13,17,156,321
104,16,12,14,8,9,13,180,308
105,11,17,14,19,15,10,201,273
106,12,16,11,14,8,8,195,296
107,10,19,8,12,7,6,209,289
108,9,11,9,22,13,15,223,258
109,16,13,12,13,10,16,239,241
110,16,11,10,13,18,12,267,213
111,20,10,13,20,7,11,271,208
112,14,14,18,14,16,15,284,185
113,11,17,17,12,16,12,296,179
114,13,14,12,14,12,12,306,177
115,16,12,13,9,8,13,296,193
116,14,15,15,17,17,13,313,156
117,16,11,15,19,9,7,315,168
118,21,12,13,13,15,10,330,146
119,9,15,9,14,8,5,353,147
120,11,9,18,14,9,5,361,133
121,13,17,9,9,11,10,378,113
122,16,15,12,16,12,9,353,127
123,13,13,16,10,11,9,375,113
124,18,14,16,16,12,7,385,92
125,17,12,10,10,16,9,374,112
126,13,13,17,10,10,10,380,107
127,11,9,13,15,14,11,378,109
128,14,13,12,21,17,10,372,101
129,14,11,10,24,11,12,395,83
130,8,17,8,6,16,13,392,100
131,14,14,16,11,13,15,423,54
132,14,15,11,8,10,14,414,74
133,14,8,10,18,12,8,413,77
134,13,14,10,11,10,15,421,66
135,21,11,16,8,13,11,417,63
136,9,11,9,12,18,9,426,66
137,14,12,9,7,10,11,449,48
138,14,7,10,8,13,8,453,47
139,11,11,16,14,5,9,440,54
140,14,15,16,15,8,8,436,48
141,16,16,8,15,15,9,441,40
142,8,14,13,14,10,14,432,55
143,15,12,7,12,13,14,442,45
144,20,10,7,19,13,13,434,44
145,15,13,12,18,18,11,437,36
146,11,15,9,13,9,9,417,77
147,15,13,16,17,14,8,404,73
148,20,12,15,12,11,10,416,64
149,15,12,11,16,8,9,421,68
150,16,14,15,15,16,8,399,77
151,14,13,14,6,15,12,395,91
152,12,12,11,14,22,8,373,108
153,15,10,11,15,12,9,387,101
154,9,14,14,14,11,7,371,120
155,8,12,12,16,9,10,364,129
156,14,10,13,14,15,11,343,140
157,7,12,10,12,12,10,321,176
158,11,11,10,7,7,12,311,191
159,8,17,13,15,14,15,294,184
160,15,10,12,9,12,6,265,231
161,18,8,18,11,12,16,280,197
162,13,13,14,7,12,12,254,235
163,12,10,10,12,8,13,249,246
164,8,11,6,10,11,2,279,233
165,10,12,10,13,12,13,253,237
166,12,9,13,11,20,6,252,237
167,4,12,7,13,8,12,250,254
168,14,18,12,12,7,8,254,235
169,13,16,11,12,11,13,266,218
170,17,10,10,14,14,9,272,214
171,15,8,10,14,10,13,284,206
172,11,11,13,14,10,9,282,210
173,15,12,9,9,20,15,269,211
174,14,10,9,12,6,10,294,205
175,15,7,18,16,10,10,313,171
176,9,16,7,9,12,15,306,186
177,10,13,13,13,14,9,319,169
178,7,13,14,14,17,4,337,154
179,10,9,12,9,8,9,356,147
180,17,8,18,12,11,6,340,148
181,16,12,9,36,6,7,332,142
182,11,12,8,58,4,15,318,134
183,13,20,8,91,9,8,277,134
184,11,9,9,99,14,9,284,125
185,10,11,15,108,8,8,290,110
186,14,18,8,130,3,8,268,111
187,15,14,9,112,15,8,253,134
188,10,10,11,119,9,10,249,142
189,11,13,5,168,16,9,219,119
190,19,10,10,181,9,13,217,101
191,19,12,8,179,12,14,212,104
192,9,12,12,219,9,12,210,77
193,7,11,12,240,10,9,177,94
194,9,9,10,232,12,12,173,103
195,19,13,14,229,9,11,192,73
196,17,12,9,246,10,8,181,77
197,9,9,15,276,13,10,157,71
198,15,10,10,269,17,12,156,71
199,14,10,14,294,11,13,138,66
200,8,13,8,300,15,11,132,73
201,9,11,12,306,10,11,122,79
202,10,13,11,309,10,13,114,80
203,16,11,18,329,13,13,102,58
204,20,15,12,328,12,12,97,64
205,8,12,14,340,8,9,106,63
206,15,15,11,319,9,6,89,96
207,16,13,12,324,10,9,79,97
208,13,10,9,339,9,10,78,92
209,11,15,9,338,17,15,80,75
210,11,20,9,331,10,21,72,86
211,17,22,11,326,11,13,79,81
212,12,4,21,348,10,6,82,77
213,13,12,13,338,8,14,105,57
214,11,10,14,347,9,10,110,49
215,10,14,9,322,15,16,112,62
216,14,18,16,319,2,16,118,57
217,14,11,7,332,9,14,119,54
218,18,15,10,307,10,12,135,53
