iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,69,74,78,68,71,68,70,62
2,86,60,66,71,67,77,58,75
3,126,62,65,56,60,71,61,59
4,153,57,64,68,56,50,58,54
5,123,53,63,52,58,53,93,65
6,110,54,63,59,54,56,111,53
7,133,49,66,48,60,51,104,49
8,141,49,35,50,58,43,137,47
9,133,46,45,51,47,48,147,43
10,115,79,33,45,43,44,144,57
11,126,108,43,41,36,41,121,44
12,108,118,47,38,41,39,129,40
13,98,147,26,39,44,42,119,45
14,85,171,27,32,34,43,132,36
15,97,180,39,45,31,28,101,39
16,95,193,33,41,25,41,95,37
17,82,210,39,37,26,32,105,29
18,93,230,29,32,26,45,82,23
19,64,247,43,31,33,24,88,30
20,66,258,33,32,27,33,78,33
21,74,282,29,21,37,23,73,21
22,55,294,31,34,29,34,66,17
23,53,309,25,26,19,30,69,29
24,54,297,29,21,38,32,68,21
25,71,282,24,28,28,29,66,32
26,68,332,23,24,21,25,52,15
27,45,350,32,23,24,14,42,30
28,57,336,29,26,18,16,56,22
29,44,352,30,22,23,17,55,17
30,54,346,26,23,23,14,53,21
31,51,355,19,13,17,30,52,23
32,39,376,23,14,31,20,40,17
33,48,380,18,21,17,18,38,20
34,35,388,23,20,11,20,36,27
35,39,368,30,23,22,21,40,17
36,38,382,20,24,24,18,34,20
37,35,376,26,13,18,19,49,24
38,37,389,24,26,9,21,43,11
39,29,397,22,17,13,20,40,22
40,25,410,10,22,4,22,51,16
41,31,401,20,21,13,11,42,21
42,26,388,13,50,19,12,39,13
43,33,359,23,72,9,18,32,14
44,25,323,10,69,19,20,75,19
45,29,316,16,55,17,17,95,15
46,30,288,17,56,11,24,106,28
47,27,301,16,61,7,19,116,13
48,17,289,13,60,20,8,141,12
49,27,266,12,48,14,13,168,12
50,21,238,15,53,13,24,182,14
51,23,219,12,51,17,15,208,15
52,25,194,19,49,10,12,239,12
53,20,207,17,37,15,10,244,10
54,22,189,13,40,15,19,252,10
55,16,185,16,41,11,12,269,10
56,24,173,15,40,10,14,273,11
57,22,160,12,31,15,12,298,10
58,14,148,13,39,12,15,306,13
59,10,150,16,38,10,17,300,19
60,19,146,17,38,13,10,303,14
61,11,125,18,41,12,6,337,10
62,16,118,17,32,10,12,340,15
63,23,118,17,28,4,12,345,13
64,17,116,14,22,15,12,349,15
65,19,91,17,28,7,18,368,12
66,18,89,15,35,9,13,372,9
67,12,83,10,51,7,15,368,14
68,15,79,10,44,14,16,360,22
69,9,105,11,44,13,20,349,9
70,16,93,10,43,8,14,367,9
71,14,67,14,32,9,13,393,18
72,11,74,6,45,19,17,378,10
73,14,68,13,38,9,15,394,9
74,17,51,11,42,9,6,407,17
75,18,57,10,27,11,14,413,10
76,12,53,19,35,17,8,403,13
77,11,57,12,41,10,11,406,12
78,15,52,9,35,13,10,410,16
79,13,50,8,42,15,7,411,14
80,16,37,12,28,12,11,434,10
81,11,43,13,30,12,8,430,13
82,15,46,14,20,12,6,440,7
83,7,41,15,30,10,11,431,15
84,12,40,8,21,17,14,437,11
85,7,44,12,27,12,12,438,8
86,15,32,8,30,14,11,435,15
87,15,28,9,14,8,11,470,5
88,18,40,10,18,16,12,433,13
89,14,34,13,46,13,10,416,14
90,11,33,9,72,13,9,398,15
91,7,33,16,94,14,11,374,11
92,21,33,7,111,19,9,348,12
93,16,34,9,133,11,13,335,9
94,19,18,11,188,10,12,293,9
95,13,28,15,181,9,10,294,10
96,12,29,15,200,12,12,268,12
97,12,29,7,212,17,11,268,4
98,6,22,4,244,11,10,251,12
99,15,20,5,228,17,12,251,12
100,10,22,12,250,12,13,226,15
101,14,25,16,286,10,10,186,13
102,14,34,13,271,12,9,197,10
103,16,22,11,312,10,7,174,8
104,24,17,7,290,11,13,183,15
105,55,8,9,264,13,14,174,23
106,86,13,12,258,13,12,156,10
107,96,26,7,246,8,13,152,12
108,129,16,10,240,11,14,129,11
109,157,23,18,192,11,8,133,18
110,128,21,45,198,14,12,132,10
111,109,19,67,209,8,17,122,9
112,128,13,84,187,8,20,107,13
113,111,24,106,181,10,14,103,11
114,113,19,143,159,12,11,96,7
115,101,16,169,152,10,15,94,3
116,100,24,173,145,18,12,79,9
117,93,22,204,134,9,10,79,9
118,108,16,207,131,9,10,68,11
119,80,17,210,137,16,15,79,6
120,78,19,243,117,13,8,79,3
121,77,13,266,96,14,14,63,17
122,58,15,272,97,14,18,74,12
123,64,15,308,79,14,9,61,10
124,54,17,318,94,10,7,55,5
125,68,12,275,91,14,14,71,15
126,66,11,264,97,13,9,91,9
127,53,10,256,80,15,10,125,11
128,55,13,251,67,14,15,131,14
129,47,10,231,66,11,17,164,14
130,54,16,210,55,16,12,190,7
131,43,12,179,91,12,13,202,8
