iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,66,78,70,72,74,68,68,64
2,59,68,74,63,56,83,88,69
3,53,77,54,75,62,55,114,70
4,49,64,60,62,74,56,129,66
5,59,49,61,51,61,59,160,60
6,55,58,70,55,60,48,162,52
7,49,63,44,59,55,50,190,50
8,53,56,46,58,53,44,208,42
9,42,45,47,53,52,49,228,44
10,51,49,44,34,53,40,240,49
11,50,50,34,59,51,43,230,43
12,29,44,36,40,47,40,279,45
13,42,32,41,41,38,39,289,38
14,34,34,32,47,52,54,272,35
15,42,30,46,38,48,35,288,33
16,38,27,48,32,32,36,309,38
17,35,32,36,33,28,35,325,36
18,73,42,35,29,26,33,297,25
19,51,43,32,25,30,35,314,30
20,59,28,32,26,27,25,338,25
21,42,22,30,28,30,31,353,24
22,49,20,24,24,24,21,367,31
23,48,32,31,17,30,24,351,27
24,42,30,23,22,25,26,363,29
25,50,25,22,42,12,27,360,22
26,46,23,24,30,22,24,364,27
27,39,32,24,28,28,21,367,21
28,38,26,22,14,20,24,392,24
29,45,15,28,20,23,32,377,20
30,34,19,17,21,22,13,411,23
31,32,21,22,19,21,22,406,17
32,32,23,15,18,22,21,409,20
33,29,17,27,19,24,21,404,19
34,38,20,25,13,26,18,407,13
35,21,11,20,37,23,19,408,21
36,21,26,17,89,15,20,355,17
37,17,18,16,118,13,28,334,16
38,18,25,12,124,16,21,332,12
39,30,12,14,147,13,23,307,14
40,25,20,18,172,18,16,276,15
41,27,14,17,179,20,16,268,19
42,28,14,16,198,21,14,260,9
43,30,15,21,210,19,11,230,24
44,25,16,15,216,19,25,224,20
45,28,13,18,251,19,15,208,8
46,22,22,8,275,16,15,191,11
47,21,18,24,245,18,15,207,12
48,21,17,11,231,10,21,230,19
49,20,15,17,210,16,11,253,18
50,20,11,13,203,19,9,268,17
51,17,9,8,188,18,12,296,12
52,18,8,16,175,17,15,295,16
53,15,13,13,166,13,14,313,13
54,16,15,17,169,12,14,300,17
55,14,18,17,156,12,19,314,10
56,17,11,17,148,18,12,328,9
57,15,10,7,148,22,11,336,11
58,8,11,8,156,13,7,347,10
59,14,13,16,156,11,18,321,11
60,13,11,14,152,10,6,346,8
61,16,15,13,131,16,7,348,14
62,14,44,16,114,8,8,337,19
63,10,72,11,116,18,14,300,19
64,22,116,12,110,8,13,269,10
65,16,115,18,100,15,12,269,15
66,12,140,16,95,14,14,253,16
67,17,147,12,83,12,10,260,19
68,15,169,11,85,10,18,230,22
69,9,185,9,83,13,10,234,17
70,11,242,10,81,9,13,181,13
71,19,228,8,82,22,13,182,6
72,9,264,12,68,11,13,167,16
73,12,241,14,66,18,13,177,19
74,9,218,14,73,12,15,211,8
75,17,222,10,57,9,13,218,14
76,15,190,11,63,12,16,239,14
77,3,181,13,62,16,17,256,12
78,9,196,8,48,12,8,268,11
79,15,146,10,72,13,18,271,15
80,18,139,4,119,10,9,249,12
81,14,138,11,126,11,11,228,21
82,11,123,14,130,16,19,230,17
83,10,122,13,154,13,11,222,15
84,15,129,20,179,13,16,171,17
85,11,114,11,199,13,15,183,14
86,10,106,14,209,8,17,187,9
87,12,109,10,221,8,13,179,8
88,8,89,11,263,15,10,156,8
89,16,84,9,266,15,10,152,8
90,12,77,10,235,14,19,184,9
91,7,82,7,233,11,16,193,11
92,15,72,8,229,15,15,197,9
93,14,72,14,186,9,15,237,13
94,11,72,13,210,11,8,226,9
95,12,66,8,198,6,21,240,9
96,14,62,8,213,17,13,224,9
97,10,83,21,183,13,12,227,11
98,16,104,11,143,11,11,253,11
99,13,118,14,148,14,13,226,14
100,8,140,11,156,11,11,215,8
101,7,167,14,160,12,9,181,10
102,8,184,11,128,13,9,200,7
103,9,169,8,133,10,4,211,16
104,16,198,7,113,11,7,199,9
105,14,211,17,84,12,20,183,19
106,11,247,9,89,9,16,168,11
107,9,252,6,99,15,11,159,9
108,12,256,7,113,15,9,137,11
109,8,272,16,75,10,9,157,13
110,8,283,15,81,13,16,128,16
111,11,254,12,107,20,9,141,6
112,8,312,6,94,9,20,105,6
113,11,316,10,73,13,6,119,12
114,14,316,14,78,5,15,106,12
115,11,344,8,68,12,9,100,8
116,7,315,19,94,10,12,86,17
117,13,276,15,112,11,14,105,14
118,11,265,5,138,10,10,105,16
119,7,274,7,142,20,17,79,14
120,5,249,16,171,10,11,91,7
121,5,229,11,218,12,11,60,14
122,11,212,6,227,14,12,72,6
123,14,209,16,218,8,10,70,15
124,7,215,9,232,11,7,69,10
125,8,186,9,266,13,12,53,13
126,12,168,10,269,9,14,69,9
127,10,168,7,274,17,13,57,14
128,14,163,5,292,11,8,54,13
129,11,159,12,279,12,14,58,15
130,8,129,16,326,12,11,48,10
131,3,120,10,342,13,10,49,13
132,16,120,14,332,11,8,45,14
133,13,126,10,351,3,8,39,10
134,20,114,15,333,7,8,54,9
135,9,110,14,364,7,17,25,14
136,6,94,10,362,11,12,37,28
137,9,94,13,348,11,14,45,26
138,16,84,9,363,15,9,38,26
139,16,93,11,349,10,12,44,25
140,15,76,13,376,15,16,30,19
141,14,77,4,399,11,6,26,23
142,12,76,8,387,13,18,29,17
143,15,81,11,370,15,13,32,23
144,11,69,7,392,6,8,53,14
145,9,52,22,374,7,11,65,20
146,6,59,10,359,10,11,92,13
147,16,68,14,313,11,15,105,18
148,14,58,7,296,13,15,137,20
149,10,56,8,292,22,10,152,10
150,7,57,16,290,9,14,153,14
151,18,48,7,253,13,11,189,21
152,16,75,7,237,11,3,196,15
153,12,105,9,219,11,14,174,16
154,10,129,7,201,10,15,170,18
155,12,137,11,190,12,9,173,16
156,13,151,15,193,18,13,138,19
157,8,167,11,204,16,12,123,19
158,11,174,4,166,6,20,162,17
159,11,171,14,154,10,12,174,14
160,10,186,14,138,4,16,180,12
161,7,188,21,145,9,15,163,12
162,7,202,9,140,12,14,162,14
163,17,195,17,121,13,13,172,12
164,8,209,13,135,15,7,163,10
165,12,235,11,116,15,10,144,17
166,10,247,9,110,12,12,147,13
167,13,256,12,98,14,10,149,8
168,14,287,7,80,11,10,140,11
169,15,293,10,93,7,7,129,6
170,15,296,10,84,10,17,118,10
171,11,304,14,77,10,18,117,9
172,10,306,13,80,10,15,114,12
173,18,332,10,74,12,19,83,12
174,17,323,13,78,13,11,90,15
175,11,344,10,54,6,13,108,14
176,8,357,18,71,10,10,76,10
177,14,372,10,49,16,7,77,15
178,14,370,19,57,15,10,67,8
179,8,392,11,49,13,12,65,10
180,14,369,5,51,19,12,76,14
181,10,388,18,40,12,13,65,14
182,15,391,10,44,7,20,65,8
183,14,411,9,40,9,10,56,11
184,11,410,10,34,12,6,63,14
185,15,410,14,39,13,19,41,9
186,4,409,16,41,13,14,51,12
187,9,428,6,43,8,15,41,10
