iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,58,78,82,63,71,87,65,56
2,71,96,66,59,78,73,68,49
3,52,91,69,89,58,64,67,70
4,68,71,50,125,67,62,57,60
5,48,92,68,146,47,56,48,55
6,55,68,58,150,61,61,42,65
7,58,72,45,174,58,48,49,56
8,56,56,49,212,50,41,45,51
9,48,70,47,217,42,44,41,51
10,54,68,42,227,45,44,39,41
11,47,68,49,228,58,22,36,52
12,34,53,47,253,35,45,41,52
13,40,67,40,255,37,31,48,42
14,33,43,48,293,33,26,41,43
15,28,63,24,311,28,38,32,36
16,33,51,39,290,42,31,33,41
17,40,54,36,287,33,37,39,34
18,31,38,26,323,35,37,34,36
19,25,44,35,338,29,30,31,28
20,37,37,35,323,26,35,42,25
21,31,48,25,333,38,32,28,25
22,27,32,27,325,29,30,58,32
23,33,40,28,301,27,26,86,19
24,27,36,27,294,17,29,98,32
25,23,34,29,284,29,24,113,24
26,23,38,23,265,19,30,141,21
27,20,29,20,240,28,22,178,23
28,35,40,20,217,17,17,191,23
29,22,32,22,213,26,24,194,27
30,25,25,20,220,19,21,207,23
31,22,36,20,187,23,15,235,22
32,24,27,18,190,14,20,247,20
33,20,20,19,172,21,21,270,17
34,22,15,17,158,28,18,282,20
35,18,22,21,143,20,18,302,16
36,22,24,16,142,19,15,301,21
37,20,25,19,130,17,21,314,14
38,19,17,23,120,14,17,329,21
39,11,20,18,136,23,15,321,16
40,19,17,14,131,17,15,321,26
41,10,21,14,128,20,17,329,21
42,15,23,12,110,18,16,350,16
43,12,19,14,94,16,17,368,20
44,24,17,17,92,21,17,358,14
45,15,22,18,73,13,15,380,24
46,18,13,14,87,15,15,382,16
47,17,21,12,77,11,16,390,16
48,41,13,16,75,23,11,366,15
49,37,14,41,78,19,11,342,18
50,42,17,75,69,15,12,312,18
51,39,15,86,62,19,18,311,10
52,45,15,109,58,18,13,286,16
53,32,18,132,62,14,15,268,19
54,42,16,160,65,17,8,240,12
55,36,17,171,54,9,9,254,10
56,35,16,182,76,10,16,210,15
57,25,15,168,75,27,9,232,9
58,32,10,165,103,10,15,211,14
59,43,10,161,129,10,12,182,13
60,36,9,168,109,13,13,197,15
61,27,13,121,114,17,10,248,10
62,27,30,137,123,17,12,207,7
63,17,37,122,112,15,17,234,6
64,15,47,125,106,11,11,237,8
65,16,69,134,77,12,9,235,8
66,15,67,105,87,17,10,249,10
67,25,86,118,72,15,11,223,10
68,22,74,107,81,16,11,246,3
69,22,96,100,89,8,17,221,7
70,22,108,82,83,9,7,236,13
71,21,98,78,57,10,16,271,9
72,28,84,76,70,11,10,266,15
73,19,86,78,54,15,11,278,19
74,21,65,72,60,10,14,306,12
75,13,69,72,48,13,9,318,18
76,18,84,70,49,12,10,309,8
77,14,84,56,47,15,17,319,8
78,15,64,71,48,11,10,330,11
79,19,66,54,38,12,13,342,16
80,15,58,52,42,18,9,354,12
81,8,61,51,41,3,5,375,16
82,19,53,50,41,10,12,365,10
83,19,48,38,68,10,12,357,8
84,18,51,53,90,11,11,320,6
85,14,45,40,113,20,8,310,10
86,16,45,50,145,13,15,268,8
87,11,48,49,155,11,15,262,9
88,18,36,34,192,16,16,234,14
89,14,37,33,188,11,10,255,12
90,23,35,34,208,10,11,222,17
91,12,34,46,232,12,6,203,15
92,15,37,37,210,8,9,229,15
93,17,39,35,192,8,11,246,12
94,16,40,42,166,10,9,271,6
95,18,25,23,175,12,12,284,11
96,11,29,30,178,7,12,281,12
97,11,35,23,156,9,10,271,45
98,18,17,26,154,9,11,245,80
99,17,25,32,148,7,7,246,78
100,15,30,29,116,15,13,235,107
101,13,18,23,119,10,8,228,141
102,20,20,23,123,16,8,195,155
