iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,77,59,74,74,80,56,73,67
2,70,76,62,61,56,65,68,102
3,58,77,56,57,42,70,75,125
4,62,63,60,62,59,57,48,149
5,57,53,65,70,53,54,58,150
6,67,51,47,67,49,56,58,165
7,53,51,39,49,51,52,57,208
8,52,54,53,50,53,48,42,208
9,44,77,49,46,43,62,55,184
10,34,116,52,34,43,41,47,193
11,45,117,46,50,45,37,45,175
12,35,133,58,39,34,40,31,190
13,30,164,35,45,40,43,42,161
14,45,181,40,41,41,40,36,136
15,40,213,36,39,41,34,46,111
16,41,187,42,35,30,40,40,145
17,38,242,33,31,33,27,35,121
18,25,233,32,45,32,42,26,125
19,35,247,30,32,26,35,27,128
20,24,262,30,33,31,34,31,115
21,37,267,39,31,27,31,23,105
22,52,262,25,33,28,28,33,99
23,52,252,23,25,24,32,27,125
24,46,255,25,29,26,26,19,134
25,47,220,31,26,37,26,21,152
26,49,213,26,22,26,27,17,180
27,72,202,24,25,32,22,28,155
28,60,210,22,18,23,21,21,185
29,61,183,21,24,19,24,21,207
30,66,171,23,22,23,24,19,212
31,58,163,23,20,18,19,22,237
32,56,152,26,19,26,22,12,247
33,54,134,17,29,16,28,24,258
34,50,135,24,21,18,24,16,272
35,50,123,22,16,20,25,21,283
36,36,128,13,20,18,15,24,306
37,40,116,21,14,20,18,10,321
38,49,133,16,22,17,13,12,298
39,35,116,12,23,20,16,24,314
40,33,149,17,23,13,16,20,289
41,41,194,20,19,19,12,20,235
42,45,179,11,14,17,12,16,266
43,36,198,14,35,8,33,13,223
44,37,216,13,13,12,16,17,236
45,31,240,16,9,12,11,14,227
46,32,255,16,27,15,18,17,180
47,35,268,14,14,14,16,20,179
48,30,270,11,11,11,15,11,201
49,31,258,19,19,14,15,51,153
50,29,260,15,16,22,11,62,145
51,16,214,21,13,23,16,99,158
52,24,212,18,16,12,13,113,152
53,24,194,24,18,14,19,151,116
54,17,213,17,11,8,16,156,122
55,15,188,12,12,11,14,184,124
56,25,171,20,10,10,9,184,131
57,14,151,22,7,8,17,205,136
58,31,179,10,14,13,6,201,106
59,22,142,19,11,8,15,231,112
60,19,136,12,21,12,11,241,108
61,18,127,19,13,11,10,256,106
62,10,114,17,11,16,11,281,100
63,23,110,19,10,8,13,288,89
64,22,112,14,13,19,9,289,82
65,20,104,11,20,15,16,292,82
66,15,114,18,15,10,12,294,82
67,19,97,10,10,9,16,327,72
68,16,88,14,15,18,11,324,74
69,20,80,10,4,15,20,350,61
70,19,70,9,9,13,9,368,63
71,11,71,10,14,7,11,368,68
72,24,69,15,15,8,16,349,64
73,17,76,13,20,14,16,351,53
74,15,65,8,15,18,7,379,53
75,17,65,14,8,13,13,388,42
76,18,71,14,18,10,10,373,46
77,19,55,10,11,12,10,403,40
78,13,47,9,20,13,12,402,44
79,9,48,13,17,9,13,408,43
80,15,41,12,16,15,9,420,32
81,6,55,10,9,12,11,424,33
82,24,37,9,11,20,13,405,41
83,29,46,15,10,14,11,396,39
84,51,49,7,13,11,12,395,22
85,46,47,16,11,6,7,400,27
86,49,45,13,12,17,11,388,25
87,35,29,10,11,20,16,414,25
88,40,64,8,9,11,6,383,39
89,46,74,15,16,14,13,342,40
90,38,124,12,15,16,14,317,24
91,45,127,12,9,13,15,322,17
92,41,151,13,16,13,14,295,17
93,33,157,14,7,16,8,301,24
94,30,141,14,11,10,18,302,34
95,33,162,15,10,11,14,294,21
96,30,199,5,11,13,12,264,26
97,31,212,16,12,5,15,251,18
98,26,214,18,8,8,17,242,27
99,34,243,15,16,10,15,210,17
100,24,267,11,18,12,13,199,16
101,21,266,9,14,18,17,196,19
102,28,281,11,11,5,7,198,19
103,24,312,9,6,15,11,167,16
104,25,306,16,15,18,15,149,16
105,21,294,13,10,12,8,185,17
106,20,329,8,6,6,11,162,18
107,19,326,16,19,19,12,132,17
108,19,335,11,5,13,13,145,19
109,22,354,12,6,15,13,128,10
110,26,355,5,9,13,13,119,20
111,19,338,15,7,12,10,131,28
112,19,356,7,9,8,13,128,20
113,19,344,12,10,13,20,133,9
114,22,351,16,4,13,11,128,15
115,21,377,18,9,14,8,99,14
116,12,380,14,14,11,18,100,11
117,10,395,11,14,8,8,104,10
118,15,398,10,8,8,13,85,23
119,22,389,7,12,11,12,93,14
120,17,396,11,11,9,18,86,12
121,17,396,12,14,7,13,90,11
122,16,414,10,11,15,8,79,7
123,8,398,19,12,10,12,86,15
124,14,437,8,16,8,13,55,9
125,11,415,13,9,16,18,62,16
126,14,424,4,14,12,13,69,10
127,19,423,15,17,7,13,54,12
128,11,433,10,10,11,13,62,10
129,12,450,13,11,10,17,39,8
130,10,437,11,18,12,7,53,12
131,11,400,16,15,15,25,65,13
132,8,391,7,8,13,8,115,10
133,12,373,11,9,8,15,126,6
134,45,340,11,11,13,12,112,16
135,67,330,13,12,13,9,106,10
136,86,318,10,15,10,14,94,13
137,105,283,15,10,10,9,114,14
138,135,282,9,10,11,15,86,12
139,173,251,15,12,7,10,81,11
140,157,234,12,14,13,11,114,5
141,146,265,9,16,6,14,90,14
142,153,259,12,17,9,18,90,2
143,132,289,9,16,12,13,81,8
144,124,317,13,6,6,13,74,7
145,114,327,15,11,9,20,58,6
146,107,341,9,10,10,14,62,7
147,113,323,8,5,13,13,77,8
148,97,350,15,13,6,14,53,12
149,92,342,14,14,9,16,65,8
150,94,348,15,14,10,17,54,8
151,85,371,7,11,12,7,49,18
152,104,353,16,17,8,13,36,13
153,88,356,15,12,11,10,44,24
154,79,375,10,13,8,20,45,10
155,74,347,17,8,6,19,59,30
156,83,346,14,6,7,9,46,49
157,64,368,6,8,8,16,42,48
158,63,341,10,7,11,10,38,80
159,75,314,12,10,11,17,33,88
160,59,297,14,16,12,17,33,112
161,55,284,16,15,14,11,31,134
162,38,278,17,10,10,11,33,163
163,51,262,11,9,12,15,34,166
164,49,249,5,15,6,12,41,183
165,44,221,18,8,6,11,29,223
166,50,199,13,9,8,10,32,239
167,52,184,7,9,10,12,24,262
168,46,184,11,13,14,11,26,255
169,42,184,9,17,9,10,14,275
170,42,189,13,14,10,11,19,262
171,48,169,7,11,15,11,27,272
172,37,162,15,21,11,10,26,278
173,31,142,19,8,8,11,22,319
174,30,161,13,9,12,13,11,311
175,40,136,9,12,7,20,23,313
176,27,129,15,9,9,9,24,338
177,26,135,16,12,18,9,24,320
178,36,111,10,9,13,4,17,360
179,26,100,16,12,14,8,13,371
180,24,82,10,42,7,12,24,359
181,25,100,12,68,12,13,18,312
182,32,103,8,77,10,12,18,300
183,22,71,10,126,8,19,24,280
184,22,75,16,125,13,11,10,288
185,11,76,15,163,13,14,19,249
186,31,95,12,169,6,16,14,217
187,25,111,10,172,11,7,17,207
188,20,109,18,152,10,9,26,216
189,22,147,12,137,16,11,15,200
190,21,165,10,124,8,7,21,204
191,17,181,11,139,8,19,12,173
192,15,192,14,135,13,7,16,168
193,15,225,16,112,9,13,15,155
194,22,249,9,106,11,7,12,144
195,17,248,10,111,10,14,13,137
196,24,266,14,98,8,13,10,127
197,14,281,20,100,13,8,9,115
