iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,68,78,63,65,72,70,61,83
2,72,50,70,79,61,60,84,84
3,64,65,63,93,71,70,65,69
4,53,51,57,126,75,46,60,92
5,60,44,56,133,51,58,76,82
6,46,52,51,159,49,66,58,79
7,47,58,51,187,35,55,56,71
8,53,50,49,179,59,49,46,75
9,39,49,56,212,40,51,43,70
10,50,47,60,212,45,39,38,69
11,42,59,43,245,44,28,39,60
12,47,42,40,273,35,27,43,53
13,34,36,38,274,39,31,55,53
14,30,35,34,299,44,36,38,44
15,34,30,36,299,36,35,44,46
16,26,40,36,305,25,36,45,47
17,28,37,42,307,32,28,37,49
18,31,25,33,330,32,31,30,48
19,25,30,23,317,22,26,60,57
20,34,31,29,289,23,31,82,41
21,36,32,30,270,30,36,91,35
22,31,27,18,266,27,24,116,51
23,24,32,28,230,23,26,153,44
24,30,25,25,211,29,29,179,32
25,25,17,24,217,23,27,192,35
26,24,18,27,206,26,24,186,49
27,28,15,18,213,19,25,220,22
28,23,36,23,189,28,21,213,27
29,28,20,28,160,16,27,259,22
30,20,21,27,149,25,22,274,22
31,28,20,19,166,17,23,263,24
32,32,21,20,146,23,18,275,25
33,19,24,15,135,24,18,308,17
34,19,14,31,127,24,21,299,25
35,20,14,14,112,15,14,353,18
36,23,18,27,114,17,15,329,17
37,19,21,22,104,23,22,332,17
38,19,19,25,112,16,11,332,26
39,17,24,14,98,18,15,352,22
40,16,18,15,98,19,26,352,16
41,12,9,11,105,20,12,369,22
42,16,21,12,105,18,19,354,15
43,18,22,15,92,13,14,365,21
44,18,17,17,114,17,19,342,16
45,19,20,23,97,24,13,346,18
46,15,13,17,86,16,18,375,20
47,11,19,22,79,7,25,376,21
48,13,11,19,88,20,12,387,10
49,12,13,11,78,10,14,407,15
50,13,13,17,79,7,5,407,19
51,17,17,13,59,15,13,403,23
52,17,18,14,66,9,12,407,17
53,15,14,12,71,10,15,404,19
54,13,12,8,59,6,14,426,22
55,13,9,11,73,13,13,409,19
56,14,9,18,54,14,10,429,12
57,15,23,12,57,8,9,425,11
58,13,9,13,44,21,11,437,12
59,30,10,11,41,14,6,435,13
60,23,9,13,48,11,18,426,12
61,32,15,11,32,9,8,425,28
62,25,11,16,37,9,15,432,15
63,43,9,21,47,14,7,404,15
64,74,10,11,47,15,11,378,14
65,93,15,15,35,19,16,355,12
66,112,20,22,30,11,10,338,17
67,144,13,19,25,11,7,328,13
68,168,16,13,26,10,12,299,16
69,181,13,9,37,18,11,276,15
70,182,6,22,26,10,14,289,11
71,213,17,20,28,14,7,249,12
72,229,13,9,25,12,9,249,14
73,221,21,10,33,13,14,222,26
74,228,16,11,31,14,16,207,37
75,254,12,16,19,15,16,209,19
76,283,12,10,32,14,8,179,22
77,297,11,4,33,22,7,166,20
78,310,20,14,17,17,7,155,20
79,278,14,18,28,17,14,169,22
80,302,15,12,18,20,2,164,27
81,319,16,9,17,8,14,156,21
82,322,18,9,19,16,11,145,20
83,314,22,9,15,13,12,145,30
84,295,13,14,18,15,16,137,52
85,299,12,8,14,12,4,144,67
86,246,14,14,22,12,11,139,102
87,244,9,14,23,22,15,104,129
88,254,13,17,14,7,11,136,108
89,214,17,14,14,13,10,165,113
90,209,16,11,14,14,6,174,116
91,186,7,17,13,9,12,213,103
92,179,13,14,20,14,9,227,84
93,184,9,13,11,14,6,242,81
94,164,10,12,9,8,12,211,134
95,157,12,13,14,11,10,200,143
96,152,13,8,24,10,10,185,158
97,135,12,13,12,11,14,188,175
98,131,7,14,20,16,7,190,175
99,118,16,12,14,12,12,167,209
100,119,9,13,22,18,12,172,195
101,109,10,14,13,14,9,214,177
102,101,12,13,15,9,3,230,177
103,91,11,15,19,18,8,224,174
104,87,13,9,16,34,9,225,167
105,84,12,15,14,54,12,221,148
106,97,12,17,11,86,9,182,146
107,87,14,7,9,104,12,197,130
108,78,9,17,9,105,14,165,163
109,83,9,10,10,95,10,167,176
110,79,15,18,16,89,9,148,186
111,92,10,8,7,81,16,144,202
112,114,6,16,17,93,9,136,169
113,143,9,7,22,83,7,133,156
114,144,11,7,14,78,14,124,168
115,174,19,22,10,75,9,115,136
116,185,14,12,14,72,10,120,133
117,202,10,9,5,69,11,129,125
118,223,16,14,14,63,6,104,120
119,199,9,11,9,68,16,116,132
120,204,9,6,15,73,12,103,138
121,172,10,11,12,84,12,136,123
122,158,8,13,13,66,12,180,110
123,169,14,9,15,64,13,182,94
124,157,13,12,20,53,6,187,112
125,135,14,10,15,63,15,171,137
126,121,13,9,14,48,17,172,166
127,104,12,13,17,45,7,168,194
128,119,11,13,16,59,13,127,202
129,105,15,15,10,48,11,157,199
130,113,18,13,19,39,10,113,235
131,104,10,9,15,41,21,135,225
132,95,17,10,7,34,13,136,248
133,75,15,15,13,32,6,134,270
134,89,8,13,13,36,8,122,271
135,94,14,15,9,37,10,97,284
136,91,9,13,13,25,12,99,298
137,77,17,12,12,28,9,96,309
138,64,10,15,14,37,10,100,310
139,59,17,12,11,22,11,101,327
140,57,11,14,11,38,13,87,329
141,53,12,14,8,15,17,79,362
142,58,13,8,18,41,10,88,324
143,60,15,21,12,21,12,89,330
144,47,10,15,5,26,8,75,374
145,49,12,18,14,19,9,50,389
146,49,9,13,18,15,8,50,398
147,42,10,15,13,38,14,68,360
148,46,6,12,15,18,12,63,388
149,47,6,13,18,26,10,40,400
150,32,10,15,14,25,9,59,396
151,35,14,9,12,17,10,57,406
152,48,8,17,47,20,15,50,355
153,38,13,13,70,16,9,39,362
154,30,14,10,85,18,11,45,347
155,24,11,15,97,21,5,65,322
156,38,13,13,118,26,19,46,287
157,32,10,14,131,20,8,40,305
158,32,15,14,152,19,9,21,298
159,21,14,19,171,20,10,28,277
160,30,13,10,208,13,11,43,232
161,20,13,11,209,21,13,38,235
162,22,9,14,232,14,7,34,228
163,22,14,11,231,21,12,30,219
164,27,8,12,272,14,12,20,195
165,24,11,17,257,18,11,31,191
166,27,14,5,284,12,18,18,182
167,21,18,10,298,15,12,22,164
168,25,13,10,315,17,11,22,147
169,23,13,10,310,10,9,24,161
170,15,13,6,323,15,5,26,157
171,26,18,1,314,20,13,22,146
172,21,24,8,329,14,11,29,124
173,17,11,8,359,11,5,14,135
174,24,10,11,350,12,8,20,125
175,25,11,17,348,17,10,15,117
176,18,16,16,356,5,14,18,117
177,13,15,13,392,13,9,11,94
178,21,12,9,386,15,9,20,88
179,25,9,9,365,9,9,20,114
180,15,21,18,386,15,12,16,77
181,14,14,15,394,21,9,10,83
182,10,11,13,407,7,11,17,84
183,17,17,12,400,14,12,26,62
184,13,13,17,428,11,6,16,56
185,15,12,18,411,18,11,18,57
186,17,15,10,391,14,11,34,68
187,21,10,8,402,19,10,29,61
188,15,16,11,408,14,21,26,49
189,14,13,15,427,9,16,15,51
190,15,17,12,417,10,14,30,45
191,13,19,8,418,14,12,24,52
