iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,75,66,85,63,68,70,63
2,58,74,68,70,67,90,63
3,72,72,71,59,60,101,55
4,61,67,72,64,47,108,71
5,68,54,35,55,68,163,47
6,36,60,59,61,49,172,53
7,53,46,49,43,43,201,55
8,33,51,52,39,53,195,67
9,37,51,37,47,45,219,54
10,44,42,59,46,52,205,42
11,38,48,46,28,50,241,39
12,36,47,45,45,35,238,44
13,25,36,53,33,42,259,42
14,37,46,48,27,37,253,42
15,31,33,37,36,34,293,26
16,42,37,27,39,46,277,22
17,33,36,51,31,30,275,34
18,26,33,30,28,22,315,36
19,35,30,30,34,24,306,31
20,34,24,24,32,36,305,35
21,26,27,30,27,31,323,26
22,29,21,29,22,33,327,29
23,25,29,31,26,30,328,21
24,23,24,31,25,24,342,21
25,28,28,28,30,22,333,21
26,24,17,23,18,25,360,23
27,26,19,22,21,28,357,17
28,23,16,26,29,23,350,23
29,29,18,19,24,28,348,24
30,20,19,24,16,16,369,26
31,18,15,21,12,16,394,14
32,22,18,13,17,22,375,23
33,13,24,18,20,22,370,23
34,22,27,11,15,14,387,14
35,22,22,18,20,20,374,14
36,20,12,25,14,24,379,16
37,19,14,16,23,23,377,18
38,20,14,16,16,14,396,14
39,21,16,16,15,20,385,17
40,20,18,13,11,12,402,14
41,16,13,17,17,19,383,25
42,24,18,22,17,16,377,16
43,16,19,14,16,13,393,19
44,18,16,18,18,11,390,19
45,11,19,21,16,17,392,14
46,15,22,16,17,13,390,17
47,15,19,21,18,16,388,13
48,20,9,13,16,12,407,13
49,15,15,14,16,12,409,9
50,17,10,17,21,15,393,17
51,18,13,14,18,13,398,16
52,16,7,20,11,14,411,11
53,18,20,10,19,14,402,7
54,14,14,12,14,13,412,11
55,19,19,18,11,11,398,14
56,21,21,9,12,17,401,9
57,13,14,13,11,12,409,18
58,13,6,10,23,10,412,16
59,15,17,13,9,15,413,8
60,27,14,14,10,17,401,7
61,10,15,16,12,8,417,12
62,8,22,11,15,10,417,7
63,16,23,8,10,25,399,9
64,14,18,11,14,17,404,12
65,12,15,9,8,8,427,11
66,9,23,12,17,13,398,18
67,10,10,10,15,12,422,11
68,9,10,15,20,7,417,12
69,16,11,20,12,20,396,15
70,13,10,7,16,12,418,14
71,11,8,18,13,15,411,14
72,15,14,8,8,13,419,13
73,26,10,5,8,18,412,11
74,13,16,15,11,8,415,12
75,7,14,14,11,8,427,9
76,15,14,13,12,5,418,13
