iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,65,65,63,77,83,66,71
2,78,73,69,73,67,65,65
3,58,76,46,58,64,118,70
4,57,59,66,57,64,127,60
5,46,64,64,55,53,144,64
6,52,60,44,55,48,162,69
7,41,53,52,58,51,193,42
8,42,47,53,56,44,192,56
9,48,46,48,41,49,212,46
10,46,47,45,39,42,220,51
11,34,46,34,56,46,228,46
12,29,34,46,40,35,265,41
13,38,33,36,47,43,254,39
14,30,35,37,37,51,261,39
15,39,44,36,32,34,264,41
16,33,37,35,31,40,281,33
17,30,32,32,39,40,282,35
18,36,27,31,31,31,292,42
19,26,28,31,33,30,293,49
20,28,22,28,34,31,321,26
21,31,31,24,25,33,318,28
22,28,24,26,25,30,330,27
23,34,17,30,23,27,338,21
24,24,25,23,21,31,330,36
25,24,19,24,28,25,346,24
26,25,26,21,23,31,342,22
27,18,19,28,32,50,323,20
28,19,33,20,25,69,299,25
29,17,26,21,27,79,293,27
30,27,20,17,26,106,274,20
31,21,26,21,16,124,257,25
32,26,23,29,17,137,242,16
33,19,26,21,25,152,229,18
34,23,17,23,19,174,212,22
35,10,19,12,19,208,203,19
36,19,14,25,18,200,202,12
37,21,15,17,23,210,187,17
38,11,12,20,26,222,178,21
39,20,27,21,7,225,167,23
40,20,16,17,19,237,170,11
41,22,17,11,17,272,138,13
42,11,18,19,15,282,127,18
43,16,10,17,21,278,130,18
44,14,7,19,17,291,124,18
45,16,12,9,17,312,103,21
46,11,10,18,18,298,118,17
47,15,18,15,17,309,105,11
48,12,16,15,15,330,87,15
49,15,20,14,11,321,94,15
50,16,15,15,16,323,91,14
51,9,21,24,14,311,93,18
52,9,18,10,12,348,81,12
53,18,9,10,16,340,83,14
54,12,19,16,15,359,60,9
55,10,9,16,9,355,77,14
56,11,17,12,10,360,66,14
57,12,16,11,16,345,72,18
58,20,18,22,15,340,56,19
59,12,15,12,19,347,69,16
60,16,16,15,11,370,46,16
61,15,20,21,15,357,51,11
62,15,12,11,9,383,47,13
63,16,12,14,12,385,41,10
64,11,10,24,14,374,44,13
65,16,12,11,22,371,41,17
66,12,11,18,7,393,36,13
67,13,16,8,21,391,31,10
68,11,16,13,21,371,47,11
69,8,11,13,12,397,36,13
70,11,13,15,3,388,48,12
71,17,11,15,8,382,41,16
72,9,16,9,8,404,33,11
73,9,12,25,12,393,28,11
74,11,10,16,22,381,39,11
75,16,8,9,14,402,33,8
76,5,9,22,14,395,29,16
77,15,12,17,9,401,24,12
78,9,13,10,11,412,22,13
79,10,15,17,13,394,28,13
80,15,16,21,6,395,26,11
81,11,12,8,8,413,25,13
82,15,9,18,14,396,28,10
83,8,10,13,3,427,19,10
84,6,21,17,10,407,22,7
85,14,11,9,11,409,24,12
86,16,9,10,8,411,24,12
87,8,12,15,8,410,27,10
88,9,13,18,10,404,19,17
89,10,12,9,9,416,24,10
90,20,11,8,17,402,21,11
91,40,6,8,17,387,16,16
92,44,9,12,8,384,19,14
93,58,18,10,5,343,46,10
94,69,12,12,14,326,41,16
95,84,18,11,11,290,68,8
96,87,15,10,8,297,58,15
97,85,8,8,13,281,87,8
98,95,11,10,12,257,96,9
99,83,9,14,9,217,138,20
100,75,12,9,15,224,142,13
101,76,14,6,9,222,156,7
102,64,16,12,9,193,183,13
103,67,16,14,15,193,177,8
