iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,66,74,65,75,85,66,59
2,77,84,55,56,71,82,65
3,63,62,53,66,70,113,63
4,61,60,55,59,60,119,76
5,73,52,48,55,53,151,58
6,66,46,54,59,54,162,49
7,55,72,37,59,47,166,54
8,48,55,47,54,49,192,45
9,43,51,48,39,41,222,46
10,46,48,45,35,53,218,45
11,47,48,47,36,40,242,30
12,42,48,43,49,34,227,47
13,41,39,28,43,46,259,34
14,28,30,34,39,46,270,43
15,34,33,40,34,34,275,40
16,31,30,35,32,38,293,31
17,30,34,38,30,23,290,45
18,30,36,41,31,27,296,29
19,24,29,39,34,36,301,27
20,25,30,34,45,25,300,31
21,35,34,30,27,31,292,41
22,16,28,30,25,29,325,37
23,33,40,21,24,23,318,31
24,32,37,21,25,23,328,24
25,21,25,30,31,30,319,34
26,27,19,31,21,28,343,21
27,17,28,26,38,25,330,26
28,22,33,20,23,19,355,18
29,23,22,24,30,19,350,22
30,15,27,22,25,26,353,22
31,21,17,22,24,20,361,25
32,20,21,20,24,15,374,16
33,14,21,22,24,18,376,15
34,28,13,17,20,18,371,23
35,18,15,21,12,14,383,27
36,17,29,22,18,16,368,20
37,18,17,12,19,8,397,19
38,23,21,28,22,14,351,31
39,19,22,20,13,16,382,18
40,15,11,15,26,7,397,19
41,18,19,25,23,13,377,15
42,22,16,17,21,14,380,20
43,11,20,24,16,20,390,9
44,18,14,16,15,24,387,16
45,15,19,15,14,14,391,22
46,20,17,17,11,11,395,19
47,17,14,17,17,13,397,15
48,21,13,39,9,16,383,9
49,10,7,64,18,15,363,13
50,10,19,83,20,16,329,13
51,18,5,101,11,12,325,18
52,19,12,126,12,15,298,8
53,8,20,140,8,19,287,8
54,18,7,147,13,18,270,17
55,15,16,164,12,15,255,13
56,11,12,184,15,11,242,15
57,12,19,194,16,16,222,11
58,17,12,199,31,11,212,8
59,8,15,197,38,13,207,12
60,8,12,216,35,13,187,19
61,10,8,244,29,12,169,18
62,11,10,246,28,6,178,11
63,7,11,245,19,17,178,13
64,12,12,277,34,8,136,11
65,14,13,243,39,14,152,15
66,5,8,305,21,16,123,12
67,9,14,279,22,10,143,13
68,10,10,285,30,16,128,11
69,12,13,315,29,8,101,12
70,13,11,282,39,18,113,14
71,12,18,296,32,18,102,12
72,9,13,327,21,15,91,14
73,11,10,332,22,11,87,17
74,19,16,317,31,15,81,11
75,19,11,319,22,14,82,23
76,11,9,366,19,13,65,7
77,14,12,344,22,18,70,10
78,14,15,346,20,17,72,6
