iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,61,68,91,55,72,71,72
2,75,59,58,61,78,93,66
3,70,65,59,64,54,121,57
4,54,61,58,64,55,143,55
5,49,57,47,59,78,146,54
6,50,40,54,68,59,160,59
7,51,57,57,44,47,183,51
8,48,47,44,43,47,210,51
9,44,57,49,49,41,196,54
10,38,47,40,55,46,213,51
11,46,42,40,46,43,232,41
12,43,36,47,47,40,241,36
13,39,38,46,45,33,255,34
14,39,38,35,35,34,261,48
15,37,34,32,30,45,274,38
16,26,36,26,39,34,296,33
17,36,35,28,27,48,281,35
18,32,39,34,25,29,294,37
19,32,37,29,28,32,307,25
20,37,30,21,33,39,303,27
21,25,33,29,27,34,318,24
22,27,16,29,35,28,324,31
23,22,22,31,30,34,326,25
24,24,22,36,36,19,328,25
25,33,28,26,25,29,321,28
26,26,21,21,25,18,350,29
27,21,21,27,21,22,357,21
28,24,16,19,23,24,363,21
29,28,25,21,26,23,341,26
30,15,27,23,24,29,356,16
31,25,27,17,24,18,363,16
32,33,13,25,14,25,360,20
33,17,24,16,23,23,372,15
34,21,23,16,14,14,387,15
35,21,12,23,23,17,368,26
36,18,21,19,21,26,369,16
37,18,18,19,17,15,382,21
38,24,18,27,17,14,376,14
39,17,17,13,18,19,392,14
40,16,17,36,11,21,368,21
41,15,24,77,20,22,321,11
42,21,16,51,18,12,353,19
43,18,14,58,14,17,350,19
44,16,16,84,17,14,328,15
45,18,13,98,17,14,321,9
46,22,13,126,15,13,284,17
47,17,15,134,13,28,265,18
48,21,16,155,15,12,252,19
49,24,9,155,17,16,255,14
50,17,11,185,17,16,232,12
51,17,10,190,15,21,220,17
52,21,11,216,10,19,201,12
53,11,18,220,19,20,186,16
54,20,14,219,16,16,196,9
55,17,9,238,8,15,190,13
56,17,12,245,18,16,164,18
57,15,17,245,19,16,169,9
58,14,10,259,20,14,156,17
59,19,15,278,8,9,146,15
60,10,14,297,18,9,129,13
