iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,59,71,83,79,64,61,73
2,53,74,61,75,61,91,75
3,70,59,56,56,56,112,81
4,56,57,63,72,57,140,45
5,69,48,56,60,54,148,55
6,47,60,59,48,58,160,58
7,61,61,46,47,55,173,47
8,50,47,47,54,48,185,59
9,50,47,52,48,45,203,45
10,40,49,43,59,49,210,40
11,45,44,36,42,54,223,46
12,49,45,44,48,36,237,31
13,37,38,43,43,44,249,36
14,37,38,30,42,44,255,44
15,27,38,35,46,27,281,36
16,34,36,34,32,47,264,43
17,34,34,31,30,43,286,32
18,31,27,39,33,39,286,35
19,29,23,27,34,37,314,26
20,30,35,28,31,26,318,22
21,26,34,22,32,30,326,20
22,43,29,26,27,24,319,22
23,41,19,28,28,26,330,18
24,26,25,21,33,30,334,21
25,22,31,28,24,28,341,16
26,22,22,22,28,29,346,21
27,14,21,25,20,35,347,28
28,17,28,21,29,26,347,22
29,15,32,23,23,28,353,16
30,22,21,22,22,20,359,24
31,23,26,24,16,22,363,16
32,10,19,28,15,21,372,25
33,16,28,23,19,24,361,19
34,12,17,22,12,15,385,27
35,24,17,21,17,29,362,20
36,20,17,15,19,18,375,26
37,14,19,15,12,25,386,19
38,18,21,23,14,21,373,20
39,13,20,19,12,27,375,24
40,19,13,15,13,20,394,16
41,18,16,13,20,24,377,22
42,16,16,23,15,14,388,18
43,11,19,34,18,23,373,12
44,19,26,18,16,13,388,10
45,11,12,19,15,19,394,20
46,24,12,17,12,14,400,11
47,14,12,13,19,13,404,15
48,14,11,14,19,12,410,10
49,11,12,16,18,17,402,14
50,13,15,16,19,16,398,13
51,8,9,14,23,16,407,13
52,7,14,10,13,12,418,16
53,14,15,17,13,15,407,9
54,18,12,23,16,16,391,14
55,14,11,10,14,17,408,16
56,7,21,18,16,16,391,21
57,13,15,11,20,9,412,10
58,18,12,10,19,9,410,12
59,6,15,11,18,20,405,15
60,15,11,20,18,10,403,13
61,12,14,9,15,15,416,9
62,7,7,12,14,12,425,13
63,10,18,14,17,8,406,17
64,9,11,16,16,15,414,9
65,19,12,12,9,10,415,13
66,13,14,17,19,11,405,11
67,15,17,10,13,9,412,14
68,17,13,11,20,9,417,3
69,4,14,9,15,13,423,12
70,11,12,18,15,16,410,8
71,11,14,12,14,19,410,10
72,6,17,6,8,10,430,13
73,9,15,13,9,14,417,13
74,9,14,21,11,14,413,8
