iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,67,72,71,65,79,63,73
2,57,68,73,67,71,87,67
3,60,62,65,74,59,110,60
4,62,63,59,56,60,135,55
5,63,57,47,55,59,151,58
6,46,42,47,62,56,164,73
7,55,47,50,59,36,194,49
8,56,44,52,56,45,180,57
9,41,39,49,52,48,209,52
10,40,41,48,38,35,233,55
11,34,51,34,43,48,232,48
12,40,44,35,46,51,237,37
13,36,50,45,36,35,256,32
14,31,35,43,37,33,271,40
15,30,35,35,30,33,283,44
16,50,29,34,43,38,262,34
17,28,35,36,36,29,283,43
18,29,32,40,35,26,291,37
19,32,42,29,34,25,298,30
20,33,25,27,34,28,316,27
21,20,36,20,25,39,326,24
22,31,29,24,32,24,318,32
23,27,18,20,23,28,346,28
24,25,22,25,34,17,330,37
25,21,19,24,27,26,351,22
26,21,22,26,27,20,351,23
27,23,23,22,23,20,353,26
28,23,18,18,25,24,361,21
29,24,15,24,23,28,364,12
30,26,21,26,21,17,352,27
31,25,15,18,5,28,378,21
32,24,17,20,21,16,369,23
33,21,16,20,19,24,369,21
34,25,18,21,16,26,362,22
35,21,21,24,12,23,373,16
36,21,11,18,15,18,392,15
37,19,13,18,20,22,381,17
38,16,17,16,9,17,393,22
39,18,11,19,17,23,381,21
40,23,8,20,22,23,380,14
41,21,13,13,21,13,391,18
42,15,10,16,16,19,405,9
43,21,14,17,20,23,374,21
44,18,12,17,8,16,407,12
45,28,18,16,8,18,392,10
46,11,13,14,15,18,402,17
47,12,13,15,18,18,400,14
48,20,18,12,15,12,402,11
49,21,15,11,14,20,398,11
50,18,10,16,21,14,392,19
51,15,16,11,15,16,404,13
52,18,4,12,11,14,424,7
53,13,13,10,18,13,407,16
54,20,12,13,16,10,410,9
55,13,13,12,17,14,408,13
56,17,14,6,12,15,411,15
57,9,17,8,10,20,416,10
58,14,13,16,21,10,396,20
59,20,9,12,11,11,406,21
60,9,9,12,5,16,434,5
61,12,13,21,15,15,403,11
62,13,10,16,7,8,425,11
63,6,10,14,12,14,426,8
64,12,17,9,15,14,411,12
65,14,10,8,13,9,429,7
66,9,7,12,19,19,411,13
67,12,8,12,14,17,412,15
68,14,12,6,16,11,419,12
69,10,16,10,20,12,412,10
70,12,8,17,15,15,409,14
71,17,14,19,16,12,399,13
72,27,18,7,14,8,397,19
73,56,11,13,19,9,370,12
74,112,8,14,12,6,330,8
75,117,8,12,12,12,317,12
76,123,15,10,10,17,303,12
77,112,11,17,11,15,307,17
78,157,11,16,5,8,279,14
79,178,12,8,21,9,252,10
80,188,9,9,14,15,242,13
81,206,13,7,19,10,224,11
82,238,12,9,6,12,198,15
83,207,12,17,12,10,214,18
84,245,10,13,9,12,183,18
85,247,16,20,10,8,178,11
86,271,5,10,5,12,180,7
87,274,10,12,9,17,162,6
88,281,9,13,24,13,139,11
89,281,4,9,11,11,159,15
90,275,10,14,13,13,155,10
91,313,7,12,10,8,125,15
92,297,8,18,8,8,135,16
93,273,12,12,15,19,148,11
94,335,9,11,13,12,98,12
95,329,16,11,13,13,93,15
96,323,10,15,14,14,100,14
97,335,13,11,16,11,94,10
98,346,10,12,14,8,90,10
99,353,8,11,17,13,73,15
100,360,18,13,13,8,66,12
101,336,12,18,17,14,76,17
102,367,15,13,15,6,65,9
103,379,9,12,14,7,56,13
104,353,15,17,15,11,64,15
105,364,16,12,11,9,65,13
106,362,7,16,17,12,65,11
107,376,13,13,13,11,54,10
108,379,6,11,10,10,65,9
109,379,9,8,19,7,58,10
110,342,10,23,19,15,72,9
111,378,6,7,7,13,71,8
112,356,8,10,23,14,68,11
113,378,15,15,19,14,40,9
114,363,15,13,21,10,61,7
115,372,13,7,20,17,52,9
116,367,13,14,12,13,58,13
117,395,10,16,3,13,44,9
118,380,16,8,16,10,50,10
119,379,10,13,9,17,47,15
120,382,14,16,15,14,37,12
121,371,11,15,18,21,45,9
122,399,13,16,13,14,28,7
123,378,11,12,13,17,46,13
124,401,12,12,11,5,35,14
125,392,10,16,10,12,37,13
126,404,12,14,10,12,25,13
127,404,11,9,12,11,34,9
128,407,11,9,10,12,32,9
129,406,10,12,12,12,29,9
130,387,18,13,12,10,34,16
131,396,18,13,15,7,32,9
132,401,11,20,12,11,25,10
133,401,13,11,17,12,24,12
134,412,14,20,8,12,15,9
135,413,7,11,10,10,29,10
136,416,6,12,13,13,23,7
137,393,10,9,12,20,27,19
