iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,56,78,71,59,72,68,86
2,57,60,70,71,70,98,64
3,63,57,64,72,59,96,79
4,60,56,58,61,60,141,54
5,55,60,55,63,48,141,68
6,67,47,66,61,59,150,40
7,46,49,31,53,60,198,53
8,46,59,47,43,52,203,40
9,43,40,56,49,50,205,47
10,38,44,46,42,41,228,51
11,41,40,51,40,44,240,34
12,44,35,53,46,36,232,44
13,32,36,36,50,29,274,33
14,39,38,41,42,52,242,36
15,34,36,40,39,40,265,36
16,38,33,41,26,27,283,42
17,29,28,24,30,25,316,38
18,31,26,25,29,30,316,33
19,25,21,32,31,36,317,28
20,31,35,31,32,32,291,38
21,26,26,35,27,32,314,30
22,30,27,32,26,27,318,30
23,26,35,33,33,23,312,28
24,24,28,29,34,32,311,32
25,28,27,27,32,23,323,30
26,30,26,26,23,26,335,24
27,15,28,22,29,27,353,16
28,26,22,23,23,20,352,24
29,25,20,34,25,16,349,21
30,25,20,20,24,20,354,27
31,31,22,21,22,21,345,28
32,20,18,22,16,23,362,29
33,19,18,22,26,31,356,18
34,14,22,18,25,19,369,23
35,29,21,17,25,19,368,11
36,23,20,13,22,22,369,21
37,17,21,23,22,15,377,15
38,16,22,28,18,18,376,12
39,21,13,13,10,13,401,19
40,24,16,12,18,23,372,25
41,12,18,18,16,15,397,14
42,16,20,15,9,10,407,13
43,17,13,15,13,24,396,12
44,18,15,11,9,19,408,10
45,10,18,12,19,13,408,10
46,17,16,18,21,22,383,13
47,17,10,13,7,11,421,11
48,20,10,19,11,20,403,7
49,17,16,16,15,11,400,15
50,13,11,15,16,15,402,18
51,17,15,22,15,20,391,10
52,15,8,14,12,15,408,18
53,11,12,14,14,12,416,11
54,13,13,18,15,11,405,15
55,14,18,15,19,9,399,16
56,13,17,14,12,6,414,14
57,11,15,15,10,17,409,13
58,8,17,16,11,14,410,14
59,14,13,9,18,18,410,8
60,23,8,10,19,13,404,13
61,10,18,14,17,14,406,11
62,12,16,10,9,13,425,5
63,5,13,10,9,13,430,10
64,16,6,22,10,15,399,22
65,12,15,15,10,17,404,17
66,14,13,10,15,19,403,16
67,12,7,17,23,11,405,15
68,14,9,10,13,16,418,10
69,11,9,12,18,11,417,12
70,11,10,12,9,13,426,9
71,13,13,10,17,12,417,8
72,17,13,9,8,12,416,15
73,11,14,13,8,12,414,18
74,9,13,15,11,9,416,17
75,16,17,10,16,14,399,18
76,11,14,11,9,15,414,16
77,9,12,14,11,8,422,14
78,13,12,12,12,7,421,13
79,12,17,10,14,12,414,11
80,13,6,11,11,10,428,11
81,9,12,12,9,10,425,13
82,8,11,35,14,10,406,6
83,7,17,59,11,14,368,14
84,12,15,80,18,11,342,12
85,10,22,93,15,15,328,7
86,12,30,95,12,17,309,15
87,7,19,117,13,13,307,14
88,16,22,157,12,12,261,10
89,12,16,151,10,10,276,15
90,9,12,175,14,14,251,15
91,9,24,176,11,12,245,13
92,10,23,203,10,11,215,18
93,11,22,215,13,7,198,24
94,5,15,245,11,8,188,18
95,10,20,222,15,8,200,15
96,6,16,252,12,15,168,21
97,12,13,256,11,9,167,22
98,15,17,251,15,11,171,10
99,11,7,286,14,7,147,18
100,8,14,298,14,10,131,15
101,10,19,310,5,11,124,11
102,12,20,306,12,16,107,17
103,13,16,293,16,14,123,15
104,5,9,338,17,12,98,11
105,8,24,331,11,12,89,15
106,7,19,334,12,20,89,9
107,13,11,336,14,12,89,15
108,7,14,328,12,17,95,17
109,10,9,314,8,19,119,11
110,8,18,304,7,8,133,12
111,12,15,240,15,14,181,13
112,11,15,249,13,9,182,11
113,14,11,228,12,15,198,12
114,15,9,227,9,16,195,19
115,10,13,227,14,11,208,7
116,8,14,205,12,11,225,15
117,12,18,187,8,11,244,10
118,13,13,166,17,13,258,10
119,11,9,167,12,6,269,16
120,9,15,148,14,12,282,10
121,15,14,158,7,15,266,15
122,10,15,132,16,12,291,14
123,15,21,121,8,12,302,11
124,7,11,121,10,14,311,16
125,10,16,127,10,13,305,9
126,17,14,108,16,14,311,10
127,9,12,124,19,10,308,8
128,9,16,106,13,9,323,14
129,11,27,96,17,12,316,11
130,14,17,92,13,10,337,7
131,15,10,96,10,16,335,8
132,10,13,64,11,13,366,13
133,16,10,85,9,12,350,8
134,13,12,60,16,10,367,12
135,9,18,69,15,8,358,13
136,13,16,57,13,6,372,13
137,15,10,73,15,12,356,9
138,13,16,69,12,7,365,8
139,15,13,55,11,12,372,12
140,7,11,66,7,15,374,10
141,5,15,62,10,15,369,14
142,5,13,54,12,7,384,15
143,8,12,48,9,8,387,18
144,14,11,57,10,10,376,12
145,6,10,55,10,11,391,7
146,10,13,46,14,10,388,9
147,8,11,44,23,8,385,11
148,7,6,39,13,10,408,7
149,6,8,37,24,5,398,12
150,4,17,31,15,9,407,7
151,14,17,36,8,13,380,22
152,9,12,31,16,9,404,9
153,9,11,25,12,8,410,15
154,7,9,33,9,13,403,16
155,16,14,31,10,16,388,15
156,25,13,31,12,10,390,9
157,60,12,31,14,13,349,11
158,63,11,23,10,7,361,15
159,109,7,16,11,13,325,9
160,108,13,25,15,11,307,11
161,137,14,19,11,6,288,15
162,139,7,27,13,8,281,15
163,172,15,23,22,11,235,12
164,181,20,21,13,10,240,5
165,187,16,26,8,6,235,12
166,204,13,19,14,12,218,10
167,200,13,14,13,11,227,12
168,235,14,20,11,12,186,12
169,230,14,11,7,9,206,13
170,235,7,14,9,11,198,16
171,226,12,17,6,13,201,15
172,186,7,17,11,13,251,5
173,197,10,24,11,11,222,15
174,186,12,19,10,12,240,11
175,182,16,10,11,9,251,11
176,154,11,23,8,11,274,9
177,162,17,18,6,15,260,12
178,139,10,21,10,10,288,12
179,149,11,15,8,10,289,8
180,123,16,22,11,15,293,10
181,121,9,19,11,13,304,13
182,92,14,21,13,15,324,11
183,115,8,18,8,11,322,8
184,133,9,14,7,11,307,9
185,141,13,12,5,15,290,14
186,156,18,16,12,8,272,8
187,189,13,8,11,16,242,11
188,199,12,10,13,8,241,7
189,218,13,15,11,14,210,9
190,206,9,15,14,13,219,14
191,234,15,4,5,8,217,7
192,227,9,7,12,13,207,15
193,224,12,8,11,7,208,20
194,193,9,14,13,12,233,16
195,179,16,12,10,11,250,12
196,180,17,19,14,8,238,14
197,173,13,11,9,15,255,14
198,168,14,7,11,15,265,10
199,165,4,15,13,15,269,9
200,148,14,11,14,10,279,14
201,126,10,16,16,8,300,14
202,136,11,11,9,16,288,19
203,120,9,9,12,13,321,6
204,127,11,13,6,16,306,11
