iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,42,53,54,41,64,58,50,40,48
2,31,43,42,56,48,39,35,49,107
3,39,27,31,37,36,31,42,39,168
4,38,27,31,25,30,28,30,24,217
5,30,21,34,20,20,35,24,24,242
6,27,28,35,20,18,19,57,19,227
7,21,22,19,10,77,14,52,13,222
8,11,10,20,10,65,11,51,13,259
9,10,6,5,12,52,9,38,76,242
10,11,8,5,5,37,15,23,55,291
11,4,5,7,3,32,63,18,43,275
12,6,6,7,6,17,95,13,33,267
13,3,6,4,2,11,92,15,38,279
14,8,7,5,4,17,74,16,33,286
15,2,4,3,3,8,116,50,17,247
16,3,6,1,1,5,100,117,10,207
17,2,3,1,2,7,146,85,6,198
18,2,2,3,1,7,190,70,8,167
19,2,2,5,3,1,206,50,8,173
20,0,1,4,5,8,254,45,4,129
21,2,1,1,0,4,256,27,6,153
22,3,2,0,6,1,277,30,7,124
23,2,3,1,1,3,256,30,5,149
24,3,0,6,5,1,244,25,1,165
25,1,1,0,4,2,282,5,2,153
26,2,5,3,1,0,265,16,2,156
27,2,0,1,3,1,239,8,4,192
28,0,3,0,2,2,244,2,7,190
29,1,1,1,1,3,247,8,4,184
30,0,1,2,0,4,235,7,0,201
31,1,2,0,1,0,251,1,2,192
32,0,2,1,1,3,237,4,4,198
33,2,0,2,1,3,259,2,3,178
34,1,2,2,3,1,258,2,5,176
35,2,1,3,3,3,280,2,3,153
36,1,2,2,5,2,306,4,0,128
37,1,0,0,4,5,322,2,5,111
38,4,0,2,1,1,352,1,4,85
39,1,2,4,2,0,354,5,0,82
40,4,0,0,3,4,366,2,1,70
41,2,0,4,5,5,371,2,1,60
42,1,4,2,5,3,386,2,6,41
43,3,3,2,3,2,391,3,2,41
44,4,1,1,3,1,401,3,4,32
45,6,4,0,2,4,403,1,3,27
46,4,2,0,2,5,412,3,3,19
47,4,2,4,7,4,404,1,1,23
48,2,3,4,3,4,407,0,6,21
49,2,3,2,4,5,413,7,3,11
50,5,5,3,4,4,410,4,3,12
51,4,3,2,4,2,417,4,3,11
52,1,4,2,5,1,422,2,6,7
53,6,4,3,2,5,408,7,5,10
54,6,3,1,1,3,424,6,2,4
55,3,1,5,5,4,411,2,7,12
56,1,3,3,5,2,425,1,4,6
57,3,5,3,3,1,422,4,2,7
58,6,3,5,4,1,416,5,4,6
59,0,4,1,2,5,421,5,2,10
60,3,4,3,3,7,422,5,1,2
61,6,6,5,3,4,413,1,6,6
62,2,2,3,2,7,422,4,2,6
63,4,1,1,5,6,423,1,3,6
64,3,4,1,5,5,423,3,1,5
65,2,0,2,4,3,427,2,5,5
66,6,3,1,5,4,423,1,2,5
67,3,3,3,3,4,416,4,6,8
68,3,2,1,0,3,437,1,3,0
69,4,1,4,3,4,422,3,4,5
70,4,5,1,0,3,426,0,8,3
71,1,3,4,3,1,426,3,5,4
72,3,3,1,4,5,416,9,6,3
73,6,3,8,5,4,409,4,5,6
74,7,0,1,2,8,422,3,4,3
75,2,4,4,3,1,420,6,6,4
76,4,3,5,7,4,417,3,4,3
77,1,2,3,2,2,432,2,3,3
78,4,1,3,4,2,431,1,3,1
79,2,4,3,7,3,423,2,4,2
80,3,2,4,3,3,420,2,7,6
81,3,3,6,7,3,419,1,3,5
82,0,3,5,5,4,421,4,4,4
83,3,7,2,4,3,423,2,2,4
