iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,52,48,61,42,48,50,51,48,50
2,45,47,116,48,38,43,39,37,37
3,26,41,143,41,44,33,43,37,42
4,25,31,218,30,29,35,27,24,31
5,28,23,229,28,36,27,23,27,29
6,15,17,283,21,23,31,18,19,23
7,19,24,265,13,15,16,17,14,67
8,14,17,203,13,8,14,16,62,103
9,7,7,186,10,7,10,6,93,124
10,4,5,204,4,6,5,5,76,141
11,5,6,196,4,8,5,5,44,177
12,3,4,241,3,2,3,3,33,158
13,3,7,252,4,4,2,2,44,132
14,3,1,251,3,3,5,3,29,152
15,5,6,249,6,5,4,3,22,150
16,4,1,300,5,3,3,3,13,118
17,2,4,276,4,5,3,3,5,148
18,2,3,285,4,5,2,3,12,134
19,1,2,325,5,2,1,4,9,101
20,6,3,338,2,4,4,6,6,81
21,5,3,292,7,5,1,3,7,127
22,2,1,270,3,2,2,6,13,151
23,1,2,301,4,3,2,1,4,132
24,6,2,301,1,3,0,3,4,130
25,1,2,301,5,4,2,1,5,129
26,2,7,273,3,2,2,4,5,152
27,1,3,292,1,3,6,3,5,136
28,1,4,333,1,3,3,2,4,99
29,1,1,309,1,1,3,2,4,128
30,1,1,290,0,3,0,1,2,152
31,2,2,256,2,3,2,2,4,177
32,1,1,242,4,2,4,2,2,192
33,0,1,205,3,2,3,3,3,230
34,2,1,173,0,2,5,2,1,264
35,3,2,150,5,5,3,0,4,278
36,1,3,132,2,4,2,0,1,305
37,1,2,106,4,3,1,3,3,327
38,2,4,84,4,2,4,4,1,345
39,1,2,76,5,2,6,2,1,355
40,8,3,116,2,2,4,2,0,313
41,5,2,124,3,1,1,5,3,306
42,2,1,156,2,0,4,1,1,283
43,2,5,146,2,2,3,0,5,285
44,1,2,110,1,1,1,3,3,328
45,1,2,146,2,3,3,1,2,290
46,1,0,166,0,5,1,3,2,272
47,2,1,180,2,1,5,4,1,254
48,3,3,149,3,2,2,2,1,285
49,3,4,122,4,0,0,0,2,315
50,0,3,112,1,4,4,2,1,323
51,3,1,146,3,1,2,1,0,293
52,0,4,156,2,2,2,4,1,279
53,4,2,173,2,1,2,2,2,262
54,2,3,196,0,1,1,1,4,242
55,1,3,122,4,1,4,0,5,310
56,3,2,138,5,3,5,0,2,292
57,2,1,117,6,2,2,2,1,317
58,3,2,101,7,5,2,1,4,325
59,0,4,94,1,1,2,1,3,344
60,2,3,118,4,2,3,0,3,315
61,4,3,153,1,1,0,1,2,285
62,1,3,163,4,2,1,1,3,272
63,0,4,191,0,2,3,2,2,246
64,0,5,204,1,2,3,1,1,233
65,0,1,227,3,3,1,4,2,209
66,1,3,269,4,4,4,1,4,160
67,1,3,242,2,4,3,4,2,189
68,2,1,240,6,4,0,3,2,192
69,0,3,228,4,5,1,3,2,204
70,2,1,217,1,4,4,2,3,216
71,2,3,228,2,1,0,2,3,209
72,0,5,213,0,1,3,1,1,226
73,2,0,230,0,2,3,0,3,210
74,1,0,214,2,1,0,3,2,227
75,1,2,210,2,4,4,2,1,224
76,2,2,193,2,1,1,0,1,248
77,6,3,215,1,3,2,2,0,218
78,4,3,214,1,2,0,2,0,224
79,0,1,219,0,1,1,0,2,226
80,1,2,234,1,2,2,0,2,206
81,2,2,221,3,2,2,0,3,215
82,5,1,214,3,2,2,1,1,221
83,2,5,211,1,1,1,2,4,223
84,1,1,204,5,4,3,0,2,230
85,3,2,198,3,0,1,3,1,239
86,1,4,205,2,1,2,2,1,232
87,2,1,224,0,2,2,2,0,217
88,3,2,224,3,3,1,1,0,213
89,0,3,242,1,2,4,2,2,194
90,1,5,266,3,0,1,3,2,169
91,3,6,292,4,1,1,1,2,140
92,4,3,340,1,4,4,3,1,90
93,1,4,351,1,3,3,2,4,81
94,3,4,301,6,2,2,2,3,127
95,4,0,291,4,3,2,3,0,143
96,2,3,257,0,2,2,5,1,178
97,2,1,260,3,1,3,0,1,179
98,1,2,222,1,1,0,1,1,221
99,2,0,223,1,1,2,1,1,219
100,1,0,224,1,0,1,3,1,219
101,3,2,228,2,1,3,4,3,204
102,3,5,221,2,2,3,3,1,210
103,1,2,205,1,0,2,1,3,235
104,0,0,251,3,3,1,2,3,187
105,4,3,255,1,2,1,2,3,179
106,1,2,285,4,0,4,4,2,148
107,4,3,318,2,4,0,0,1,118
108,3,5,311,4,4,7,3,2,111
109,5,2,336,1,2,7,1,3,93
110,7,5,306,0,1,4,1,2,124
111,1,3,318,4,3,5,7,3,106
112,4,5,299,1,2,3,3,3,130
113,0,4,281,2,2,2,2,1,156
114,0,1,285,1,0,3,1,3,156
115,2,3,318,1,2,3,10,1,110
116,1,0,335,4,4,2,3,6,95
117,2,4,356,2,0,4,2,2,78
118,3,2,336,3,3,4,2,4,93
119,2,0,326,3,2,3,2,6,106
120,5,3,298,3,2,2,0,4,133
121,1,1,274,1,1,3,1,3,165
122,4,1,270,2,3,0,2,2,166
123,3,4,215,6,2,2,2,2,214
124,2,5,185,4,3,3,1,1,246
125,3,2,156,3,3,3,2,2,276
126,4,1,191,2,0,0,3,4,245
127,2,2,188,1,2,1,0,4,250
128,3,0,149,1,4,0,2,4,287
129,4,2,132,2,3,6,4,1,296
130,5,2,94,2,3,4,2,0,338
131,3,1,97,2,0,3,2,3,339
132,1,1,131,6,1,1,5,3,301
133,1,2,105,1,1,3,1,3,333
134,1,1,89,7,0,3,3,5,341
135,2,2,71,4,4,7,5,4,351
136,6,2,53,3,2,3,2,4,375
137,5,5,55,1,1,6,3,1,373
138,5,1,49,4,2,2,2,1,384
139,6,0,44,4,2,4,4,2,384
140,1,2,82,5,1,5,2,3,349
141,2,1,135,0,4,4,3,2,299
142,1,4,145,3,1,4,3,2,287
143,1,4,167,0,2,1,3,0,272
144,1,4,201,1,1,0,1,1,240
145,1,0,173,1,1,3,1,1,269
146,1,3,179,1,2,2,3,1,258
147,1,4,182,0,2,4,2,4,251
148,4,2,185,1,3,2,0,4,249
149,2,1,187,4,5,1,0,1,249
150,3,2,190,2,6,2,2,2,241
151,2,1,199,1,2,2,1,1,241
152,3,1,201,1,1,4,2,3,234
153,1,2,204,2,3,0,7,0,231
154,0,1,229,1,1,2,1,0,215
155,1,1,215,4,1,3,0,2,223
156,2,2,213,0,3,4,0,5,221
157,5,1,228,1,2,0,1,1,211
158,3,1,208,0,4,1,0,0,233
159,3,2,213,5,0,0,1,0,226
160,4,0,217,1,2,1,2,3,220
161,3,3,198,1,1,1,3,3,237
162,0,3,218,5,3,1,2,2,216
163,1,1,208,1,0,1,1,0,237
164,6,4,223,0,1,0,4,0,212
165,2,4,202,1,0,0,1,0,240
166,2,2,213,0,3,2,1,0,227
167,2,3,231,3,1,0,1,2,207
168,0,1,216,3,0,0,2,6,222
169,3,2,208,2,2,2,3,1,227
170,1,0,234,2,1,2,1,3,206
171,1,2,216,6,1,0,3,5,216
172,3,2,231,2,1,2,0,1,208
173,1,5,210,1,1,4,1,1,226
174,1,4,217,1,1,1,2,3,220
175,4,1,229,0,1,1,3,3,208
176,1,1,231,1,0,1,3,2,210
177,3,0,216,0,4,1,2,2,222
178,3,3,211,1,7,1,0,5,219
179,3,0,181,0,5,1,1,4,255
180,4,2,161,1,5,3,3,3,268
181,3,6,132,3,5,3,2,0,296
182,5,5,126,2,2,3,1,1,305
183,1,1,76,0,2,3,6,0,361
184,2,6,78,1,6,3,6,0,348
185,0,2,62,0,4,2,3,2,375
186,7,5,61,4,1,3,6,1,362
187,3,1,56,2,3,3,0,2,380
188,7,4,42,5,4,3,6,2,377
189,5,3,33,1,5,3,1,3,396
190,3,4,25,2,5,64,1,1,345
191,1,3,13,4,2,106,1,2,318
192,1,1,15,1,2,128,3,2,297
193,4,2,14,1,4,167,6,1,251
194,1,2,12,1,2,162,3,1,266
195,1,1,5,5,1,223,1,1,212
196,2,1,7,1,3,234,4,0,198
197,1,2,4,2,0,288,1,3,149
198,4,1,2,2,2,321,1,5,112
199,2,1,2,2,1,338,3,1,100
200,4,1,4,2,1,338,4,3,93
201,9,6,5,2,2,351,1,3,71
202,7,3,3,1,1,373,2,3,57
203,2,2,6,2,7,362,2,3,64
204,6,3,6,2,5,381,2,1,44
205,4,1,4,0,7,379,7,6,42
206,3,3,0,1,4,399,0,2,38
207,2,4,2,3,5,406,1,2,25
