iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,91,117,116,103,126,100,120,27
2,61,322,114,79,80,68,73,3
3,40,428,119,51,56,36,70,0
4,24,506,114,29,50,37,40,0
5,11,544,109,31,33,34,38,0
6,8,558,113,14,34,34,39,0
7,12,553,115,24,31,31,34,0
8,52,526,105,28,27,32,30,0
9,99,527,81,22,14,25,32,0
10,49,584,76,18,20,28,25,0
11,28,591,82,19,30,22,28,0
12,19,616,81,19,24,17,24,0
13,5,637,87,17,15,19,20,0
14,7,629,81,20,19,13,31,0
15,35,602,71,26,22,16,28,0
16,22,619,67,20,14,20,38,0
17,10,640,77,11,16,16,30,0
18,6,636,75,20,27,13,23,0
19,15,623,79,15,29,19,20,0
20,4,621,98,9,19,25,24,0
21,5,492,98,141,29,12,23,0
22,10,330,65,211,32,24,128,0
23,14,364,45,245,29,27,76,0
24,12,345,36,291,38,26,52,0
25,15,351,34,311,34,25,30,0
26,13,308,31,342,45,26,35,0
27,12,351,29,316,42,25,25,0
28,5,352,26,334,28,23,32,0
29,9,304,30,281,29,24,123,0
30,10,359,26,284,36,14,71,0
31,14,347,13,316,43,13,54,0
32,67,321,17,312,34,12,37,0
33,42,324,30,325,26,18,35,0
34,38,337,37,303,39,17,29,0
35,23,325,42,325,26,17,42,0
36,21,323,21,360,36,16,23,0
37,25,356,22,322,37,17,21,0
38,12,350,29,324,38,20,27,0
39,13,342,33,333,38,11,30,0
40,14,351,23,326,40,24,22,0
41,17,339,17,363,29,13,22,0
42,12,377,18,336,25,15,17,0
43,15,291,77,345,33,14,25,0
44,16,272,80,360,31,19,22,0
45,24,302,53,336,25,28,32,0
46,13,434,42,212,32,30,37,0
47,14,396,98,225,33,18,16,0
48,10,345,103,265,30,28,19,0
49,19,277,140,303,24,18,19,0
50,12,239,163,309,26,21,30,0
51,9,251,169,300,28,18,25,0
52,13,344,171,195,31,25,21,0
53,8,317,238,148,36,16,37,0
54,11,363,265,78,31,24,28,0
55,7,398,269,43,31,22,30,0
56,8,426,258,41,19,28,20,0
57,6,453,252,28,21,27,13,0
58,6,303,155,119,17,85,115,0
59,15,330,97,71,18,54,215,0
60,66,339,54,48,32,100,161,0
61,38,355,47,36,23,179,122,0
62,34,322,53,28,19,244,100,0
63,15,275,49,119,16,241,85,0
64,13,245,29,157,20,199,137,0
65,23,208,70,150,26,164,159,0
66,16,174,113,110,64,158,165,0
67,19,89,173,95,45,161,218,0
68,15,101,168,117,40,147,212,0
69,22,116,115,156,34,141,216,0
70,17,160,134,88,27,132,242,0
71,16,144,148,78,22,132,260,0
72,17,154,178,54,19,124,254,0
73,19,144,213,122,21,83,198,0
74,22,135,211,171,20,50,191,0
75,21,135,180,169,17,85,193,0
76,15,165,218,117,22,56,207,0
77,11,150,238,146,21,106,128,0
78,8,120,196,129,29,133,185,0
79,21,134,188,130,24,108,195,0
80,74,153,137,81,23,124,208,0
81,45,166,171,125,18,76,199,0
82,73,163,156,159,27,44,178,0
83,91,125,128,112,86,79,179,0
84,60,118,135,74,103,119,191,0
85,87,128,108,56,114,120,187,0
86,115,134,70,34,126,128,193,0
87,125,149,48,26,88,148,216,0
88,130,174,42,18,55,157,224,0
89,93,179,40,26,87,153,222,0
90,56,192,42,16,52,163,279,0
91,22,188,92,16,29,156,297,0
92,32,181,81,24,100,134,248,0
93,28,154,59,26,137,152,244,0
