iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,52,50,50,51,55,44,40,58,50
2,50,49,50,60,42,41,42,62,54
3,47,45,52,60,69,45,41,40,51
4,55,37,45,40,79,49,49,52,44
5,52,42,56,48,78,36,35,49,54
6,50,44,60,49,89,38,46,32,42
7,45,48,50,34,110,38,46,39,40
8,51,53,48,43,106,38,32,41,38
9,39,66,39,50,105,36,38,41,36
10,60,47,45,37,114,42,42,34,29
11,43,49,36,41,111,38,41,42,49
12,38,46,53,41,109,36,49,42,36
13,45,43,38,29,114,46,52,43,40
14,37,43,43,46,124,48,33,40,36
15,42,41,47,39,117,44,38,39,43
16,47,44,41,35,115,42,43,52,31
17,26,43,34,39,123,43,48,61,33
18,43,81,29,33,101,27,30,62,44
19,32,77,42,36,87,35,38,56,47
20,35,71,29,48,83,38,35,57,54
21,35,82,32,46,84,29,31,51,60
22,32,80,39,54,68,33,29,39,76
23,28,118,39,40,64,27,39,41,54
24,30,104,27,46,64,39,39,59,42
25,32,109,31,35,54,40,36,61,52
26,46,123,25,33,61,41,28,55,38
27,33,109,23,39,86,35,29,51,45
28,41,121,31,52,60,26,38,47,34
29,33,118,39,43,70,37,32,35,43
30,38,126,33,45,62,46,31,35,34
31,42,122,22,43,59,38,48,45,31
32,24,121,28,44,51,36,47,68,31
33,27,125,26,36,46,27,43,74,46
34,28,106,28,34,50,48,38,54,64
35,25,115,42,29,47,65,35,43,49
36,22,102,39,32,73,69,22,36,55
37,31,102,42,28,78,76,27,29,37
38,37,119,39,33,73,60,32,26,31
39,31,107,28,49,71,59,27,43,35
40,28,95,32,40,75,79,40,35,26
41,27,105,28,29,65,85,40,32,39
42,25,91,25,28,75,85,37,52,32
43,19,107,24,32,69,94,36,49,20
44,26,83,23,23,81,95,28,65,26
45,27,74,18,29,76,101,41,63,21
46,25,67,35,29,76,90,28,77,23
47,29,56,38,21,82,92,25,82,25
48,31,40,47,30,89,69,25,86,33
49,24,39,62,25,86,76,22,84,32
50,24,41,58,18,95,67,28,78,41
51,31,44,56,21,74,76,21,79,48
52,36,32,63,34,79,72,17,73,44
53,50,25,53,44,49,62,28,85,54
54,69,19,61,64,45,43,14,80,55
55,84,21,67,50,40,49,22,75,42
56,73,21,43,61,45,40,25,96,46
57,90,34,45,59,34,46,14,89,39
58,84,22,48,62,52,38,17,90,37
59,85,22,35,73,50,32,20,89,44
60,83,22,41,71,73,28,19,81,32
61,87,25,53,63,53,27,15,97,30
62,80,24,54,72,45,25,21,79,50
