iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,105,103,110,123,102,130,106,21
2,72,68,62,86,58,90,351,13
3,42,46,30,62,65,24,520,11
4,32,42,31,44,36,15,592,8
5,12,27,31,29,28,7,661,5
6,15,36,25,30,28,5,656,5
7,20,27,15,40,25,6,663,4
8,25,28,36,23,16,4,664,4
9,21,29,26,25,27,3,666,3
10,23,27,10,21,30,5,682,2
11,24,28,11,18,15,3,699,2
12,21,24,11,19,29,3,691,2
13,15,25,22,15,29,2,690,2
14,12,11,20,37,18,2,698,2
15,18,13,32,17,18,7,694,1
16,26,24,19,19,12,4,695,1
17,16,15,27,37,25,2,677,1
18,17,29,21,18,33,3,678,1
19,22,22,16,12,26,3,698,1
20,24,15,24,22,15,4,695,1
21,12,28,36,17,9,1,696,1
22,17,35,26,17,26,5,674,0
23,24,19,15,20,26,4,692,0
24,28,19,20,37,20,3,673,0
25,24,22,18,36,22,3,675,0
26,38,17,13,30,18,5,679,0
27,27,37,26,28,27,2,653,0
28,22,18,25,19,17,4,695,0
29,26,23,22,19,24,5,681,0
30,32,26,27,22,18,2,673,0
31,18,24,28,29,24,2,675,0
32,18,23,20,19,28,3,689,0
33,313,30,25,24,15,2,391,0
34,461,44,31,25,19,13,207,0
35,523,61,32,21,11,12,140,0
36,564,68,24,11,20,20,93,0
37,574,78,34,20,15,17,62,0
38,570,83,42,27,15,28,35,0
39,583,88,25,31,20,27,26,0
40,590,95,31,24,16,22,22,0
41,570,97,41,9,18,34,31,0
42,580,94,36,11,26,28,25,0
43,575,89,24,21,19,30,42,0
44,571,91,40,30,20,19,29,0
45,595,99,22,23,13,24,24,0
46,580,101,30,25,13,22,29,0
47,446,81,18,12,188,23,32,0
48,394,71,12,16,252,36,19,0
49,487,74,19,23,142,26,29,0
50,528,80,15,28,101,29,19,0
51,567,89,16,27,45,28,28,0
52,561,93,12,24,36,54,20,0
53,573,109,21,15,41,22,19,0
54,560,109,34,24,43,21,9,0
55,569,121,26,16,40,8,20,0
56,554,123,13,10,40,28,32,0
57,573,113,33,9,23,33,16,0
58,578,108,16,13,23,33,29,0
59,569,113,23,23,22,19,31,0
60,569,114,27,21,20,25,24,0
61,570,117,29,24,17,14,29,0
62,550,135,30,22,12,19,32,0
63,550,144,29,15,13,24,25,0
64,560,137,24,14,26,14,25,0
65,535,147,16,23,25,27,27,0
66,547,133,21,13,36,18,32,0
67,555,134,19,12,31,25,24,0
68,567,132,22,19,25,14,21,0
69,568,130,17,9,33,23,20,0
70,565,128,15,12,25,25,30,0
71,564,123,20,18,25,23,27,0
72,559,117,23,23,20,20,38,0
73,560,116,10,16,36,34,28,0
74,572,105,23,18,25,33,24,0
75,579,106,17,23,30,21,24,0
76,576,110,26,21,28,12,27,0
77,595,119,19,10,12,15,30,0
78,567,122,25,13,22,25,26,0
79,556,124,22,27,24,24,23,0
80,581,116,12,31,11,23,26,0
81,562,132,20,12,26,28,20,0
82,550,141,30,14,26,12,27,0
83,522,145,22,22,34,27,28,0
84,536,147,18,29,26,16,28,0
85,537,147,22,16,26,25,27,0
86,538,151,28,18,12,32,21,0
87,547,143,20,14,22,21,33,0
88,528,146,22,28,24,20,32,0
89,552,130,22,25,29,20,22,0
90,558,118,19,27,21,32,25,0
91,565,116,23,26,24,23,23,0
92,556,109,24,29,28,26,28,0
93,564,120,17,22,23,29,25,0
94,580,126,13,14,12,35,20,0
95,545,125,21,25,20,33,31,0
96,554,131,33,18,13,31,20,0
97,556,139,31,14,22,18,20,0
98,548,132,24,23,19,16,38,0
99,560,127,29,23,20,25,16,0
100,561,116,25,29,17,22,30,0
101,567,128,20,16,11,26,32,0
102,552,120,34,14,13,31,36,0
103,554,127,16,30,19,21,33,0
104,554,121,20,21,28,29,27,0
105,528,133,30,29,23,23,34,0
106,562,129,24,23,15,26,21,0
107,579,134,12,21,23,11,20,0
108,568,140,16,14,23,15,24,0
109,549,141,27,13,24,25,21,0
110,573,132,13,10,29,23,20,0
111,564,129,16,8,29,26,28,0
112,560,127,19,29,19,24,22,0
113,563,138,17,25,24,15,18,0
114,541,138,40,13,20,16,32,0
115,544,129,33,27,21,17,29,0
116,565,130,23,25,12,25,20,0
117,559,133,35,23,16,12,22,0
118,550,133,22,16,30,15,34,0
119,555,133,32,18,17,23,22,0
120,542,144,34,17,24,20,19,0
121,537,152,28,22,27,17,17,0
122,528,161,29,17,28,13,24,0
123,508,162,26,16,32,24,32,0
124,532,171,21,13,21,23,19,0
125,520,156,25,26,26,27,20,0
126,542,147,17,20,20,29,25,0
127,542,142,20,17,26,30,23,0
128,551,135,15,15,26,25,33,0
129,552,141,14,13,23,33,24,0
130,539,140,24,24,19,28,26,0
131,544,137,19,16,31,16,37,0
132,330,82,279,37,29,24,19,0
133,189,47,480,36,22,16,10,0
134,102,20,554,51,27,24,22,0
135,79,8,594,65,20,13,21,0
136,46,12,603,85,27,13,14,0
137,42,6,599,94,28,20,11,0
138,27,9,608,84,20,27,25,0
139,34,5,616,79,25,21,20,0
140,28,0,636,83,19,13,21,0
141,39,4,598,81,19,20,39,0
142,23,8,587,96,24,33,29,0
143,18,6,601,117,13,24,21,0
144,19,10,579,124,14,26,28,0
145,16,8,583,136,11,21,25,0
146,27,3,565,144,14,23,24,0
147,24,8,559,144,25,23,17,0
148,33,6,560,128,26,29,18,0
149,24,5,592,122,16,25,16,0
150,25,7,581,113,21,34,19,0
151,37,7,580,107,14,36,19,0
152,27,8,591,111,8,30,25,0
153,26,5,581,132,8,19,29,0
154,36,3,560,136,19,23,23,0
155,27,9,562,134,15,17,36,0
156,31,6,584,133,9,17,20,0
157,24,9,572,140,22,20,13,0
158,27,91,536,81,15,32,18,0
159,13,148,507,61,23,19,29,0
160,17,199,478,41,18,27,20,0
161,20,239,435,32,22,29,23,0
162,14,297,390,22,26,33,18,0
163,17,329,359,25,15,30,25,0
164,15,368,332,19,21,22,23,0
165,10,303,255,152,23,30,27,0
