iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,68,71,74,66,78,63,70
2,76,55,51,71,68,92,77
3,53,68,69,75,55,98,72
4,53,51,59,61,59,141,66
5,53,52,57,57,78,131,62
6,58,53,58,51,51,171,48
7,37,52,66,47,49,187,52
8,48,52,47,56,56,185,46
9,46,45,49,43,61,197,49
10,42,40,43,47,42,230,46
11,46,38,40,38,36,230,62
12,44,36,31,38,47,249,45
13,41,45,43,36,34,253,38
14,38,36,39,32,49,259,37
15,32,34,39,35,32,289,29
16,32,27,31,32,39,301,28
17,30,37,43,42,30,266,42
18,47,31,29,36,28,291,28
19,42,26,23,31,23,313,32
20,20,33,16,13,36,345,27
21,25,29,23,33,33,315,32
22,34,16,21,34,23,330,32
23,16,25,25,23,31,343,27
24,24,23,32,24,19,343,25
25,24,29,25,19,16,359,18
26,28,23,20,17,26,349,27
27,27,17,27,24,24,345,26
28,31,20,25,24,23,338,29
29,17,21,23,24,22,363,20
30,20,22,25,23,16,363,21
31,15,25,21,26,21,360,22
32,13,19,23,19,17,378,21
33,15,15,16,24,16,380,24
34,14,21,21,16,14,380,24
35,18,26,22,20,15,366,23
36,10,18,29,15,13,392,13
37,16,16,29,20,10,383,16
38,20,15,21,16,18,376,24
39,15,9,11,16,16,412,11
40,26,19,17,12,16,377,23
41,16,17,14,20,12,387,24
42,15,20,22,15,16,392,10
43,15,15,18,19,9,395,19
44,10,7,25,13,11,409,15
45,17,12,24,15,12,394,16
46,14,8,12,21,13,408,14
47,19,18,17,13,12,395,16
48,18,12,13,20,12,401,14
49,15,13,22,11,16,395,18
50,18,15,13,15,15,402,12
51,18,14,19,22,11,393,13
52,16,20,22,11,12,395,14
53,14,18,11,9,14,408,16
54,18,15,20,11,7,404,15
55,18,8,15,6,13,414,16
56,15,13,13,10,11,416,12
57,18,17,13,10,13,413,6
58,18,10,17,13,7,413,12
59,14,10,18,14,10,405,19
60,19,10,12,13,14,412,10
61,8,21,12,13,21,408,7
62,15,13,13,14,12,413,10
63,8,12,12,8,14,418,18
64,8,11,18,14,15,413,11
65,14,10,19,19,9,409,10
66,16,15,18,15,8,406,12
67,14,17,11,15,10,411,12
68,15,14,14,10,11,421,5
69,12,12,16,7,7,424,12
70,11,15,14,9,7,426,8
71,11,9,15,20,8,422,5
72,15,3,13,12,5,429,13
73,14,18,8,11,10,416,13
74,12,12,12,14,9,422,9
75,18,11,13,19,5,413,11
76,15,20,15,13,11,402,14
77,13,12,9,18,5,421,12
78,10,9,13,11,8,426,13
79,19,13,15,15,10,411,7
80,13,14,19,8,11,416,9
81,17,18,18,9,11,406,11
82,11,20,16,11,8,418,6
83,16,19,17,12,16,402,8
84,15,9,11,12,15,414,14
85,14,9,14,7,6,427,13
86,9,10,9,8,14,424,16
87,10,7,18,12,11,420,12
88,6,14,18,14,9,412,17
89,9,6,19,12,16,414,14
90,18,9,12,10,15,413,13
91,8,19,14,15,18,402,14
92,8,13,16,8,10,425,10
93,18,6,8,11,13,416,18
94,12,11,14,17,15,410,11
95,12,18,9,17,12,407,15
96,10,20,13,12,9,409,17
97,7,17,12,14,5,416,19
98,7,8,10,7,14,430,14
99,20,10,12,11,13,420,4
100,9,9,14,13,25,408,12
101,10,8,10,11,9,429,13
102,10,12,12,9,11,423,13
103,15,16,12,10,10,414,13
104,6,15,19,10,6,419,15
105,13,10,9,13,11,419,15
106,9,9,10,10,17,422,13
107,9,16,9,9,16,421,10
108,11,17,12,11,15,411,13
109,11,14,11,11,10,415,18
110,13,14,13,9,11,418,12
111,11,10,10,21,14,410,14
112,8,12,9,20,11,419,11
113,4,11,8,10,8,440,9
114,9,15,17,7,20,411,11
115,19,10,10,11,12,416,12
116,10,3,8,10,12,433,14
117,13,7,4,9,9,442,6
118,17,9,11,9,16,414,14
119,9,8,8,15,6,433,11
120,11,8,10,12,12,427,10
121,17,11,8,13,12,407,22
122,10,10,9,16,12,416,17
123,12,15,11,11,10,420,11
124,14,8,11,14,15,417,11
125,10,19,9,13,10,419,10
126,13,6,15,20,16,405,15
127,13,13,13,13,11,410,17
128,14,12,5,15,16,418,10
129,13,12,9,13,8,423,12
130,17,12,10,9,16,407,19
131,9,11,13,19,5,422,11
132,7,16,10,13,6,427,11
133,7,15,13,10,7,427,11
134,12,16,5,13,11,414,19
135,10,6,11,13,11,430,9
136,9,15,10,11,8,429,8
137,15,8,17,13,12,414,11
138,9,12,15,16,5,426,7
139,18,17,7,15,7,414,12
140,6,15,8,13,9,429,10
141,15,15,6,12,9,420,13
142,17,19,8,14,5,418,9
143,13,11,10,15,9,417,15
144,14,11,9,10,12,422,12
145,9,27,13,12,14,405,10
146,11,34,7,14,12,400,12
147,10,29,9,17,4,413,8
148,12,18,10,12,15,416,7
149,13,23,11,10,13,412,8
150,9,33,12,15,14,388,19
