iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,75,82,76,66,68,62,61
2,67,73,62,57,71,95,65
3,64,79,66,61,62,116,42
4,66,58,52,59,69,115,71
5,67,58,63,46,78,113,65
6,62,54,54,53,97,105,65
7,48,52,60,55,104,121,50
8,50,46,39,49,140,115,51
9,43,54,44,46,154,97,52
10,49,39,44,43,181,94,40
11,38,43,35,53,180,87,54
12,38,36,35,39,215,83,44
13,28,35,41,48,213,84,41
14,34,47,37,39,223,75,35
15,46,33,31,33,234,74,39
16,28,37,30,27,266,61,41
17,36,26,44,31,257,64,32
18,27,39,37,25,250,82,30
19,24,24,28,34,286,60,34
20,26,28,28,19,292,60,37
21,30,27,24,31,289,60,29
22,19,40,20,27,310,46,28
23,21,24,32,25,310,50,28
24,28,22,25,25,322,36,32
25,23,24,20,21,316,61,25
26,30,20,28,12,317,55,28
27,20,21,17,19,338,51,24
28,22,14,31,13,339,43,28
29,23,20,25,18,344,42,18
30,33,17,12,18,346,41,23
31,20,15,25,18,356,39,17
32,21,23,14,22,355,35,20
33,16,17,19,23,355,39,21
34,19,20,20,22,361,29,19
35,26,12,22,14,386,10,20
36,19,14,15,15,372,39,16
37,19,13,22,20,368,30,18
38,12,12,22,20,389,18,17
39,19,23,17,15,375,24,17
40,22,12,10,17,376,34,19
41,17,12,15,16,390,26,14
42,16,15,12,14,398,21,14
43,14,17,21,16,380,25,17
44,20,13,22,9,392,19,15
45,17,10,19,15,394,17,18
46,14,12,23,8,397,18,18
47,8,20,19,18,393,18,14
48,15,12,13,11,394,29,16
49,16,13,16,13,402,18,12
50,12,16,15,13,401,20,13
51,16,11,16,14,401,15,17
52,7,17,13,16,400,22,15
53,11,15,13,20,401,19,11
54,18,10,13,10,400,24,15
55,19,18,20,12,393,13,15
56,13,11,11,16,408,15,16
57,16,14,16,16,400,16,12
58,13,7,20,14,407,19,10
59,12,13,10,13,418,14,10
60,20,16,9,16,403,15,11
61,18,7,11,17,420,12,5
62,15,10,19,12,410,16,8
63,18,9,17,9,420,13,4
64,12,16,11,12,409,21,9
65,17,18,12,15,404,14,10
66,18,11,11,9,414,18,9
67,14,12,16,19,403,11,15
68,14,8,11,7,425,15,10
69,13,11,11,9,415,18,13
70,8,10,8,17,418,17,12
71,17,15,13,13,409,18,5
72,20,6,10,10,421,14,9
73,14,9,9,14,417,14,13
74,9,3,11,11,430,10,16
75,14,15,15,9,404,15,18
76,8,5,19,14,419,13,12
77,16,18,15,5,408,12,16
78,12,11,11,16,405,17,18
79,19,13,17,8,402,14,17
80,10,8,11,7,430,11,13
81,9,13,16,13,409,19,11
82,9,14,12,11,427,11,6
83,10,9,10,16,419,12,14
84,8,11,18,10,418,15,10
85,21,13,7,9,412,15,13
86,13,14,12,17,403,16,15
87,12,12,12,11,416,13,14
88,12,4,13,9,427,11,14
89,8,15,8,6,435,10,8
90,10,10,15,16,413,11,15
91,10,5,6,11,426,12,20
92,11,7,18,20,416,9,9
93,10,10,9,13,431,9,8
94,18,10,12,12,414,12,12
95,11,7,7,8,429,12,16
96,14,5,19,7,424,13,8
97,8,14,15,6,423,13,11
98,11,15,4,14,423,15,8
99,13,11,8,9,425,13,11
100,8,8,15,16,408,16,19
101,11,14,16,14,405,12,18
102,11,10,18,14,417,12,8
103,10,12,15,17,415,13,8
104,7,13,13,12,428,8,9
105,9,11,15,9,417,16,13
106,10,11,9,22,407,21,10
107,13,6,7,12,427,15,10
108,13,7,7,15,427,12,9
109,9,11,13,8,424,13,12
110,13,12,9,15,415,12,14
111,16,8,13,20,407,17,9
112,12,16,7,9,424,12,10
113,9,14,7,7,418,19,16
114,10,11,15,15,413,11,15
115,13,13,14,10,406,15,19
116,14,14,15,8,421,8,10
117,13,9,10,9,427,10,12
118,21,11,12,11,415,8,12
119,8,15,12,14,411,16,14
120,10,8,11,19,421,10,11
121,12,9,4,11,427,17,10
122,12,6,11,13,427,11,10
123,18,5,10,14,420,11,12
124,13,8,11,11,421,17,9
125,13,16,17,11,410,11,12
126,15,13,16,11,410,12,13
127,18,10,21,15,409,9,8
128,9,10,15,10,416,15,15
129,20,12,13,15,403,15,12
130,18,14,9,9,425,7,8
131,9,14,7,16,423,11,10
132,12,16,13,14,408,20,7
133,9,13,9,11,424,12,12
134,14,12,6,17,416,12,13
135,12,19,12,13,423,0,11
136,11,15,13,7,424,11,9
137,10,6,17,8,419,18,12
138,9,11,14,12,420,13,11
139,7,11,9,16,419,14,14
140,12,13,15,9,424,13,4
141,13,15,10,11,419,10,12
142,7,17,15,9,420,13,9
143,11,10,17,16,420,8,8
144,10,16,9,16,420,12,7
145,5,17,12,14,417,13,12
146,17,12,12,16,416,5,12
147,15,10,8,13,418,11,15
148,20,15,7,9,418,9,12
149,10,5,14,7,422,23,9
150,6,14,9,13,422,10,16
151,6,6,8,10,433,12,15
152,11,17,11,12,411,19,9
153,8,13,15,13,419,12,10
154,4,12,8,7,437,12,10
155,8,16,11,7,428,7,13
156,10,14,11,12,416,12,15
157,9,9,9,12,427,13,11
158,7,13,4,11,434,9,12
159,8,11,13,11,424,14,9
160,6,11,11,13,425,10,14
161,6,11,9,12,429,10,13
162,5,14,12,14,422,9,14
163,8,12,11,12,414,19,14
164,12,14,22,8,415,6,13
165,13,9,11,11,420,13,13
166,10,7,14,16,412,16,15
167,7,7,9,10,429,12,16
168,8,13,15,16,417,12,9
169,6,12,17,9,416,10,20
170,11,13,12,16,418,9,11
171,10,24,10,13,404,16,13
172,10,13,8,10,424,13,12
173,9,8,15,11,423,13,11
174,32,12,10,8,395,12,21
175,48,9,11,7,388,13,14
