iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,70,72,76,88,70,58,56
2,76,69,70,71,63,74,67
3,62,65,70,60,71,96,66
4,53,70,58,63,60,115,71
5,49,58,59,56,46,159,63
6,53,51,55,54,56,154,67
7,76,52,43,63,46,169,41
8,45,46,48,57,30,205,59
9,55,40,54,46,44,201,50
10,49,35,57,60,57,188,44
11,45,45,55,47,38,215,45
12,44,44,42,32,42,248,38
13,38,42,49,42,38,251,30
14,46,38,35,46,39,260,26
15,32,39,30,43,40,269,37
16,25,37,42,29,35,288,34
17,36,40,29,32,27,299,27
18,27,36,39,36,30,286,36
19,28,31,41,35,30,296,29
20,30,27,27,35,25,325,21
21,28,44,24,26,23,311,34
22,20,25,27,30,32,333,23
23,25,38,24,28,20,320,35
24,21,26,29,25,29,338,22
25,30,24,22,22,23,341,28
26,29,22,17,22,32,337,31
27,26,28,22,19,24,350,21
28,20,26,29,22,27,341,25
29,18,25,27,24,30,339,27
30,17,25,23,26,14,360,25
31,15,28,23,31,17,352,24
32,11,28,27,19,28,360,17
33,23,16,23,19,15,380,14
34,18,26,18,12,22,373,21
35,16,20,25,18,13,372,26
36,17,24,9,23,17,379,21
37,14,17,18,20,16,383,22
38,15,18,14,15,27,382,19
39,17,15,22,20,15,381,20
40,15,11,16,21,10,394,23
41,20,20,22,15,15,381,17
42,12,19,21,20,20,379,19
43,14,10,17,24,16,396,13
44,14,14,16,11,16,400,19
45,11,19,21,21,12,389,17
46,16,15,20,16,14,389,20
47,8,19,22,22,18,389,12
48,7,14,19,19,16,403,12
49,14,11,17,10,17,410,11
50,20,15,15,13,14,396,17
51,15,19,8,15,14,410,9
52,15,22,14,10,12,400,17
53,15,15,17,15,9,403,16
54,16,16,20,17,12,398,11
55,11,13,16,9,15,413,13
56,5,19,17,9,17,410,13
57,22,11,19,18,4,402,14
58,20,14,10,9,10,413,14
59,12,17,5,10,16,415,15
60,20,12,13,6,6,422,11
61,10,9,17,8,13,420,13
62,13,18,18,11,15,400,15
63,13,16,15,9,13,415,9
64,10,10,17,6,19,406,22
65,10,10,12,16,9,419,14
66,18,14,17,13,10,407,11
67,13,10,13,12,11,420,11
68,11,7,17,8,15,425,7
69,4,9,16,19,10,414,18
