iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,70,78,65,68,61,80,68
2,68,77,57,59,67,85,77
3,51,60,59,82,65,123,50
4,71,51,63,66,56,133,50
5,54,56,58,45,71,149,57
6,50,57,55,58,50,163,57
7,64,53,36,54,58,176,49
8,57,46,65,51,49,177,45
9,40,48,50,49,48,197,58
10,45,36,51,46,65,211,36
11,42,50,33,50,42,234,39
12,44,41,46,48,43,229,39
13,43,31,41,49,36,251,39
14,35,36,37,32,40,268,42
15,35,37,53,28,44,260,33
16,50,39,38,25,38,266,34
17,29,34,33,25,40,282,47
18,42,34,31,43,29,273,38
19,37,26,25,39,30,297,36
20,30,30,23,32,23,319,33
21,26,36,27,26,27,319,29
22,36,28,19,23,35,321,28
23,29,19,34,31,26,327,24
24,28,27,30,29,27,325,24
25,25,22,31,28,23,336,25
26,29,20,31,18,25,347,20
27,25,29,27,21,26,343,19
28,18,25,24,22,16,362,23
29,23,25,22,22,26,345,27
30,31,25,23,18,26,345,22
31,23,19,23,22,28,358,17
32,31,16,15,20,25,362,21
33,16,13,28,21,29,358,25
34,16,14,16,20,22,377,25
35,14,21,25,22,16,380,12
36,16,23,20,16,20,375,20
37,15,20,21,21,25,375,13
38,17,21,18,21,16,381,16
39,20,9,17,17,22,384,21
40,14,12,19,22,12,397,14
41,14,14,25,26,16,382,13
42,12,15,23,25,13,391,11
43,13,14,24,18,25,386,10
44,13,17,13,17,13,403,14
45,15,11,12,11,18,408,15
46,16,21,19,18,13,388,15
47,8,9,13,14,19,415,12
48,25,10,20,17,13,392,13
49,12,11,17,11,10,408,21
50,10,11,13,10,17,419,10
51,12,12,13,19,22,404,8
52,24,22,16,20,7,390,11
53,24,8,16,10,17,403,12
54,19,18,8,16,17,398,14
55,15,12,10,15,17,411,10
56,17,12,15,5,12,414,15
57,10,10,16,10,11,422,11
58,19,10,8,14,14,412,13
59,13,8,14,13,10,415,17
60,17,15,12,12,19,407,8
61,17,13,14,14,9,406,17
62,16,6,13,14,9,417,15
63,15,6,12,11,13,418,15
64,14,9,9,12,13,422,11
65,8,10,13,9,10,421,19
66,12,9,11,11,16,413,18
67,14,10,9,16,15,419,7
